hitparada,rok,mesic,week,pozice,track,interpret,interpret_hlavni,vydavatel
SK - SINGLES DIGITAL - TOP 100,2019,10,,56,Zatancuj si so mnou,Adam Ďurica,Adam Ďurica,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,57,cool (feat. Ben Cristovao),Samey,Samey,Fck Them/Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,58,Wow.,Post Malone,Post Malone,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,59,Rescue Me,Onerepublic,Onerepublic,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,60,Enemies (feat. DaBaby),Post Malone,Post Malone,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,61,Good As Hell,Lizzo,Lizzo,Warner Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,62,Plej,Dms,Dms,Dms Records
SK - SINGLES DIGITAL - TOP 100,2019,10,,63,Zlatí a zároveň kanál,Dms,Dms,Dms Records
SK - SINGLES DIGITAL - TOP 100,2019,10,,64,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,Ed Sheeran,Warner Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,65,Nchdznm,Dms,Dms,Dms Records
SK - SINGLES DIGITAL - TOP 100,2019,10,,66,Summer Days (feat. Macklemore & Patrick Stump),Martin Garrix,Martin Garrix,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,67,Bad Liar,Imagine Dragons,Imagine Dragons,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,68,doba (feat. Ego & Dalyb),Samey,Samey,Fck Them/Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,69,100p,Dms,Dms,Dms Records
SK - SINGLES DIGITAL - TOP 100,2019,10,,70,Gotham (feat. Yzomandias & Nik Tendo),Decky,Decky,Milion+ Ent./Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,71,Jak ti J.B.,Dms,Dms,Dms Records
SK - SINGLES DIGITAL - TOP 100,2019,10,,72,Klnfln,Dms,Dms,Dms Records
SK - SINGLES DIGITAL - TOP 100,2019,10,,73,when the party's over,Billie Eilish,Billie Eilish,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,74,Teeth,5 Seconds Of Summer,5 Seconds Of Summer,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,75,Shallow,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,76,? (feat. Yzomandias),Samey,Samey,Fck Them/Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,77,Sós,Dms,Dms,Dms Records
SK - SINGLES DIGITAL - TOP 100,2019,10,,78,lovely,Billie Eilish & Khalid,Billie Eilish,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,79,"f**k, i'm lonely (from “13 Reasons Why: Season 3”)",Lauv,Lauv,Awal Recordings
SK - SINGLES DIGITAL - TOP 100,2019,10,,80,Sucker,Jonas Brothers,Jonas Brothers,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,81,SICKO MODE,Travis Scott,Travis Scott,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,82,Tlspng,Dms,Dms,Dms Records
SK - SINGLES DIGITAL - TOP 100,2019,10,,83,Sweet but Psycho,Ava Max,Ava Max,Warner Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,84,Slide Away,Miley Cyrus,Miley Cyrus,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,85,On The Road (feat. Meek Mill & Lil Baby),Post Malone,Post Malone,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,86,7 rings,Ariana Grande,Ariana Grande,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,87,Old Town Road,Lil Nas X,Lil Nas X,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,88,Let Me Down SLowly,Alec Benjamin,Alec Benjamin,Warner Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,89,All the Good Girls Go to Hell,Billie Eilish,Billie Eilish,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,90,Better Now,Post Malone,Post Malone,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,91,Jak sa máš,Nerieš,Nerieš,Nerieš
SK - SINGLES DIGITAL - TOP 100,2019,10,,92,Motorest,Gleb,Gleb,Fck Them
SK - SINGLES DIGITAL - TOP 100,2019,10,,93,It's You,Ali Gatie,Ali Gatie,Warner Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,94,Go Go Go,Gleb,Gleb,Fck Them/Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,95,Without Me,Halsey,Halsey,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,96,Prečo,Dms,Dms,Dms Records
SK - SINGLES DIGITAL - TOP 100,2019,10,,97,One Thing Right (feat. Kane Brown),Marshmello,Marshmello,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,98,Call You Mine (feat. Bebe Rexha),Chainsmokers,Chainsmokers,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,10,,99,I Got Love,Miyagi,Miyagi,Nan
SK - SINGLES DIGITAL - TOP 100,2019,10,,100,Trampoline,Shaed,Shaed,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,1,Dance Monkey,Tones And I,Tones And I,Warner Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,2,Lose You To Love Me,Selena Gomez,Selena Gomez,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,3,Memories,Maroon 5,Maroon 5,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,4,Peroxid 3,Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,5,Don't Start Now,Dua Lipa,Dua Lipa,Warner Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,6,Circles,Post Malone,Post Malone,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,7,RBMK (feat. Viktor Sheen),Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,8,Ride It,Regard,Regard,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,9,Bla bla (feat. Smack),Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,10,"Všetko, čo ma trápi (feat. Annet X)",Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,11,HIGHEST IN THE ROOM,Travis Scott,Travis Scott,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,12,Povedz dosť (feat. Ektor),Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,13,Kým nebude svit (feat. SAK10DENZ),Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,14,Bad Guy,Billie Eilish,Billie Eilish,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,15,everything i wanted,Billie Eilish,Billie Eilish,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,16,Remington 11,Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,17,Someone You Loved,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,18,Lose Control (feat. Becky Hill & GOODBOYS),Meduza,Meduza,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,19,Senorita,Shawn Mendes & Camila Cabello,Shawn Mendes,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,20,Beautiful People (feat. Khalid),Ed Sheeran,Ed Sheeran,Warner Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,21,Až na vrchol sveta (feat. Dollar Prync & Luisa),Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,22,Celou noc (feat. AstralKid22),Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,23,Chlapci flexia (feat. Frayer Flexking),Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,24,Piece Of Your Heart,Meduza,Meduza,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,25,hot girl bummer,Blackbear,Blackbear,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,26,6:00 ráno,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,27,Jon Snow,Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,28,ROXANNE,Arizona Zervas,Arizona Zervas,Nan
SK - SINGLES DIGITAL - TOP 100,2019,11,,29,Modriny,Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,30,Na chvíli,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,31,Look At Her Now,Selena Gomez,Selena Gomez,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,32,COWBOY (feat. Samey),Zayo,Zayo,Fck Them/Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,33,LOW&HIGH (feat. Saul & Nik Tendo),Zayo,Zayo,Fck Them/Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,34,Dizzy (feat. Marko Damian),Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,35,Chlad,Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,36,Lalala,Y2K,Y2K,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,37,Mdms,Dms,Dms,Dms Records
SK - SINGLES DIGITAL - TOP 100,2019,11,,38,Lights Up,Harry Styles,Harry Styles,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,39,Liar,Camila Cabello,Camila Cabello,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,40,Legit Check (feat. Yzomandias),Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,41,Follow God,Kanye West,Kanye West,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,42,Mood (feat. Yzomandias),Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,43,Sex hudba drogy,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,44,Tony Stark,Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,45,South of the Border (feat. Camila Cabello & Cardi,Ed Sheeran,Ed Sheeran,Warner Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,46,Bílá & Černá,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,47,Take What You Want (feat. Ozzy Osbourne & Travis S,Post Malone,Post Malone,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,48,Xan & Coke (feat. Yzomandias),Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,49,"Až na měsíc (feat. Calin, Hasan & Nik Tendo)",Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,50,ruky,Samey,Samey,Fck Them/Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,51,I Don't Care,Ed Sheeran & Justin Bieber,Ed Sheeran,Universal Music/Warner Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,52,! (feat. Gleb),Samey,Samey,Fck Them/Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,53,Higher Love (feat. Whitney Houston),Kygo,Kygo,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,54,How Do You Sleep?,Sam Smith,Sam Smith,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,55,Samotná,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,56,Jump,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,57,MY,Samey,Samey,Fck Them/Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,58,Růže (feat. STEIN27),Calin,Calin,Mike Roft Records/Warner Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,59,Včera mi zhorel dom,Saul,Saul,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,60,Lepšia pesnička,Dms,Dms,Dms Records
SK - SINGLES DIGITAL - TOP 100,2019,11,,61,Good As Hell,Lizzo,Lizzo,Warner Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,62,Aj (feat. Alo431 & Hasan),Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,63,Trampoline,Shaed,Shaed,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,64,Aj ty (feat. Sima),Kali,Kali,Kali Records
SK - SINGLES DIGITAL - TOP 100,2019,11,,65,Goodbyes (feat. Young Thug),Post Malone,Post Malone,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,66,Nprblm,Dms,Dms,Dms Records
SK - SINGLES DIGITAL - TOP 100,2019,11,,67,Old Town Road (feat. Billy Ray Cyrus) [Remix],Lil Nas X,Lil Nas X,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,68,Ritual (feat. Tiësto & Rita Ora),Jonas Blue,Jonas Blue,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,69,Graveyard,Halsey,Halsey,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,70,Hollywood's Bleeding,Post Malone,Post Malone,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,71,Takeaway (feat. Lennon Stella),Chainsmokers,Chainsmokers,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,72,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,Post Malone,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,73,RITMO (Bad Boys For Life),Black Eyed Peas,Black Eyed Peas,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,74,Super (feat. Karlo),Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,75,Zlatí a zároveň kanál,Dms,Dms,Dms Records
SK - SINGLES DIGITAL - TOP 100,2019,11,,76,Rescue Me,Onerepublic,Onerepublic,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,77,Když prší tak leje,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,78,lotus (feat. Zayo & Saul),Samey,Samey,Fck Them/Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,79,Srdce nehasnou,Karel Gott/Charlotte Ella Gottová,Karel Gott,Supraphon
SK - SINGLES DIGITAL - TOP 100,2019,11,,80,when the party's over,Billie Eilish,Billie Eilish,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,81,Nice To Meet Ya,Niall Horan,Niall Horan,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,82,Stanko Lobotka,Porsche Boy,Porsche Boy,Nan
SK - SINGLES DIGITAL - TOP 100,2019,11,,83,Zatancuj si so mnou,Adam Ďurica,Adam Ďurica,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,84,10 000 Hours,Dan + Shay & Justin Bieber,Dan + Shay,Warner Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,85,Nerozumíš Mi (feat. Karlo),Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,86,Used To Love (with Martin Garrix & Dean Lewis),Martin Garrix,Martin Garrix,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,87,Saint-Tropez,Post Malone,Post Malone,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,88,Bad Liar,Imagine Dragons,Imagine Dragons,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,89,Mlmltn,Dms,Dms,Dms Records
SK - SINGLES DIGITAL - TOP 100,2019,11,,90,One Shot,Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,91,Wow.,Post Malone,Post Malone,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,92,SATIVA (feat. Saul),Taomi,Taomi,Fck Them/Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,93,Hate Me,Ellie Goulding & Juice Wrld,Ellie Goulding,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,94,Devil Eyes,Hippie Sabotage,Hippie Sabotage,Nan
SK - SINGLES DIGITAL - TOP 100,2019,11,,95,Watermelon Sugar,Harry Styles,Harry Styles,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,96,Nmsm,Dms,Dms,Dms Records
SK - SINGLES DIGITAL - TOP 100,2019,11,,97,Sweet but Psycho,Ava Max,Ava Max,Warner Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,98,Attila (feat. P.A.T. & Mega M),Rytmus,Rytmus,Nan
SK - SINGLES DIGITAL - TOP 100,2019,11,,99,Only Human,Jonas Brothers,Jonas Brothers,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,11,,100,FuckOff,Dms,Dms,Dms Records
SK - SINGLES DIGITAL - TOP 100,2019,12,,1,Dance Monkey,Tones And I,Tones And I,Warner Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,2,"J Lo (feat. Mirez, Dalyb, ZAYO & Dokkeytino)",Kontrafakt,Kontrafakt,Tvoj Tatko Records
SK - SINGLES DIGITAL - TOP 100,2019,12,,3,Last Christmas,Wham!,Wham!,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,4,Neviditelnej (feat. Viktor Sheen & Calin),Kontrafakt,Kontrafakt,Tvoj Tatko Records
SK - SINGLES DIGITAL - TOP 100,2019,12,,5,Mesiac,Kontrafakt,Kontrafakt,Tvoj Tatko Records
SK - SINGLES DIGITAL - TOP 100,2019,12,,6,Peroxid 3,Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,7,Memories,Maroon 5,Maroon 5,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,8,Čo ja viem (feat. Gleb & Attila Végh),Kontrafakt,Kontrafakt,Tvoj Tatko Records
SK - SINGLES DIGITAL - TOP 100,2019,12,,9,Playbackaris,Kontrafakt,Kontrafakt,Tvoj Tatko Records
SK - SINGLES DIGITAL - TOP 100,2019,12,,10,Pocity (feat Sima),Kontrafakt,Kontrafakt,Tvoj Tatko Records
SK - SINGLES DIGITAL - TOP 100,2019,12,,11,All I Want For Christmas Is You,Mariah Carey,Mariah Carey,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,12,Ride It,Regard,Regard,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,13,Ideme dnu,Kontrafakt,Kontrafakt,Tvoj Tatko Records
SK - SINGLES DIGITAL - TOP 100,2019,12,,14,Real Newz,Kontrafakt,Kontrafakt,Tvoj Tatko Records
SK - SINGLES DIGITAL - TOP 100,2019,12,,15,everything i wanted,Billie Eilish,Billie Eilish,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,16,"Všetko, čo ma trápi (feat. Annet X)",Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,17,Si sa namotal,Kontrafakt,Kontrafakt,Tvoj Tatko Records
SK - SINGLES DIGITAL - TOP 100,2019,12,,18,Instagram,Kontrafakt,Kontrafakt,Tvoj Tatko Records
SK - SINGLES DIGITAL - TOP 100,2019,12,,19,Falling,Trevor Daniel,Trevor Daniel,Nan
SK - SINGLES DIGITAL - TOP 100,2019,12,,20,Bla bla (feat. Smack),Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,21,Make Money Go Shoppin,Kontrafakt,Kontrafakt,Tvoj Tatko Records
SK - SINGLES DIGITAL - TOP 100,2019,12,,22,Circles,Post Malone,Post Malone,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,23,G.O.a.T. (feat. Medial Banana),Kontrafakt,Kontrafakt,Tvoj Tatko Records
SK - SINGLES DIGITAL - TOP 100,2019,12,,24,Don't Start Now,Dua Lipa,Dua Lipa,Warner Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,25,Povedz dosť (feat. Ektor),Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,26,Blinding Lights,The Weeknd,The Weeknd,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,27,HIGHEST IN THE ROOM,Travis Scott,Travis Scott,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,28,Heartless,The Weeknd,The Weeknd,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,29,Bad Guy,Billie Eilish,Billie Eilish,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,30,Kým nebude svit (feat. SAK10DENZ),Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,31,V korunách stromov (feat. Samey),Kontrafakt,Kontrafakt,Tvoj Tatko Records
SK - SINGLES DIGITAL - TOP 100,2019,12,,32,RBMK (feat. Viktor Sheen),Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,33,Lose Control (feat. Becky Hill & GOODBOYS),Meduza,Meduza,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,34,Až na vrchol sveta (feat. Dollar Prync & Luisa),Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,35,Rockin' Around The Christmas Tree,Brenda Lee,Brenda Lee,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,36,Lose You To Love Me,Selena Gomez,Selena Gomez,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,37,Remington 11,Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,38,Senorita,Shawn Mendes & Camila Cabello,Shawn Mendes,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,39,ROXANNE,Arizona Zervas,Arizona Zervas,Nan
SK - SINGLES DIGITAL - TOP 100,2019,12,,40,Jingle Bell Rock,Bobby Helms,Bobby Helms,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,41,MY,Samey,Samey,Fck Them/Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,42,Someone You Loved,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,43,"Drip (feat. Wayne Santana, Nik Tendo & Tony Effe)",Yzomandias,Yzomandias,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,44,Chlapci flexia (feat. Frayer Flexking),Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,45,Beautiful People (feat. Khalid),Ed Sheeran,Ed Sheeran,Warner Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,46,It's Beginning To Look A Lot Like Christmas,Michael Bublé,Michael Bublé,Warner Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,47,Jon Snow,Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,48,It's the Most Wonderful Time of the Year,Andy Williams,Andy Williams,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,49,Watermelon Sugar,Harry Styles,Harry Styles,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,50,Piece Of Your Heart,Meduza,Meduza,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,51,Modriny,Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,52,Mdms,Dms,Dms,Dms Records
SK - SINGLES DIGITAL - TOP 100,2019,12,,53,"Až na měsíc (feat. Calin, Hasan & Nik Tendo)",Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,54,Necejtim nic,Yzomandias,Yzomandias,Milion+ Ent./Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,55,Happy Xmas (War Is Over),John Lennon,John Lennon,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,56,Ja som Bratislava II,Momo,Momo,Nedám Sa Okoňovať
SK - SINGLES DIGITAL - TOP 100,2019,12,,57,Chlad,Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,58,Santa Tell Me,Ariana Grande,Ariana Grande,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,59,Dizzy (feat. Marko Damian),Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,60,ruky,Samey,Samey,Fck Them/Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,61,hot girl bummer,Blackbear,Blackbear,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,62,Lalala,Y2K,Y2K,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,63,Do They Know It´s Christmas?,Band Aid Ii.,Band Aid Ii.,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,64,Tony Stark,Pil C,Pil C,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,65,Lucid Dreams,Juice Wrld,Juice Wrld,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,66,Let It Snow! Let It Snow! Let It Snow!,Frank Sinatra,Frank Sinatra,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,67,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,Dean Martin,Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,68,Lepšia pesnička,Dms,Dms,Dms Records
SK - SINGLES DIGITAL - TOP 100,2019,12,,69,South of the Border (feat. Camila Cabello & Cardi,Ed Sheeran,Ed Sheeran,Warner Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,70,! (feat. Gleb),Samey,Samey,Fck Them/Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,71,Celou noc (feat. AstralKid22),Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,72,Je mi jedno,Sima,Sima,Ruka Hore
SK - SINGLES DIGITAL - TOP 100,2019,12,,73,Každý deň budú vraj Vianoce,Lojzo & Miro Žbirka,Lojzo,Opus
SK - SINGLES DIGITAL - TOP 100,2019,12,,74,Higher Love (feat. Whitney Houston),Kygo,Kygo,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,75,Old Town Road (feat. Billy Ray Cyrus) [Remix],Lil Nas X,Lil Nas X,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,76,Adore You,Harry Styles,Harry Styles,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,77,Christmas,Mariah Carey,Mariah Carey,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,78,Lights Up,Harry Styles,Harry Styles,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,79,Růže (feat. STEIN27),Calin,Calin,Mike Roft Records/Warner Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,80,Liar,Camila Cabello,Camila Cabello,Sony Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,81,I Don't Care,Ed Sheeran & Justin Bieber,Ed Sheeran,Universal Music/Warner Music
SK - SINGLES DIGITAL - TOP 100,2019,12,,82,DRAP (feat. Porsche Boy),Dalyb,Dalyb,Fck Them/Universal Music
