hitparada,rok,mesic,week,pozice,track,interpret,interpret_hlavni,vydavatel
CZ - RADIO - TOP 50 CZ,2015,06,,24,Chcem znamenie,Dara Rolins,Dara Rolins,Nan
CZ - RADIO - TOP 50 CZ,2015,06,,25,Lhůta záruční,Slza,Slza,Universal Music
CZ - RADIO - TOP 50 CZ,2015,06,,26,Primetime,Majk Spirit,Majk Spirit,Nan
CZ - RADIO - TOP 50 CZ,2015,06,,27,Indiánske leto,Hex,Hex,Clockwise
CZ - RADIO - TOP 50 CZ,2015,06,,28,Povedz mi,No Name,No Name,Universal Music
CZ - RADIO - TOP 50 CZ,2015,06,,29,Ty a já,Kryštof,Kryštof,I.Richmond.P./Universal Music
CZ - RADIO - TOP 50 CZ,2015,06,,30,I Have No Inspiration,Thom Artway,Thom Artway,Warner Music
CZ - RADIO - TOP 50 CZ,2015,06,,31,Western Boogie,Kabát,Kabát,Pink Panther
CZ - RADIO - TOP 50 CZ,2015,06,,32,Město zrcadel,Vivaldianno & Michal Pelant & Patricie,Vivaldianno,Universal Music
CZ - RADIO - TOP 50 CZ,2015,06,,33,JdeVoZem,Tomáš Klus,Tomáš Klus,Tomáš Klus
CZ - RADIO - TOP 50 CZ,2015,06,,34,Run Run Run,Celeste Buckingham,Celeste Buckingham,Nan
CZ - RADIO - TOP 50 CZ,2015,06,,35,Souhvězdí,David Deyl,David Deyl,Supraphon
CZ - RADIO - TOP 50 CZ,2015,06,,36,Hledá se žena,Mandrage,Mandrage,Universal Music
CZ - RADIO - TOP 50 CZ,2015,06,,37,Šrouby a matice,Mandrage,Mandrage,Universal Music
CZ - RADIO - TOP 50 CZ,2015,06,,38,Svatá Kordula,Aneta Langerová,Aneta Langerová,Art Shock/Supraphon
CZ - RADIO - TOP 50 CZ,2015,06,,39,Žijeme len raz,Ego Feat. Robert Burian,Ego,Warner Music
CZ - RADIO - TOP 50 CZ,2015,06,,40,V síti,From,From,Brainzone
CZ - RADIO - TOP 50 CZ,2015,06,,41,Dolsin,Divokej Bill,Divokej Bill,Supraphon
CZ - RADIO - TOP 50 CZ,2015,06,,42,Stoupám,Cocoman & Kája Leskovec,Cocoman,Nan
CZ - RADIO - TOP 50 CZ,2015,06,,43,Hey Now,Peter Bič Project,Peter Bič Project,Universal Music
CZ - RADIO - TOP 50 CZ,2015,06,,44,5.15,Portless,Portless,Nan
CZ - RADIO - TOP 50 CZ,2015,06,,45,Mandolína,Adam Ďurica,Adam Ďurica,Universal Music
CZ - RADIO - TOP 50 CZ,2015,06,,46,Napojen,Tomáš Klus,Tomáš Klus,Sony Music
CZ - RADIO - TOP 50 CZ,2015,06,,47,Hlavolam,Chinaski,Chinaski,Universal Music
CZ - RADIO - TOP 50 CZ,2015,06,,48,Magdaléna,Jelen,Jelen,Singlton/Universal Music
CZ - RADIO - TOP 50 CZ,2015,06,,49,No Second Time Around,Peter Aristone,Peter Aristone,Brainzone
CZ - RADIO - TOP 50 CZ,2015,06,,50,Touha,Daniel Landa,Daniel Landa,Sony Music
CZ - RADIO - TOP 50 CZ,2015,07,,1,Ty a já,Kryštof,Kryštof,I.Richmond.P./Universal Music
CZ - RADIO - TOP 50 CZ,2015,07,,2,Toulavá,Sebastian,Sebastian,Warner Music
CZ - RADIO - TOP 50 CZ,2015,07,,3,Hey Girl,Digital Fever & Ian,Digital Fever,Warner Music
CZ - RADIO - TOP 50 CZ,2015,07,,4,Celibát,Slza,Slza,Universal Music
CZ - RADIO - TOP 50 CZ,2015,07,,5,Srdcebeat,Kryštof,Kryštof,I.Richmond.P./Universal Music
CZ - RADIO - TOP 50 CZ,2015,07,,6,Víno,Chinaski,Chinaski,Brainzone
CZ - RADIO - TOP 50 CZ,2015,07,,7,Zakázané uvolnění,Michal Hrůza,Michal Hrůza,Universal Music
CZ - RADIO - TOP 50 CZ,2015,07,,8,Ráno,Atmo Music & Jakub Děkan,Atmo Music,Warner Music
CZ - RADIO - TOP 50 CZ,2015,07,,9,Každý ráno,Chinaski,Chinaski,Brainzone
CZ - RADIO - TOP 50 CZ,2015,07,,10,Co bylo dál?,Jelen & Jana Kirschner,Jelen,Singlton/Universal Music
CZ - RADIO - TOP 50 CZ,2015,07,,11,I Have No Inspiration,Thom Artway,Thom Artway,Warner Music
CZ - RADIO - TOP 50 CZ,2015,07,,12,Primetime,Majk Spirit,Majk Spirit,Nan
CZ - RADIO - TOP 50 CZ,2015,07,,13,Vloupám se,O5 & Radeček Feat. Mária Čírová,O5,Brainzone
CZ - RADIO - TOP 50 CZ,2015,07,,14,Brouci,Mandrage,Mandrage,Universal Music
CZ - RADIO - TOP 50 CZ,2015,07,,15,Podej mi ruku a projdem Václavák,Jaromír Nohavica,Jaromír Nohavica,Popron Music
CZ - RADIO - TOP 50 CZ,2015,07,,16,Spasitelé,Johny Machette & Ondřej Brzobohatý,Johny Machette,Bookin Agency
CZ - RADIO - TOP 50 CZ,2015,07,,17,JdeVoZem,Tomáš Klus,Tomáš Klus,Tomáš Klus
CZ - RADIO - TOP 50 CZ,2015,07,,18,xxxx,Miro Žbirka,Miro Žbirka,Universal Music
CZ - RADIO - TOP 50 CZ,2015,07,,19,Léto,Rybičky 48 & Pekař & Jimmy Vošoust,Rybičky 48,Brainzone
CZ - RADIO - TOP 50 CZ,2015,07,,20,Lhůta záruční,Slza,Slza,Universal Music
CZ - RADIO - TOP 50 CZ,2015,07,,21,Cudzinka v tvojej zemi,Xindl X & Mirka Miškechová,Xindl X,Universal Music
CZ - RADIO - TOP 50 CZ,2015,07,,22,Back To Africa,Eddie Stoilow,Eddie Stoilow,Warner Music
CZ - RADIO - TOP 50 CZ,2015,07,,23,Teď a tady,Verona,Verona,Brainzone
CZ - RADIO - TOP 50 CZ,2015,07,,24,V ozvěnách,David Deyl,David Deyl,Dade Music/Supraphon
CZ - RADIO - TOP 50 CZ,2015,07,,25,Ráno,Michal Hrůza,Michal Hrůza,Universal Music
CZ - RADIO - TOP 50 CZ,2015,07,,26,Blueberry Sky,Light & Love,Light,Warner Music
CZ - RADIO - TOP 50 CZ,2015,07,,27,Hladina,Paulie Garand & Kenny Rough Feat. Lenny,Paulie Garand,Ty Nikdy / Universal Music
CZ - RADIO - TOP 50 CZ,2015,07,,28,V blbým věku,Xindl X,Xindl X,Universal Music
CZ - RADIO - TOP 50 CZ,2015,07,,29,Gypsy Love,David Koller,David Koller,Brainzone
CZ - RADIO - TOP 50 CZ,2015,07,,30,Terapeut,Pavel Callta,Pavel Callta,Warner Music
CZ - RADIO - TOP 50 CZ,2015,07,,31,"Když si tě, dívko, představim",Tomáš Klus,Tomáš Klus,Biograf Jan Svěrák
CZ - RADIO - TOP 50 CZ,2015,07,,32,Jednou,Voxel,Voxel,Warner Music
CZ - RADIO - TOP 50 CZ,2015,07,,33,Western Boogie,Kabát,Kabát,Pink Panther
CZ - RADIO - TOP 50 CZ,2015,07,,34,Souznění,Mirai,Mirai,Universal Music
CZ - RADIO - TOP 50 CZ,2015,07,,35,Žijeme len raz,Ego Feat. Robert Burian,Ego,Warner Music
CZ - RADIO - TOP 50 CZ,2015,07,,36,Indiánske leto,Hex,Hex,Clockwise
CZ - RADIO - TOP 50 CZ,2015,07,,37,Run Run Run,Celeste Buckingham,Celeste Buckingham,Nan
CZ - RADIO - TOP 50 CZ,2015,07,,38,Magdaléna,Jelen,Jelen,Singlton/Universal Music
CZ - RADIO - TOP 50 CZ,2015,07,,39,Home,Klara. & Edna Green,Klara.,Warner Music
CZ - RADIO - TOP 50 CZ,2015,07,,40,Hey Now,Peter Bič Project,Peter Bič Project,Universal Music
CZ - RADIO - TOP 50 CZ,2015,07,,41,Povedz mi,No Name,No Name,Universal Music
CZ - RADIO - TOP 50 CZ,2015,07,,42,V síti,From,From,Brainzone
CZ - RADIO - TOP 50 CZ,2015,07,,43,Long Lost Weekend,5Angels,5Angels,Brainzone
CZ - RADIO - TOP 50 CZ,2015,07,,44,No Second Time Around,Peter Aristone,Peter Aristone,Brainzone
CZ - RADIO - TOP 50 CZ,2015,07,,45,Dolsin,Divokej Bill,Divokej Bill,Supraphon
CZ - RADIO - TOP 50 CZ,2015,07,,46,Svatá Kordula,Aneta Langerová,Aneta Langerová,Art Shock/Supraphon
CZ - RADIO - TOP 50 CZ,2015,07,,47,Chcem znamenie,Dara Rolins,Dara Rolins,Nan
CZ - RADIO - TOP 50 CZ,2015,07,,48,Šrouby a matice,Mandrage,Mandrage,Universal Music
CZ - RADIO - TOP 50 CZ,2015,07,,49,Hledá se žena,Mandrage,Mandrage,Universal Music
CZ - RADIO - TOP 50 CZ,2015,07,,50,Anděl,Xindl X,Xindl X,Championship Music
CZ - RADIO - TOP 50 CZ,2015,08,,1,Ty a já,Kryštof,Kryštof,I.Richmond.P./Universal Music
CZ - RADIO - TOP 50 CZ,2015,08,,2,Toulavá,Sebastian,Sebastian,Warner Music
CZ - RADIO - TOP 50 CZ,2015,08,,3,Ráno,Atmo Music & Jakub Děkan,Atmo Music,Warner Music
CZ - RADIO - TOP 50 CZ,2015,08,,4,Cudzinka v tvojej zemi,Xindl X & Mirka Miškechová,Xindl X,Universal Music
CZ - RADIO - TOP 50 CZ,2015,08,,5,Každý ráno,Chinaski,Chinaski,Brainzone
CZ - RADIO - TOP 50 CZ,2015,08,,6,Hey Girl,Digital Fever & Ian,Digital Fever,Warner Music
CZ - RADIO - TOP 50 CZ,2015,08,,7,Celibát,Slza,Slza,Universal Music
CZ - RADIO - TOP 50 CZ,2015,08,,8,Brouci,Mandrage,Mandrage,Universal Music
CZ - RADIO - TOP 50 CZ,2015,08,,9,I Have No Inspiration,Thom Artway,Thom Artway,Warner Music
CZ - RADIO - TOP 50 CZ,2015,08,,10,Co bylo dál?,Jelen & Jana Kirschner,Jelen,Singlton/Universal Music
CZ - RADIO - TOP 50 CZ,2015,08,,11,Souhvězdí,David Deyl,David Deyl,Supraphon
CZ - RADIO - TOP 50 CZ,2015,08,,12,Primetime,Majk Spirit,Majk Spirit,Nan
CZ - RADIO - TOP 50 CZ,2015,08,,13,Srdcebeat,Kryštof,Kryštof,I.Richmond.P./Universal Music
CZ - RADIO - TOP 50 CZ,2015,08,,14,Podej mi ruku a projdem Václavák,Jaromír Nohavica,Jaromír Nohavica,Popron Music
CZ - RADIO - TOP 50 CZ,2015,08,,15,Vloupám se,O5 & Radeček Feat. Mária Čírová,O5,Brainzone
CZ - RADIO - TOP 50 CZ,2015,08,,16,JdeVoZem,Tomáš Klus,Tomáš Klus,Tomáš Klus
CZ - RADIO - TOP 50 CZ,2015,08,,17,V ozvěnách,David Deyl,David Deyl,Dade Music/Supraphon
CZ - RADIO - TOP 50 CZ,2015,08,,18,Home,Klara. & Edna Green,Klara.,Warner Music
CZ - RADIO - TOP 50 CZ,2015,08,,19,Jelen,Jelen,Jelen,Singlton/Universal Music
CZ - RADIO - TOP 50 CZ,2015,08,,20,xxxx,Miro Žbirka,Miro Žbirka,Universal Music
CZ - RADIO - TOP 50 CZ,2015,08,,21,Teď a tady,Verona,Verona,Brainzone
CZ - RADIO - TOP 50 CZ,2015,08,,22,Lhůta záruční,Slza,Slza,Universal Music
CZ - RADIO - TOP 50 CZ,2015,08,,23,Terapeut,Pavel Callta,Pavel Callta,Warner Music
CZ - RADIO - TOP 50 CZ,2015,08,,24,Víno,Chinaski,Chinaski,Brainzone
CZ - RADIO - TOP 50 CZ,2015,08,,25,Léto,Rybičky 48 & Pekař & Jimmy Vošoust,Rybičky 48,Brainzone
CZ - RADIO - TOP 50 CZ,2015,08,,26,Long Lost Weekend,5Angels,5Angels,Brainzone
CZ - RADIO - TOP 50 CZ,2015,08,,27,Run Run Run,Celeste Buckingham,Celeste Buckingham,Nan
CZ - RADIO - TOP 50 CZ,2015,08,,28,Ráno,Michal Hrůza,Michal Hrůza,Universal Music
CZ - RADIO - TOP 50 CZ,2015,08,,29,V blbým věku,Xindl X,Xindl X,Universal Music
CZ - RADIO - TOP 50 CZ,2015,08,,30,Souznění,Mirai,Mirai,Universal Music
CZ - RADIO - TOP 50 CZ,2015,08,,31,Blueberry Sky,Light & Love,Light,Warner Music
CZ - RADIO - TOP 50 CZ,2015,08,,32,Zakázané uvolnění,Michal Hrůza,Michal Hrůza,Universal Music
CZ - RADIO - TOP 50 CZ,2015,08,,33,Good Vibes,Jan Nedvěd,Jan Nedvěd,Studio Fontána
CZ - RADIO - TOP 50 CZ,2015,08,,34,Žijeme len raz,Ego Feat. Robert Burian,Ego,Warner Music
CZ - RADIO - TOP 50 CZ,2015,08,,35,Dolsin,Divokej Bill,Divokej Bill,Supraphon
CZ - RADIO - TOP 50 CZ,2015,08,,36,Gypsy Love,David Koller,David Koller,Brainzone
CZ - RADIO - TOP 50 CZ,2015,08,,37,Víno je grunt,Ewa Farna & František Segrado,Ewa Farna,Universal Music
CZ - RADIO - TOP 50 CZ,2015,08,,38,Hey Now,Peter Bič Project,Peter Bič Project,Universal Music
CZ - RADIO - TOP 50 CZ,2015,08,,39,Svatá Kordula,Aneta Langerová,Aneta Langerová,Art Shock/Supraphon
CZ - RADIO - TOP 50 CZ,2015,08,,40,To se nedělá,Ready Kirken,Ready Kirken,Ready Records
CZ - RADIO - TOP 50 CZ,2015,08,,41,Indiánske leto,Hex,Hex,Clockwise
CZ - RADIO - TOP 50 CZ,2015,08,,42,V naší ulici,Voxel,Voxel,Warner Music
CZ - RADIO - TOP 50 CZ,2015,08,,43,Stoupám,Cocoman & Kája Leskovec,Cocoman,Nan
CZ - RADIO - TOP 50 CZ,2015,08,,44,Magdaléna,Jelen,Jelen,Singlton/Universal Music
CZ - RADIO - TOP 50 CZ,2015,08,,45,Catwalk Fever,Mista,Mista,Nan
CZ - RADIO - TOP 50 CZ,2015,08,,46,V síti,From,From,Brainzone
CZ - RADIO - TOP 50 CZ,2015,08,,47,Hledá se žena,Mandrage,Mandrage,Universal Music
CZ - RADIO - TOP 50 CZ,2015,08,,48,Magic In Her Eyes,Adrian Bolf & Vojta Drahokoupil,Adrian Bolf,Nan
CZ - RADIO - TOP 50 CZ,2015,08,,49,Jednou,Voxel,Voxel,Warner Music
CZ - RADIO - TOP 50 CZ,2015,08,,50,Naveky,Katarína Knechtová,Katarína Knechtová,Sukuba Agency
CZ - RADIO - TOP 50 CZ,2015,09,,1,Ty a já,Kryštof,Kryštof,I.Richmond.P./Universal Music
CZ - RADIO - TOP 50 CZ,2015,09,,2,Cudzinka v tvojej zemi,Xindl X & Mirka Miškechová,Xindl X,Universal Music
CZ - RADIO - TOP 50 CZ,2015,09,,3,Brouci,Mandrage,Mandrage,Universal Music
CZ - RADIO - TOP 50 CZ,2015,09,,4,Toulavá,Sebastian,Sebastian,Warner Music
CZ - RADIO - TOP 50 CZ,2015,09,,5,I Have No Inspiration,Thom Artway,Thom Artway,Warner Music
CZ - RADIO - TOP 50 CZ,2015,09,,6,Hey Girl,Digital Fever & Ian,Digital Fever,Warner Music
CZ - RADIO - TOP 50 CZ,2015,09,,7,Každý ráno,Chinaski,Chinaski,Brainzone
CZ - RADIO - TOP 50 CZ,2015,09,,8,Celibát,Slza,Slza,Universal Music
CZ - RADIO - TOP 50 CZ,2015,09,,9,Co bylo dál?,Jelen & Jana Kirschner,Jelen,Singlton/Universal Music
CZ - RADIO - TOP 50 CZ,2015,09,,10,Ráno,Atmo Music & Jakub Děkan,Atmo Music,Warner Music
CZ - RADIO - TOP 50 CZ,2015,09,,11,Terapeut,Pavel Callta,Pavel Callta,Warner Music
CZ - RADIO - TOP 50 CZ,2015,09,,12,Podej mi ruku a projdem Václavák,Jaromír Nohavica,Jaromír Nohavica,Popron Music
CZ - RADIO - TOP 50 CZ,2015,09,,13,Vloupám se,O5 & Radeček Feat. Mária Čírová,O5,Brainzone
CZ - RADIO - TOP 50 CZ,2015,09,,14,Home,Klara. & Edna Green,Klara.,Warner Music
CZ - RADIO - TOP 50 CZ,2015,09,,15,Blueberry Sky,Light & Love,Light,Warner Music
CZ - RADIO - TOP 50 CZ,2015,09,,16,Lhůta záruční,Slza,Slza,Universal Music
CZ - RADIO - TOP 50 CZ,2015,09,,17,Chci tě,Lukáš Chromek,Lukáš Chromek,Lch
CZ - RADIO - TOP 50 CZ,2015,09,,18,Jelen,Jelen,Jelen,Singlton/Universal Music
CZ - RADIO - TOP 50 CZ,2015,09,,19,S láskou,No Name,No Name,Brainzone
CZ - RADIO - TOP 50 CZ,2015,09,,20,Catwalk Fever,Mista,Mista,Nan
CZ - RADIO - TOP 50 CZ,2015,09,,21,Srdcebeat,Kryštof,Kryštof,I.Richmond.P./Universal Music
CZ - RADIO - TOP 50 CZ,2015,09,,22,xxxx,Miro Žbirka,Miro Žbirka,Universal Music
CZ - RADIO - TOP 50 CZ,2015,09,,23,Nafrněná,Barbora Poláková,Barbora Poláková,Supraphon
CZ - RADIO - TOP 50 CZ,2015,09,,24,True,Light & Love,Light,Warner Music
CZ - RADIO - TOP 50 CZ,2015,09,,25,Primetime,Majk Spirit,Majk Spirit,Nan
CZ - RADIO - TOP 50 CZ,2015,09,,26,Miláček žen a vetešníků,Jaromír Nohavica & Lenka Nová,Jaromír Nohavica,Nan
CZ - RADIO - TOP 50 CZ,2015,09,,27,V ozvěnách,David Deyl,David Deyl,Dade Music/Supraphon
CZ - RADIO - TOP 50 CZ,2015,09,,28,Katarze,Slza,Slza,Universal Music
CZ - RADIO - TOP 50 CZ,2015,09,,29,Souhvězdí,David Deyl,David Deyl,Supraphon
CZ - RADIO - TOP 50 CZ,2015,09,,30,Pláštěnky,Nebe,Nebe,Universal Music
CZ - RADIO - TOP 50 CZ,2015,09,,31,Long Lost Weekend,5Angels,5Angels,Brainzone
CZ - RADIO - TOP 50 CZ,2015,09,,32,Víno je grunt,Ewa Farna & František Segrado,Ewa Farna,Universal Music
CZ - RADIO - TOP 50 CZ,2015,09,,33,Ráno,Michal Hrůza,Michal Hrůza,Universal Music
CZ - RADIO - TOP 50 CZ,2015,09,,34,Houby magický,Kabát,Kabát,Pink Panther
CZ - RADIO - TOP 50 CZ,2015,09,,35,Beh,Hex,Hex,Clockwise
CZ - RADIO - TOP 50 CZ,2015,09,,36,Zakázané uvolnění,Michal Hrůza,Michal Hrůza,Universal Music
CZ - RADIO - TOP 50 CZ,2015,09,,37,Šrouby a matice,Mandrage,Mandrage,Universal Music
CZ - RADIO - TOP 50 CZ,2015,09,,38,Run Run Run,Celeste Buckingham,Celeste Buckingham,Nan
CZ - RADIO - TOP 50 CZ,2015,09,,39,JdeVoZem,Tomáš Klus,Tomáš Klus,Tomáš Klus
CZ - RADIO - TOP 50 CZ,2015,09,,40,Kalhotky si sundej,Mig 21,Mig 21,Supraphon
CZ - RADIO - TOP 50 CZ,2015,09,,41,Dolsin,Divokej Bill,Divokej Bill,Supraphon
CZ - RADIO - TOP 50 CZ,2015,09,,42,Svatá Kordula,Aneta Langerová,Aneta Langerová,Art Shock/Supraphon
CZ - RADIO - TOP 50 CZ,2015,09,,43,Gypsy Love,David Koller,David Koller,Brainzone
CZ - RADIO - TOP 50 CZ,2015,09,,44,Unbelievable,Elis,Elis,Nan
CZ - RADIO - TOP 50 CZ,2015,09,,45,Žijeme len raz,Ego Feat. Robert Burian,Ego,Warner Music
CZ - RADIO - TOP 50 CZ,2015,09,,46,To se nedělá,Ready Kirken,Ready Kirken,Ready Records
CZ - RADIO - TOP 50 CZ,2015,09,,47,O pravdě,Marek Ztracený,Marek Ztracený,Brainzone
CZ - RADIO - TOP 50 CZ,2015,09,,48,Uprostřed všeho,Memphis,Memphis,Brainzone
CZ - RADIO - TOP 50 CZ,2015,09,,49,Chatařská,Vojtěch Dyk,Vojtěch Dyk,Maxi Records
CZ - RADIO - TOP 50 CZ,2015,09,,50,Malování,Divokej Bill,Divokej Bill,Warner Music
CZ - RADIO - TOP 50 CZ,2015,10,,1,Ty a já,Kryštof,Kryštof,I.Richmond.P./Universal Music
CZ - RADIO - TOP 50 CZ,2015,10,,2,Cudzinka v tvojej zemi,Xindl X & Mirka Miškechová,Xindl X,Universal Music
CZ - RADIO - TOP 50 CZ,2015,10,,3,Toulavá,Sebastian,Sebastian,Warner Music
CZ - RADIO - TOP 50 CZ,2015,10,,4,Brouci,Mandrage,Mandrage,Universal Music
CZ - RADIO - TOP 50 CZ,2015,10,,5,I Have No Inspiration,Thom Artway,Thom Artway,Warner Music
CZ - RADIO - TOP 50 CZ,2015,10,,6,Celibát,Slza,Slza,Universal Music
CZ - RADIO - TOP 50 CZ,2015,10,,7,Hey Girl,Digital Fever & Ian,Digital Fever,Warner Music
CZ - RADIO - TOP 50 CZ,2015,10,,8,Nafrněná,Barbora Poláková,Barbora Poláková,Supraphon
CZ - RADIO - TOP 50 CZ,2015,10,,9,Pláštěnky,Nebe,Nebe,Universal Music
CZ - RADIO - TOP 50 CZ,2015,10,,10,Každý ráno,Chinaski,Chinaski,Brainzone
CZ - RADIO - TOP 50 CZ,2015,10,,11,Co bylo dál?,Jelen & Jana Kirschner,Jelen,Singlton/Universal Music
CZ - RADIO - TOP 50 CZ,2015,10,,12,S láskou,No Name,No Name,Brainzone
CZ - RADIO - TOP 50 CZ,2015,10,,13,True,Light & Love,Light,Warner Music
CZ - RADIO - TOP 50 CZ,2015,10,,14,Podej mi ruku a projdem Václavák,Jaromír Nohavica,Jaromír Nohavica,Popron Music
CZ - RADIO - TOP 50 CZ,2015,10,,15,Srdcebeat,Kryštof,Kryštof,I.Richmond.P./Universal Music
CZ - RADIO - TOP 50 CZ,2015,10,,16,Ráno,Atmo Music & Jakub Děkan,Atmo Music,Warner Music
CZ - RADIO - TOP 50 CZ,2015,10,,17,Catwalk Fever,Mista,Mista,Nan
CZ - RADIO - TOP 50 CZ,2015,10,,18,Lhůta záruční,Slza,Slza,Universal Music
CZ - RADIO - TOP 50 CZ,2015,10,,19,Terapeut,Pavel Callta,Pavel Callta,Warner Music
CZ - RADIO - TOP 50 CZ,2015,10,,20,"Viem, čo cítíš",Team,Team,Brainzone
CZ - RADIO - TOP 50 CZ,2015,10,,21,Vloupám se,O5 & Radeček Feat. Mária Čírová,O5,Brainzone
CZ - RADIO - TOP 50 CZ,2015,10,,22,Primetime,Majk Spirit,Majk Spirit,Nan
CZ - RADIO - TOP 50 CZ,2015,10,,23,V ozvěnách,David Deyl,David Deyl,Dade Music/Supraphon
CZ - RADIO - TOP 50 CZ,2015,10,,24,Home,Klara. & Edna Green,Klara.,Warner Music
CZ - RADIO - TOP 50 CZ,2015,10,,25,Povedz mi,No Name,No Name,Universal Music
CZ - RADIO - TOP 50 CZ,2015,10,,26,Jsem optimista,Olga Lounová,Olga Lounová,Olga Lounová Records
CZ - RADIO - TOP 50 CZ,2015,10,,27,xxxx,Miro Žbirka,Miro Žbirka,Universal Music
CZ - RADIO - TOP 50 CZ,2015,10,,28,Záchranný bod,Sebastian,Sebastian,Warner Music
CZ - RADIO - TOP 50 CZ,2015,10,,29,Beh,Hex,Hex,Clockwise
CZ - RADIO - TOP 50 CZ,2015,10,,30,Katarze,Slza,Slza,Universal Music
CZ - RADIO - TOP 50 CZ,2015,10,,31,Miláček žen a vetešníků,Jaromír Nohavica & Lenka Nová,Jaromír Nohavica,Nan
CZ - RADIO - TOP 50 CZ,2015,10,,32,Ráno,Michal Hrůza,Michal Hrůza,Universal Music
CZ - RADIO - TOP 50 CZ,2015,10,,33,V čase zpátky,Voxel,Voxel,Warner Music
CZ - RADIO - TOP 50 CZ,2015,10,,34,JdeVoZem,Tomáš Klus,Tomáš Klus,Tomáš Klus
CZ - RADIO - TOP 50 CZ,2015,10,,35,Recidiva,David Koller,David Koller,Brainzone
CZ - RADIO - TOP 50 CZ,2015,10,,36,Long Lost Weekend,5Angels,5Angels,Brainzone
CZ - RADIO - TOP 50 CZ,2015,10,,37,Chocolate,Martin Harich,Martin Harich,Harix S.R.O.
CZ - RADIO - TOP 50 CZ,2015,10,,38,Cesta z města,Mirai,Mirai,Universal Music
CZ - RADIO - TOP 50 CZ,2015,10,,39,O pravdě,Marek Ztracený,Marek Ztracený,Brainzone
CZ - RADIO - TOP 50 CZ,2015,10,,40,Houby magický,Kabát,Kabát,Pink Panther
CZ - RADIO - TOP 50 CZ,2015,10,,41,Believe,Maracuzza & Jaro Smejkal Feat. Hi-Def,Maracuzza,Nan
CZ - RADIO - TOP 50 CZ,2015,10,,42,Kalhotky si sundej,Mig 21,Mig 21,Supraphon
CZ - RADIO - TOP 50 CZ,2015,10,,43,Věř si,Marcus Revolta & Markéta Konvičková,Marcus Revolta,Nan
CZ - RADIO - TOP 50 CZ,2015,10,,44,Blueberry Sky,Light & Love,Light,Warner Music
CZ - RADIO - TOP 50 CZ,2015,10,,45,Žijeme len raz,Ego Feat. Robert Burian,Ego,Warner Music
CZ - RADIO - TOP 50 CZ,2015,10,,46,Chatařská,Vojtěch Dyk,Vojtěch Dyk,Maxi Records
CZ - RADIO - TOP 50 CZ,2015,10,,47,Víno,Chinaski,Chinaski,Brainzone
CZ - RADIO - TOP 50 CZ,2015,10,,48,Run Run Run,Celeste Buckingham,Celeste Buckingham,Nan
CZ - RADIO - TOP 50 CZ,2015,10,,49,To se nedělá,Ready Kirken,Ready Kirken,Ready Records
CZ - RADIO - TOP 50 CZ,2015,10,,50,Šrouby a matice,Mandrage,Mandrage,Universal Music
CZ - RADIO - TOP 50 CZ,2015,11,,1,Cudzinka v tvojej zemi,Xindl X & Mirka Miškechová,Xindl X,Universal Music
CZ - RADIO - TOP 50 CZ,2015,11,,2,Ty a já,Kryštof,Kryštof,I.Richmond.P./Universal Music
CZ - RADIO - TOP 50 CZ,2015,11,,3,Brouci,Mandrage,Mandrage,Universal Music
CZ - RADIO - TOP 50 CZ,2015,11,,4,Toulavá,Sebastian,Sebastian,Warner Music
CZ - RADIO - TOP 50 CZ,2015,11,,5,"Viem, čo cítíš",Team,Team,Brainzone
CZ - RADIO - TOP 50 CZ,2015,11,,6,Nafrněná,Barbora Poláková,Barbora Poláková,Supraphon
CZ - RADIO - TOP 50 CZ,2015,11,,7,Každý ráno,Chinaski,Chinaski,Brainzone
CZ - RADIO - TOP 50 CZ,2015,11,,8,Live,Miro Žbirka,Miro Žbirka,Universal Music
CZ - RADIO - TOP 50 CZ,2015,11,,9,Pláštěnky,Nebe,Nebe,Universal Music
CZ - RADIO - TOP 50 CZ,2015,11,,10,Jsem optimista,Olga Lounová,Olga Lounová,Olga Lounová Records
CZ - RADIO - TOP 50 CZ,2015,11,,11,Srdcebeat,Kryštof,Kryštof,I.Richmond.P./Universal Music
CZ - RADIO - TOP 50 CZ,2015,11,,12,Hey Girl,Digital Fever & Ian,Digital Fever,Warner Music
CZ - RADIO - TOP 50 CZ,2015,11,,13,Cesta z města,Mirai,Mirai,Universal Music
CZ - RADIO - TOP 50 CZ,2015,11,,14,I Have No Inspiration,Thom Artway,Thom Artway,Warner Music
CZ - RADIO - TOP 50 CZ,2015,11,,15,True,Light & Love,Light,Warner Music
CZ - RADIO - TOP 50 CZ,2015,11,,16,V čase zpátky,Voxel,Voxel,Warner Music
CZ - RADIO - TOP 50 CZ,2015,11,,17,Podej mi ruku a projdem Václavák,Jaromír Nohavica,Jaromír Nohavica,Popron Music
CZ - RADIO - TOP 50 CZ,2015,11,,18,Já se vracím,Janek Ledecký,Janek Ledecký,Brainzone
CZ - RADIO - TOP 50 CZ,2015,11,,19,V ozvěnách,David Deyl,David Deyl,Dade Music/Supraphon
CZ - RADIO - TOP 50 CZ,2015,11,,20,Katarze,Slza,Slza,Universal Music
CZ - RADIO - TOP 50 CZ,2015,11,,21,Celibát,Slza,Slza,Universal Music
CZ - RADIO - TOP 50 CZ,2015,11,,22,Záchranný bod,Sebastian,Sebastian,Warner Music
CZ - RADIO - TOP 50 CZ,2015,11,,23,S láskou,No Name,No Name,Brainzone
