hitparada,rok,mesic,week,pozice,track,interpret,interpret_hlavni,vydavatel
SK - RADIO - TOP 100,2020,12,,93,My Head & My Heart,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2020,12,,94,Post Malone (feat. RANI),Sam Feldt,Sam Feldt,Warner Music
SK - RADIO - TOP 100,2020,12,,95,Rain On Me,Lady Gaga Feat. Ariana Grande,Lady Gaga,Universal Music
SK - RADIO - TOP 100,2020,12,,96,Mama (feat. Sting),Gashi,Gashi,Sony Music
SK - RADIO - TOP 100,2020,12,,97,rockstar,Post Malone & 21 Savage,Post Malone,Universal Music
SK - RADIO - TOP 100,2020,12,,98,What A Man Gotta Do,Jonas Brothers,Jonas Brothers,Universal Music
SK - RADIO - TOP 100,2020,12,,99,Breaking Me,Topic,Topic,Universal Music
SK - RADIO - TOP 100,2020,12,,100,survivin',Bastille,Bastille,Universal Music
SK - RADIO - TOP 100,2021,01,,1,Head & Heart (feat. MNEK),Joel Corry,Joel Corry,Warner Music
SK - RADIO - TOP 100,2021,01,,2,Lovefool,Twocolors,Twocolors,Universal Music
SK - RADIO - TOP 100,2021,01,,3,Hot Stuff,Kygo & Donna Summer,Kygo,Sony Music
SK - RADIO - TOP 100,2021,01,,4,Head Shoulders Knees&Toes (feat.Norma J. Martine),Ofenbach & Quarterhead,Ofenbach,Warner Music
SK - RADIO - TOP 100,2021,01,,5,Never Let Me Down,Vize & Tom Gregory,Vize,Kontor Records
SK - RADIO - TOP 100,2021,01,,6,Take You Dancing,Jason Derulo,Jason Derulo,Warner Music
SK - RADIO - TOP 100,2021,01,,7,Hypnotized,Purple Disco Machine & Sophie And The Giants,Purple Disco Machine,Sony Music
SK - RADIO - TOP 100,2021,01,,8,Some Say,Nea,Nea,Sony Music
SK - RADIO - TOP 100,2021,01,,9,Rather Be You,Tom Gregory,Tom Gregory,Universal Music
SK - RADIO - TOP 100,2021,01,,10,Dancing in the Moonlight (feat. NEIMY),Jubel,Jubel,Warner Music
SK - RADIO - TOP 100,2021,01,,11,Beautiful Madness,Michael Patrick Kelly,Michael Patrick Kelly,Sony Music
SK - RADIO - TOP 100,2021,01,,12,Pravdupovediac,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 100,2021,01,,13,Midnight Sky,Miley Cyrus,Miley Cyrus,Sony Music
SK - RADIO - TOP 100,2021,01,,14,Diamonds,Sam Smith,Sam Smith,Universal Music
SK - RADIO - TOP 100,2021,01,,15,Who's Laughing Now,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2021,01,,16,Jerusalema,Master Kg & Nomcebo,Master Kg,Warner Music
SK - RADIO - TOP 100,2021,01,,17,Paradise (feat. Dermot Kennedy),Meduza,Meduza,Universal Music
SK - RADIO - TOP 100,2021,01,,18,My Head & My Heart,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2021,01,,19,Tick Tock (feat. 24kGoldn),Clean Bandit & Mabel,Clean Bandit,Warner Music
SK - RADIO - TOP 100,2021,01,,20,Watermelon Sugar,Harry Styles,Harry Styles,Sony Music
SK - RADIO - TOP 100,2021,01,,21,Love Not War (The Tampa Beat),Jason Derulo & Nuka,Jason Derulo,Sony Music
SK - RADIO - TOP 100,2021,01,,22,Lonely,Justin Bieber & Benny Blanco,Justin Bieber,Universal Music
SK - RADIO - TOP 100,2021,01,,23,All We Got (feat. KIDDO),Robin Schulz,Robin Schulz,Warner Music
SK - RADIO - TOP 100,2021,01,,24,Running Back To You,Martin Jensen & Alle Farben & Nico Santos,Martin Jensen,Universal Music
SK - RADIO - TOP 100,2021,01,,25,Mood (feat. iann dior),24Kgoldn,24Kgoldn,Sony Music
SK - RADIO - TOP 100,2021,01,,26,No Therapy (feat. Nea & Bryn Christopher),Felix Jaehn,Felix Jaehn,Universal Music
SK - RADIO - TOP 100,2021,01,,27,Kométa (pre Gumpa),Desmod & Majself,Desmod,Universal Music
SK - RADIO - TOP 100,2021,01,,28,Golden,Harry Styles,Harry Styles,Sony Music
SK - RADIO - TOP 100,2021,01,,29,Hollywood,La Vision & Gigi D'Agostino,La Vision,Universal Music
SK - RADIO - TOP 100,2021,01,,30,Nechcem o teba prísť,Gladiator,Gladiator,Universal Music
SK - RADIO - TOP 100,2021,01,,31,Afterglow,Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2021,01,,32,Before You Go,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - RADIO - TOP 100,2021,01,,33,Senorita,Shawn Mendes & Camila Cabello,Shawn Mendes,Universal Music
SK - RADIO - TOP 100,2021,01,,34,Bad Liar,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2021,01,,35,Girl Like Me,Black Eyed Peas & Shakira,Black Eyed Peas,Sony Music
SK - RADIO - TOP 100,2021,01,,36,In My Bones,Ray Dalton,Ray Dalton,Sony Music
SK - RADIO - TOP 100,2021,01,,37,Look Into My Eyes,Brando,Brando,Armada
SK - RADIO - TOP 100,2021,01,,38,Ur So F**kInG cOoL,Tones And I,Tones And I,Warner Music
SK - RADIO - TOP 100,2021,01,,39,Dynamite,Bts,Bts,Bighit Entertainment
SK - RADIO - TOP 100,2021,01,,40,Control,Zoe Wees,Zoe Wees,Nan
SK - RADIO - TOP 100,2021,01,,41,Levitating,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2021,01,,42,Memories,Maroon 5,Maroon 5,Universal Music
SK - RADIO - TOP 100,2021,01,,43,Monster (feat. Justin Bieber),Shawn Mendes,Shawn Mendes,Universal Music
SK - RADIO - TOP 100,2021,01,,44,Wonder,Shawn Mendes,Shawn Mendes,Universal Music
SK - RADIO - TOP 100,2021,01,,45,One Too Many,Keith Urban Feat. P!Nk,Keith Urban,Universal Music
SK - RADIO - TOP 100,2021,01,,46,Secrets,Regard & Raye,Regard,Sony Music
SK - RADIO - TOP 100,2021,01,,47,Lasting Lover (feat. James Arthur),Sigala,Sigala,Sony Music
SK - RADIO - TOP 100,2021,01,,48,Someone You Loved,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - RADIO - TOP 100,2021,01,,49,Auróra,Nocadeň,Nocadeň,Warner Music
SK - RADIO - TOP 100,2021,01,,50,Ride It,Regard,Regard,Sony Music
SK - RADIO - TOP 100,2021,01,,51,Oxygen,Winona Oak & Robin Schulz,Winona Oak,Warner Music
SK - RADIO - TOP 100,2021,01,,52,Next To Me,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2021,01,,53,Kings & Queens,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2021,01,,54,TAKÍ SME (feat. Adam Ďurica),Katarína Knechtová,Katarína Knechtová,Sukuba Agency
SK - RADIO - TOP 100,2021,01,,55,Jivin',King Shaolin,King Shaolin,Nan
SK - RADIO - TOP 100,2021,01,,56,STOJ,Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 100,2021,01,,57,you broke me first,Tate Mcrae,Tate Mcrae,Sony Music
SK - RADIO - TOP 100,2021,01,,58,Prisoner (feat. Dua Lipa),Miley Cyrus,Miley Cyrus,Sony Music
SK - RADIO - TOP 100,2021,01,,59,Always Remember UsThis Way,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
SK - RADIO - TOP 100,2021,01,,60,Salt,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2021,01,,61,Dance Monkey,Tones And I,Tones And I,Warner Music
SK - RADIO - TOP 100,2021,01,,62,Ritual (feat. Tiësto & Rita Ora),Jonas Blue,Jonas Blue,Universal Music
SK - RADIO - TOP 100,2021,01,,63,Nenahraditeľná,Sima Martausová,Sima Martausová,Gajlo/Warner Music
SK - RADIO - TOP 100,2021,01,,64,The Business,Tiësto,Tiësto,Warner Music
SK - RADIO - TOP 100,2021,01,,65,I Like Me Better,Lauv,Lauv,Nan
SK - RADIO - TOP 100,2021,01,,66,What's Love Got to Do with It,Kygo & Tina Turner,Kygo,Sony Music
SK - RADIO - TOP 100,2021,01,,67,Turn Me On (feat. Vula & Oliver Heldens),Riton,Riton,Sony Music
SK - RADIO - TOP 100,2021,01,,68,Hvězdáři (feat. Sima Martausová),Kryštof,Kryštof,I.Richmond.P./Universal Music
SK - RADIO - TOP 100,2021,01,,69,OK Not To Be OK,Marshmello & Demi Lovato,Marshmello,Universal Music
SK - RADIO - TOP 100,2021,01,,70,Underdog,Alicia Keys,Alicia Keys,Sony Music
SK - RADIO - TOP 100,2021,01,,71,In My Mind,Dynoro & Gigi D'Agostino,Dynoro,Sony Music
SK - RADIO - TOP 100,2021,01,,72,Therefore I Am,Billie Eilish,Billie Eilish,Universal Music
SK - RADIO - TOP 100,2021,01,,73,Giant (with Rag’n’Bone Man),Calvin Harris,Calvin Harris,Sony Music
SK - RADIO - TOP 100,2021,01,,74,Something Just Like This,Chainsmokers & Coldplay,Chainsmokers,Sony Music
SK - RADIO - TOP 100,2021,01,,75,Alane,Robin Schulz & Wes,Robin Schulz,Warner Music
SK - RADIO - TOP 100,2021,01,,76,Post Malone (feat. RANI),Sam Feldt,Sam Feldt,Warner Music
SK - RADIO - TOP 100,2021,01,,77,I Don't Care,Ed Sheeran & Justin Bieber,Ed Sheeran,Universal Music/Warner Music
SK - RADIO - TOP 100,2021,01,,78,Zatancuj si so mnou,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 100,2021,01,,79,Shape of You,Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2021,01,,80,Didn't I,Onerepublic,Onerepublic,Universal Music
SK - RADIO - TOP 100,2021,01,,81,Past Life,Trevor Daniel & Selena Gomez,Trevor Daniel,Universal Music
SK - RADIO - TOP 100,2021,01,,82,Physical,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2021,01,,83,survivin',Bastille,Bastille,Universal Music
SK - RADIO - TOP 100,2021,01,,84,I Need You To Hate Me,Jc Stewart,Jc Stewart,Warner Music
SK - RADIO - TOP 100,2021,01,,85,Blinding Lights,The Weeknd,The Weeknd,Universal Music
SK - RADIO - TOP 100,2021,01,,86,Giants,Dermot Kennedy,Dermot Kennedy,Universal Music
SK - RADIO - TOP 100,2021,01,,87,Breaking Me,Topic,Topic,Universal Music
SK - RADIO - TOP 100,2021,01,,88,Power Over Me,Dermot Kennedy,Dermot Kennedy,Universal Music
SK - RADIO - TOP 100,2021,01,,89,Nobody's Love,Maroon 5,Maroon 5,Universal Music
SK - RADIO - TOP 100,2021,01,,90,Shallow,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
SK - RADIO - TOP 100,2021,01,,91,Natural,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2021,01,,92,Fever,Dua Lipa & Angele,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2021,01,,93,Better Tomorrow,Matt Simons,Matt Simons,Sony Music
SK - RADIO - TOP 100,2021,01,,94,Why Do You Lie to Me (feat. Lil Baby),Topic & A7S,Topic,Universal Music
SK - RADIO - TOP 100,2021,01,,95,Only Human,Jonas Brothers,Jonas Brothers,Universal Music
SK - RADIO - TOP 100,2021,01,,96,What A Man Gotta Do,Jonas Brothers,Jonas Brothers,Universal Music
SK - RADIO - TOP 100,2021,01,,97,Let You Love Me,Rita Ora,Rita Ora,Warner Music
SK - RADIO - TOP 100,2021,01,,98,Mama (feat. Sting),Gashi,Gashi,Sony Music
SK - RADIO - TOP 100,2021,01,,99,Walk Me Home,P!Nk,P!Nk,Sony Music
SK - RADIO - TOP 100,2021,01,,100,Poď so mnou,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 100,2021,02,,1,Head Shoulders Knees&Toes (feat.Norma J. Martine),Ofenbach & Quarterhead,Ofenbach,Warner Music
SK - RADIO - TOP 100,2021,02,,2,Hot Stuff,Kygo & Donna Summer,Kygo,Sony Music
SK - RADIO - TOP 100,2021,02,,3,Head & Heart (feat. MNEK),Joel Corry,Joel Corry,Warner Music
SK - RADIO - TOP 100,2021,02,,4,Lovefool,Twocolors,Twocolors,Universal Music
SK - RADIO - TOP 100,2021,02,,5,Paradise (feat. Dermot Kennedy),Meduza,Meduza,Universal Music
SK - RADIO - TOP 100,2021,02,,6,All We Got (feat. KIDDO),Robin Schulz,Robin Schulz,Warner Music
SK - RADIO - TOP 100,2021,02,,7,Hypnotized,Purple Disco Machine & Sophie And The Giants,Purple Disco Machine,Sony Music
SK - RADIO - TOP 100,2021,02,,8,Afterglow,Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2021,02,,9,Beautiful Madness,Michael Patrick Kelly,Michael Patrick Kelly,Sony Music
SK - RADIO - TOP 100,2021,02,,10,Who's Laughing Now,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2021,02,,11,Love Not War (The Tampa Beat),Jason Derulo & Nuka,Jason Derulo,Sony Music
SK - RADIO - TOP 100,2021,02,,12,Never Let Me Down,Vize & Tom Gregory,Vize,Kontor Records
SK - RADIO - TOP 100,2021,02,,13,Jerusalema,Master Kg & Nomcebo,Master Kg,Warner Music
SK - RADIO - TOP 100,2021,02,,14,Mood (feat. iann dior),24Kgoldn,24Kgoldn,Sony Music
SK - RADIO - TOP 100,2021,02,,15,Take You Dancing,Jason Derulo,Jason Derulo,Warner Music
SK - RADIO - TOP 100,2021,02,,16,The Business,Tiësto,Tiësto,Warner Music
SK - RADIO - TOP 100,2021,02,,17,Golden,Harry Styles,Harry Styles,Sony Music
SK - RADIO - TOP 100,2021,02,,18,Watermelon Sugar,Harry Styles,Harry Styles,Sony Music
SK - RADIO - TOP 100,2021,02,,19,Hollywood,La Vision & Gigi D'Agostino,La Vision,Universal Music
SK - RADIO - TOP 100,2021,02,,20,Diamonds,Sam Smith,Sam Smith,Universal Music
SK - RADIO - TOP 100,2021,02,,21,My Head & My Heart,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2021,02,,22,Rather Be You,Tom Gregory,Tom Gregory,Universal Music
SK - RADIO - TOP 100,2021,02,,23,Some Say,Nea,Nea,Sony Music
SK - RADIO - TOP 100,2021,02,,24,No Therapy (feat. Nea & Bryn Christopher),Felix Jaehn,Felix Jaehn,Universal Music
SK - RADIO - TOP 100,2021,02,,25,Láska neumiera (feat. Štefan Štec),Jana Kirschner,Jana Kirschner,Mu-Zi-Ka!
SK - RADIO - TOP 100,2021,02,,26,Lonely,Justin Bieber & Benny Blanco,Justin Bieber,Universal Music
SK - RADIO - TOP 100,2021,02,,27,Kométa (pre Gumpa),Desmod & Majself,Desmod,Universal Music
SK - RADIO - TOP 100,2021,02,,28,drivers license,Olivia Rodrigo,Olivia Rodrigo,Universal Music
SK - RADIO - TOP 100,2021,02,,29,Lemon Tree,Alle Farben & Fools Garden,Alle Farben,Sony Music
SK - RADIO - TOP 100,2021,02,,30,Before You Go,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - RADIO - TOP 100,2021,02,,31,Control,Zoe Wees,Zoe Wees,Nan
SK - RADIO - TOP 100,2021,02,,32,Midnight Sky,Miley Cyrus,Miley Cyrus,Sony Music
SK - RADIO - TOP 100,2021,02,,33,Senorita,Shawn Mendes & Camila Cabello,Shawn Mendes,Universal Music
SK - RADIO - TOP 100,2021,02,,34,Bad Liar,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2021,02,,35,Dynamite,Bts,Bts,Bighit Entertainment
SK - RADIO - TOP 100,2021,02,,36,Prisoner (feat. Dua Lipa),Miley Cyrus,Miley Cyrus,Sony Music
SK - RADIO - TOP 100,2021,02,,37,Between Us,Emma Drobná,Emma Drobná,Warner Music
SK - RADIO - TOP 100,2021,02,,38,Running Back To You,Martin Jensen & Alle Farben & Nico Santos,Martin Jensen,Universal Music
SK - RADIO - TOP 100,2021,02,,39,In My Bones,Ray Dalton,Ray Dalton,Sony Music
SK - RADIO - TOP 100,2021,02,,40,Past Life,Trevor Daniel & Selena Gomez,Trevor Daniel,Universal Music
SK - RADIO - TOP 100,2021,02,,41,Pravdupovediac,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 100,2021,02,,42,Tick Tock (feat. 24kGoldn),Clean Bandit & Mabel,Clean Bandit,Warner Music
SK - RADIO - TOP 100,2021,02,,43,survivin',Bastille,Bastille,Universal Music
SK - RADIO - TOP 100,2021,02,,44,Memories,Maroon 5,Maroon 5,Universal Music
SK - RADIO - TOP 100,2021,02,,45,Ur So F**kInG cOoL,Tones And I,Tones And I,Warner Music
SK - RADIO - TOP 100,2021,02,,46,Lasting Lover (feat. James Arthur),Sigala,Sigala,Sony Music
SK - RADIO - TOP 100,2021,02,,47,Why Do You Lie to Me (feat. Lil Baby),Topic & A7S,Topic,Universal Music
SK - RADIO - TOP 100,2021,02,,48,Wasted Love (feat. Lagique),Ofenbach,Ofenbach,Warner Music
SK - RADIO - TOP 100,2021,02,,49,I Need You To Hate Me,Jc Stewart,Jc Stewart,Warner Music
SK - RADIO - TOP 100,2021,02,,50,Your Love (9PM),Atb & Topic & A7S,Atb,Universal Music
SK - RADIO - TOP 100,2021,02,,51,What's Love Got to Do with It,Kygo & Tina Turner,Kygo,Sony Music
SK - RADIO - TOP 100,2021,02,,52,Look Into My Eyes,Brando,Brando,Armada
SK - RADIO - TOP 100,2021,02,,53,Nenahraditeľná,Sima Martausová,Sima Martausová,Gajlo/Warner Music
SK - RADIO - TOP 100,2021,02,,54,STOJ,Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 100,2021,02,,55,Someone You Loved,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - RADIO - TOP 100,2021,02,,56,Jivin',King Shaolin,King Shaolin,Nan
SK - RADIO - TOP 100,2021,02,,57,Ride It,Regard,Regard,Sony Music
SK - RADIO - TOP 100,2021,02,,58,Secrets,Regard & Raye,Regard,Sony Music
SK - RADIO - TOP 100,2021,02,,59,Levitating,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2021,02,,60,Dance Monkey,Tones And I,Tones And I,Warner Music
SK - RADIO - TOP 100,2021,02,,61,I Don't Care,Ed Sheeran & Justin Bieber,Ed Sheeran,Universal Music/Warner Music
SK - RADIO - TOP 100,2021,02,,62,Lose Somebody,Kygo & One Republic,Kygo,Sony Music
SK - RADIO - TOP 100,2021,02,,63,Save Your Tears,The Weeknd,The Weeknd,Universal Music
SK - RADIO - TOP 100,2021,02,,64,Turn Me On (feat. Vula & Oliver Heldens),Riton,Riton,Sony Music
SK - RADIO - TOP 100,2021,02,,65,Giant (with Rag’n’Bone Man),Calvin Harris,Calvin Harris,Sony Music
SK - RADIO - TOP 100,2021,02,,66,Lifestyle (feat. Adam Levine),Jason Derulo,Jason Derulo,Warner Music
SK - RADIO - TOP 100,2021,02,,67,Kings & Queens,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2021,02,,68,Fever,Dua Lipa & Angele,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2021,02,,69,Tancuj mi,Lukáš Adamec,Lukáš Adamec,Fazin Plus
SK - RADIO - TOP 100,2021,02,,70,Girl Like Me,Black Eyed Peas & Shakira,Black Eyed Peas,Sony Music
SK - RADIO - TOP 100,2021,02,,71,I Like Me Better,Lauv,Lauv,Nan
SK - RADIO - TOP 100,2021,02,,72,Next To Me,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2021,02,,73,Monster (feat. Justin Bieber),Shawn Mendes,Shawn Mendes,Universal Music
SK - RADIO - TOP 100,2021,02,,74,In Your Eyes,The Weeknd,The Weeknd,Universal Music
SK - RADIO - TOP 100,2021,02,,75,Physical,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2021,02,,76,What A Man Gotta Do,Jonas Brothers,Jonas Brothers,Universal Music
SK - RADIO - TOP 100,2021,02,,77,Dancing in the Moonlight (feat. NEIMY),Jubel,Jubel,Warner Music
SK - RADIO - TOP 100,2021,02,,78,Blinding Lights,The Weeknd,The Weeknd,Universal Music
SK - RADIO - TOP 100,2021,02,,79,Alane,Robin Schulz & Wes,Robin Schulz,Warner Music
SK - RADIO - TOP 100,2021,02,,80,Sucker,Jonas Brothers,Jonas Brothers,Universal Music
SK - RADIO - TOP 100,2021,02,,81,Shape of You,Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2021,02,,82,Zatancuj si so mnou,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 100,2021,02,,83,OK Not To Be OK,Marshmello & Demi Lovato,Marshmello,Universal Music
SK - RADIO - TOP 100,2021,02,,84,Psycho Love,Matej Smutný,Matej Smutný,Warner Music
SK - RADIO - TOP 100,2021,02,,85,Didn't I,Onerepublic,Onerepublic,Universal Music
SK - RADIO - TOP 100,2021,02,,86,Post Malone (feat. RANI),Sam Feldt,Sam Feldt,Warner Music
SK - RADIO - TOP 100,2021,02,,87,Always Remember UsThis Way,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
SK - RADIO - TOP 100,2021,02,,88,Giants,Dermot Kennedy,Dermot Kennedy,Universal Music
SK - RADIO - TOP 100,2021,02,,89,Navždy,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 100,2021,02,,90,Yeah Baby! (F*ck With Me),Emma Drobná,Emma Drobná,Warner Music
SK - RADIO - TOP 100,2021,02,,91,Walk Me Home,P!Nk,P!Nk,Sony Music
SK - RADIO - TOP 100,2021,02,,92,goosebumps,Travis Scott,Travis Scott,Sony Music
SK - RADIO - TOP 100,2021,02,,93,Something Just Like This,Chainsmokers & Coldplay,Chainsmokers,Sony Music
SK - RADIO - TOP 100,2021,02,,94,ily (i love you baby) [feat. Emilee],Surf Mesa,Surf Mesa,Universal Music
SK - RADIO - TOP 100,2021,02,,95,Circles,Post Malone,Post Malone,Universal Music
SK - RADIO - TOP 100,2021,02,,96,Mama (feat. Sting),Gashi,Gashi,Sony Music
SK - RADIO - TOP 100,2021,02,,97,TAKÍ SME (feat. Adam Ďurica),Katarína Knechtová,Katarína Knechtová,Sukuba Agency
SK - RADIO - TOP 100,2021,02,,98,Srdce nehasnou,Karel Gott/Charlotte Ella Gottová,Karel Gott,Supraphon
SK - RADIO - TOP 100,2021,02,,99,Let You Love Me,Rita Ora,Rita Ora,Warner Music
SK - RADIO - TOP 100,2021,02,,100,"These Days (feat. Jess Glynne, Macklemore...)",Rudimental,Rudimental,Warner Music
SK - RADIO - TOP 100,2021,03,,1,All We Got (feat. KIDDO),Robin Schulz,Robin Schulz,Warner Music
SK - RADIO - TOP 100,2021,03,,2,Head Shoulders Knees&Toes (feat.Norma J. Martine),Ofenbach & Quarterhead,Ofenbach,Warner Music
SK - RADIO - TOP 100,2021,03,,3,Love Not War (The Tampa Beat),Jason Derulo & Nuka,Jason Derulo,Sony Music
SK - RADIO - TOP 100,2021,03,,4,Paradise (feat. Dermot Kennedy),Meduza,Meduza,Universal Music
SK - RADIO - TOP 100,2021,03,,5,The Business,Tiësto,Tiësto,Warner Music
SK - RADIO - TOP 100,2021,03,,6,Jerusalema,Master Kg & Nomcebo,Master Kg,Warner Music
SK - RADIO - TOP 100,2021,03,,7,Hot Stuff,Kygo & Donna Summer,Kygo,Sony Music
SK - RADIO - TOP 100,2021,03,,8,My Head & My Heart,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2021,03,,9,Afterglow,Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2021,03,,10,Your Love (9PM),Atb & Topic & A7S,Atb,Universal Music
SK - RADIO - TOP 100,2021,03,,11,Head & Heart (feat. MNEK),Joel Corry,Joel Corry,Warner Music
SK - RADIO - TOP 100,2021,03,,12,Golden,Harry Styles,Harry Styles,Sony Music
SK - RADIO - TOP 100,2021,03,,13,Mood (feat. iann dior),24Kgoldn,24Kgoldn,Sony Music
SK - RADIO - TOP 100,2021,03,,14,drivers license,Olivia Rodrigo,Olivia Rodrigo,Universal Music
SK - RADIO - TOP 100,2021,03,,15,Save Your Tears,The Weeknd,The Weeknd,Universal Music
SK - RADIO - TOP 100,2021,03,,16,Kométa (pre Gumpa),Desmod & Majself,Desmod,Universal Music
SK - RADIO - TOP 100,2021,03,,17,Láska neumiera (feat. Štefan Štec),Jana Kirschner,Jana Kirschner,Mu-Zi-Ka!
SK - RADIO - TOP 100,2021,03,,18,Some Say,Nea,Nea,Sony Music
SK - RADIO - TOP 100,2021,03,,19,Beautiful Madness,Michael Patrick Kelly,Michael Patrick Kelly,Sony Music
SK - RADIO - TOP 100,2021,03,,20,Lovefool,Twocolors,Twocolors,Universal Music
SK - RADIO - TOP 100,2021,03,,21,Hypnotized,Purple Disco Machine & Sophie And The Giants,Purple Disco Machine,Sony Music
SK - RADIO - TOP 100,2021,03,,22,I Need You To Hate Me,Jc Stewart,Jc Stewart,Warner Music
SK - RADIO - TOP 100,2021,03,,23,Prisoner (feat. Dua Lipa),Miley Cyrus,Miley Cyrus,Sony Music
SK - RADIO - TOP 100,2021,03,,24,No Therapy (feat. Nea & Bryn Christopher),Felix Jaehn,Felix Jaehn,Universal Music
SK - RADIO - TOP 100,2021,03,,25,Rather Be You,Tom Gregory,Tom Gregory,Universal Music
SK - RADIO - TOP 100,2021,03,,26,Girls Like Us,Zoe Wees,Zoe Wees,Universal Music
SK - RADIO - TOP 100,2021,03,,27,Never Let Me Down,Vize & Tom Gregory,Vize,Kontor Records
SK - RADIO - TOP 100,2021,03,,28,Who's Laughing Now,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2021,03,,29,Between Us,Emma Drobná,Emma Drobná,Warner Music
SK - RADIO - TOP 100,2021,03,,30,Senorita,Shawn Mendes & Camila Cabello,Shawn Mendes,Universal Music
SK - RADIO - TOP 100,2021,03,,31,Diamonds,Sam Smith,Sam Smith,Universal Music
SK - RADIO - TOP 100,2021,03,,32,Wasted Love (feat. Lagique),Ofenbach,Ofenbach,Warner Music
SK - RADIO - TOP 100,2021,03,,33,Kings & Queens,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2021,03,,34,Ride It,Regard,Regard,Sony Music
SK - RADIO - TOP 100,2021,03,,35,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],Riton & Nightcrawlers,Riton,Sony Music
SK - RADIO - TOP 100,2021,03,,36,Take You Dancing,Jason Derulo,Jason Derulo,Warner Music
SK - RADIO - TOP 100,2021,03,,37,Control,Zoe Wees,Zoe Wees,Nan
SK - RADIO - TOP 100,2021,03,,38,Lemon Tree,Alle Farben & Fools Garden,Alle Farben,Sony Music
SK - RADIO - TOP 100,2021,03,,39,Hollywood,La Vision & Gigi D'Agostino,La Vision,Universal Music
SK - RADIO - TOP 100,2021,03,,40,Midnight Sky,Miley Cyrus,Miley Cyrus,Sony Music
SK - RADIO - TOP 100,2021,03,,41,Before You Go,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - RADIO - TOP 100,2021,03,,42,Running Back To You,Martin Jensen & Alle Farben & Nico Santos,Martin Jensen,Universal Music
SK - RADIO - TOP 100,2021,03,,43,In My Bones,Ray Dalton,Ray Dalton,Sony Music
SK - RADIO - TOP 100,2021,03,,44,Tick Tock (feat. 24kGoldn),Clean Bandit & Mabel,Clean Bandit,Warner Music
SK - RADIO - TOP 100,2021,03,,45,Bad Liar,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2021,03,,46,Memories,Maroon 5,Maroon 5,Universal Music
SK - RADIO - TOP 100,2021,03,,47,Past Life,Trevor Daniel & Selena Gomez,Trevor Daniel,Universal Music
SK - RADIO - TOP 100,2021,03,,48,goosebumps,Travis Scott,Travis Scott,Sony Music
SK - RADIO - TOP 100,2021,03,,49,Watermelon Sugar,Harry Styles,Harry Styles,Sony Music
