,hitparada,rok,tyden,pozice,track,interpret,interpret_hlavni,vydavatel
43,SK - SINGLES DIGITAL - TOP 100,2019,22,44,Without Me,Halsey,Halsey,Universal Music
44,SK - SINGLES DIGITAL - TOP 100,2019,22,45,Lepšia pesnička,Dms,Dms,Dms Records
45,SK - SINGLES DIGITAL - TOP 100,2019,22,46,Happier,Marshmello & Bastille,Marshmello,Universal Music
46,SK - SINGLES DIGITAL - TOP 100,2019,22,47,Piece Of Your Heart,Meduza,Meduza,Universal Music
47,SK - SINGLES DIGITAL - TOP 100,2019,22,48,Blbé príbehy (feat. Fobia Kid),Gleb,Gleb,Fck Them
48,SK - SINGLES DIGITAL - TOP 100,2019,22,49,Giant (with Rag’n’Bone Man),Calvin Harris,Calvin Harris,Sony Music
49,SK - SINGLES DIGITAL - TOP 100,2019,22,50,Černobílej svět,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
50,SK - SINGLES DIGITAL - TOP 100,2019,22,51,Alkohol a Molly,Viktor Sheen,Viktor Sheen,Viktor Sheen
51,SK - SINGLES DIGITAL - TOP 100,2019,22,52,So Am I,Ava Max,Ava Max,Warner Music
52,SK - SINGLES DIGITAL - TOP 100,2019,22,53,Cizí sny (feat. Luisa),Viktor Sheen,Viktor Sheen,Viktor Sheen
53,SK - SINGLES DIGITAL - TOP 100,2019,22,54,Not Ok,Kygo,Kygo,Sony Music
54,SK - SINGLES DIGITAL - TOP 100,2019,22,55,In My Mind,Dynoro & Gigi D'agostino,Dynoro,Sony Music
55,SK - SINGLES DIGITAL - TOP 100,2019,22,56,Zlatí a zároveň kanál,Dms,Dms,Dms Records
56,SK - SINGLES DIGITAL - TOP 100,2019,22,57,Eastside (feat. Halsey & Khalid),Benny Blanco,Benny Blanco,Universal Music
57,SK - SINGLES DIGITAL - TOP 100,2019,22,58,Demons (feat. Nik Tendo),Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
58,SK - SINGLES DIGITAL - TOP 100,2019,22,59,Always Remember UsThis Way,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
59,SK - SINGLES DIGITAL - TOP 100,2019,22,60,wish you were gay,Billie Eilish,Billie Eilish,Universal Music
60,SK - SINGLES DIGITAL - TOP 100,2019,22,61,Better Now,Post Malone,Post Malone,Universal Music
61,SK - SINGLES DIGITAL - TOP 100,2019,22,62,i'm so tired...,Lauv & Troye Sivan,Lauv,Lauv
62,SK - SINGLES DIGITAL - TOP 100,2019,22,63,Truth Hurts,Lizzo,Lizzo,Warner Music
63,SK - SINGLES DIGITAL - TOP 100,2019,22,64,Homicide,Logic,Logic,Universal Music
64,SK - SINGLES DIGITAL - TOP 100,2019,22,65,lovely,Billie Eilish & Khalid,Billie Eilish,Universal Music
65,SK - SINGLES DIGITAL - TOP 100,2019,22,66,Barvy,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
66,SK - SINGLES DIGITAL - TOP 100,2019,22,67,Paradise,Bazzi,Bazzi,Warner Music
67,SK - SINGLES DIGITAL - TOP 100,2019,22,68,Je mi... (feat. Rida Radar),Kali,Kali,Kali Records
68,SK - SINGLES DIGITAL - TOP 100,2019,22,69,Zlato,Viktor Sheen,Viktor Sheen,Viktor Sheen
69,SK - SINGLES DIGITAL - TOP 100,2019,22,70,Natural,Imagine Dragons,Imagine Dragons,Universal Music
70,SK - SINGLES DIGITAL - TOP 100,2019,22,71,Talk,Khalid,Khalid,Sony Music
71,SK - SINGLES DIGITAL - TOP 100,2019,22,72,DEUTSCHLAND,Rammstein,Rammstein,Universal Music
72,SK - SINGLES DIGITAL - TOP 100,2019,22,73,What I like About You (feat. Theresa Rex),Jonas Blue,Jonas Blue,Universal Music
73,SK - SINGLES DIGITAL - TOP 100,2019,22,74,3 kolesa,Viktor Sheen,Viktor Sheen,Viktor Sheen
74,SK - SINGLES DIGITAL - TOP 100,2019,22,75,Here With Me (feat. CHVRCHES),Marshmello,Marshmello,Universal Music
75,SK - SINGLES DIGITAL - TOP 100,2019,22,76,Audiokniha,Gleb,Gleb,Fck Them
76,SK - SINGLES DIGITAL - TOP 100,2019,22,77,Deja Vu (feat. Yzomandias),Viktor Sheen,Viktor Sheen,Viktor Sheen
77,SK - SINGLES DIGITAL - TOP 100,2019,22,78,Mráz,Viktor Sheen,Viktor Sheen,Viktor Sheen
78,SK - SINGLES DIGITAL - TOP 100,2019,22,79,break up with your girlfriend,Ariana Grande,Ariana Grande,Universal Music
79,SK - SINGLES DIGITAL - TOP 100,2019,22,80,Nekonečno,Viktor Sheen,Viktor Sheen,Viktor Sheen
80,SK - SINGLES DIGITAL - TOP 100,2019,22,81,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,Mark Ronson,Sony Music
81,SK - SINGLES DIGITAL - TOP 100,2019,22,82,Skrjud (feat. Nik Tendo),Dalyb,Dalyb,Fck Them
82,SK - SINGLES DIGITAL - TOP 100,2019,22,83,Bohemian Rhapsody,Queen,Queen,Universal Music
83,SK - SINGLES DIGITAL - TOP 100,2019,22,84,AUSLÄNDER,Rammstein,Rammstein,Universal Music
84,SK - SINGLES DIGITAL - TOP 100,2019,22,85,All Day And Night,Jax Jones & Martin Solveig & Madison Beer,Jax Jones,Universal Music
85,SK - SINGLES DIGITAL - TOP 100,2019,22,86,Youngblood,5 Seconds Of Summer,5 Seconds Of Summer,Universal Music
86,SK - SINGLES DIGITAL - TOP 100,2019,22,87,Isis (feat. Logic),Joyner Lucas,Joyner Lucas,
87,SK - SINGLES DIGITAL - TOP 100,2019,22,88,Body (feat. brando),Loud Luxury,Loud Luxury,Armada
88,SK - SINGLES DIGITAL - TOP 100,2019,22,89,Nápisy,Viktor Sheen,Viktor Sheen,Viktor Sheen
89,SK - SINGLES DIGITAL - TOP 100,2019,22,90,Close to Me (feat. Diplo & Swae Lee),Ellie Goulding,Ellie Goulding,Universal Music
90,SK - SINGLES DIGITAL - TOP 100,2019,22,91,Sixteen,Ellie Goulding,Ellie Goulding,Universal Music
91,SK - SINGLES DIGITAL - TOP 100,2019,22,92,you should see me in a crown,Billie Eilish,Billie Eilish,Universal Music
92,SK - SINGLES DIGITAL - TOP 100,2019,22,93,3 Nights,Dominic Fike,Dominic Fike,Sony Music
93,SK - SINGLES DIGITAL - TOP 100,2019,22,94,Dancing With A Stranger (feat. Normani),Sam Smith,Sam Smith,Universal Music
94,SK - SINGLES DIGITAL - TOP 100,2019,22,95,Believer,Imagine Dragons,Imagine Dragons,Universal Music
95,SK - SINGLES DIGITAL - TOP 100,2019,22,96,Kardio,Dms,Dms,
96,SK - SINGLES DIGITAL - TOP 100,2019,22,97,rockstar,Post Malone & 21 Savage,Post Malone,Universal Music
97,SK - SINGLES DIGITAL - TOP 100,2019,22,98,Tough Love (feat. Agnes & Vargas & Lagola),Avicii,Avicii,Universal Music
98,SK - SINGLES DIGITAL - TOP 100,2019,22,99,666 (feat. Youv Dee),Yzomandias,Yzomandias,Milion+ Ent./universal Music
99,SK - SINGLES DIGITAL - TOP 100,2019,22,100,Be Alright,Dean Lewis,Dean Lewis,Universal Music
0,SK - SINGLES DIGITAL - TOP 100,2019,23,1,Bad Guy,Billie Eilish,Billie Eilish,Universal Music
1,SK - SINGLES DIGITAL - TOP 100,2019,23,2,I Don't Care,Ed Sheeran & Justin Bieber,Ed Sheeran,Universal Music/warner Music
2,SK - SINGLES DIGITAL - TOP 100,2019,23,3,Old Town Road (feat. Billy Ray Cyrus) [Remix],Lil Nas X,Lil Nas X,Sony Music
3,SK - SINGLES DIGITAL - TOP 100,2019,23,4,Go Go Go,Gleb,Gleb,Fck Them/universal Music
4,SK - SINGLES DIGITAL - TOP 100,2019,23,5,Gauč n Bass,Gleb,Gleb,Fck Them/universal Music
5,SK - SINGLES DIGITAL - TOP 100,2019,23,6,If I Can't Have You,Shawn Mendes,Shawn Mendes,Universal Music
6,SK - SINGLES DIGITAL - TOP 100,2019,23,7,Old Town Road,Lil Nas X,Lil Nas X,Sony Music
7,SK - SINGLES DIGITAL - TOP 100,2019,23,8,Od nás,Gleb,Gleb,Fck Them/universal Music
8,SK - SINGLES DIGITAL - TOP 100,2019,23,9,Summer Days (feat. Macklemore & Patrick Stump),Martin Garrix,Martin Garrix,Sony Music
9,SK - SINGLES DIGITAL - TOP 100,2019,23,10,Mother's Daughter,Miley Cyrus,Miley Cyrus,Sony Music
10,SK - SINGLES DIGITAL - TOP 100,2019,23,11,"Až na měsíc (feat. Calin, Hasan & Nik Tendo)",Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
11,SK - SINGLES DIGITAL - TOP 100,2019,23,12,Gauč Storytelling,Gleb,Gleb,Fck Them/universal Music
12,SK - SINGLES DIGITAL - TOP 100,2019,23,13,Never Really Over,Katy Perry,Katy Perry,Universal Music
13,SK - SINGLES DIGITAL - TOP 100,2019,23,14,Brány (feat. Samey),Gleb,Gleb,Fck Them/universal Music
14,SK - SINGLES DIGITAL - TOP 100,2019,23,15,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,Ed Sheeran,Warner Music
15,SK - SINGLES DIGITAL - TOP 100,2019,23,16,Bad Liar,Imagine Dragons,Imagine Dragons,Universal Music
16,SK - SINGLES DIGITAL - TOP 100,2019,23,17,S.O.S.,Avicii,Avicii,Universal Music
17,SK - SINGLES DIGITAL - TOP 100,2019,23,18,Blbé príbehy vol.2,Gleb,Gleb,Fck Them/universal Music
18,SK - SINGLES DIGITAL - TOP 100,2019,23,19,Motorest,Gleb,Gleb,Fck Them
19,SK - SINGLES DIGITAL - TOP 100,2019,23,20,Sucker,Jonas Brothers,Jonas Brothers,Universal Music
20,SK - SINGLES DIGITAL - TOP 100,2019,23,21,Calma (Remix),Pedro Capó & Farruko,Pedro Capó,Sony Music
21,SK - SINGLES DIGITAL - TOP 100,2019,23,22,Someone You Loved,Lewis Capaldi,Lewis Capaldi,Universal Music
22,SK - SINGLES DIGITAL - TOP 100,2019,23,23,"Vypadni z mojho gauču (feat. Luna, Fobia Kid, Big",Gleb,Gleb,Fck Them/universal Music
23,SK - SINGLES DIGITAL - TOP 100,2019,23,24,Hudobné okienko skit,Gleb,Gleb,Fck Them/universal Music
24,SK - SINGLES DIGITAL - TOP 100,2019,23,25,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,Post Malone,Universal Music
25,SK - SINGLES DIGITAL - TOP 100,2019,23,26,Interview,Gleb,Gleb,Fck Them/universal Music
26,SK - SINGLES DIGITAL - TOP 100,2019,23,27,Con Calma (feat. Snow),Daddy Yankee,Daddy Yankee,Universal Music
27,SK - SINGLES DIGITAL - TOP 100,2019,23,28,Rescue Me,Onerepublic,Onerepublic,Universal Music
28,SK - SINGLES DIGITAL - TOP 100,2019,23,29,Sweet but Psycho,Ava Max,Ava Max,Warner Music
29,SK - SINGLES DIGITAL - TOP 100,2019,23,30,Call You Mine (feat. Bebe Rexha),Chainsmokers,Chainsmokers,Sony Music
30,SK - SINGLES DIGITAL - TOP 100,2019,23,31,Sold Out (feat. Nik Tendo),Yzomandias,Yzomandias,Milion+ Ent./universal Music
31,SK - SINGLES DIGITAL - TOP 100,2019,23,32,Boyz n Da Hood (feat. Hatorri Hanza),Gleb,Gleb,Fck Them/universal Music
32,SK - SINGLES DIGITAL - TOP 100,2019,23,33,"Lui, Gucci, Fendi",Yzomandias,Yzomandias,Milion+ Ent./universal Music
33,SK - SINGLES DIGITAL - TOP 100,2019,23,34,7 rings,Ariana Grande,Ariana Grande,Universal Music
34,SK - SINGLES DIGITAL - TOP 100,2019,23,35,Shallow,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
35,SK - SINGLES DIGITAL - TOP 100,2019,23,36,Don't Call Me Up,Mabel,Mabel,Universal Music
36,SK - SINGLES DIGITAL - TOP 100,2019,23,37,Z lavičky na gauč intro,Gleb,Gleb,Fck Them/universal Music
37,SK - SINGLES DIGITAL - TOP 100,2019,23,38,The London (feat. J. Cole & Travis Scott),Young Thug,Young Thug,Warner Music
38,SK - SINGLES DIGITAL - TOP 100,2019,23,39,Wow.,Post Malone,Post Malone,Universal Music
39,SK - SINGLES DIGITAL - TOP 100,2019,23,40,EARFQUAKE,"Tyler, The Creator","Tyler, The Creator",Sony Music
40,SK - SINGLES DIGITAL - TOP 100,2019,23,41,666 (feat. Youv Dee),Yzomandias,Yzomandias,Milion+ Ent./universal Music
41,SK - SINGLES DIGITAL - TOP 100,2019,23,42,Find U Again (feat. Camila Cabello),Mark Ronson,Mark Ronson,Sony Music
42,SK - SINGLES DIGITAL - TOP 100,2019,23,43,Piece Of Your Heart,Meduza,Meduza,Universal Music
43,SK - SINGLES DIGITAL - TOP 100,2019,23,44,Carry On (O.S.T Pokémon Detective Pikachu),Kygo & Rita Ora,Kygo,Sony Music
44,SK - SINGLES DIGITAL - TOP 100,2019,23,45,bury a friend,Billie Eilish,Billie Eilish,Universal Music
45,SK - SINGLES DIGITAL - TOP 100,2019,23,46,Nightmare,Halsey,Halsey,Universal Music
46,SK - SINGLES DIGITAL - TOP 100,2019,23,47,High Hopes,Panic! At The Disco,Panic! At The Disco,Warner Music
47,SK - SINGLES DIGITAL - TOP 100,2019,23,48,Me!(feat. Brendon Urie of Panic! At The Disco),Taylor Swift,Taylor Swift,Universal Music
48,SK - SINGLES DIGITAL - TOP 100,2019,23,49,Happier,Marshmello & Bastille,Marshmello,Universal Music
49,SK - SINGLES DIGITAL - TOP 100,2019,23,50,Easier,5 Seconds Of Summer,5 Seconds Of Summer,Universal Music
50,SK - SINGLES DIGITAL - TOP 100,2019,23,51,Nik Tendo - Scale To Fit,Yzomandias,Yzomandias,Milion+ Ent./universal Music
51,SK - SINGLES DIGITAL - TOP 100,2019,23,52,Lepšia pesnička,Dms,Dms,Dms Records
52,SK - SINGLES DIGITAL - TOP 100,2019,23,53,when the party's over,Billie Eilish,Billie Eilish,Universal Music
53,SK - SINGLES DIGITAL - TOP 100,2019,23,54,Giant (with Rag’n’Bone Man),Calvin Harris,Calvin Harris,Sony Music
54,SK - SINGLES DIGITAL - TOP 100,2019,23,55,Ritual (feat. Tiësto & Rita Ora),Jonas Blue,Jonas Blue,Universal Music
55,SK - SINGLES DIGITAL - TOP 100,2019,23,56,Without Me,Halsey,Halsey,Universal Music
56,SK - SINGLES DIGITAL - TOP 100,2019,23,57,Král ani hvězda,Yzomandias,Yzomandias,Milion+ Ent./universal Music
57,SK - SINGLES DIGITAL - TOP 100,2019,23,58,Život je boj (bude hůř) (feat. Robin Zoot),Yzomandias,Yzomandias,Milion+ Ent./universal Music
58,SK - SINGLES DIGITAL - TOP 100,2019,23,59,Back to lavička skit,Gleb,Gleb,Fck Them/universal Music
59,SK - SINGLES DIGITAL - TOP 100,2019,23,60,Eastside (feat. Halsey & Khalid),Benny Blanco,Benny Blanco,Universal Music
60,SK - SINGLES DIGITAL - TOP 100,2019,23,61,Kyjev,Yzomandias,Yzomandias,Milion+ Ent./universal Music
61,SK - SINGLES DIGITAL - TOP 100,2019,23,62,In My Mind,Dynoro & Gigi D'agostino,Dynoro,Sony Music
62,SK - SINGLES DIGITAL - TOP 100,2019,23,63,Better Now,Post Malone,Post Malone,Universal Music
63,SK - SINGLES DIGITAL - TOP 100,2019,23,64,Yasmin (feat. Zayo),Yzomandias,Yzomandias,Milion+ Ent./universal Music
64,SK - SINGLES DIGITAL - TOP 100,2019,23,65,Nech ju,Yzomandias,Yzomandias,Milion+ Ent./universal Music
65,SK - SINGLES DIGITAL - TOP 100,2019,23,66,Zlatí a zároveň kanál,Dms,Dms,Dms Records
66,SK - SINGLES DIGITAL - TOP 100,2019,23,67,i'm so tired...,Lauv & Troye Sivan,Lauv,Lauv
67,SK - SINGLES DIGITAL - TOP 100,2019,23,68,Je mi... (feat. Rida Radar),Kali,Kali,Kali Records
68,SK - SINGLES DIGITAL - TOP 100,2019,23,69,Western,Yzomandias,Yzomandias,Milion+ Ent./universal Music
69,SK - SINGLES DIGITAL - TOP 100,2019,23,70,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,Mark Ronson,Sony Music
70,SK - SINGLES DIGITAL - TOP 100,2019,23,71,Teď ani pak,Yzomandias,Yzomandias,Milion+ Ent./universal Music
71,SK - SINGLES DIGITAL - TOP 100,2019,23,72,Natural,Imagine Dragons,Imagine Dragons,Universal Music
72,SK - SINGLES DIGITAL - TOP 100,2019,23,73,Here With Me (feat. CHVRCHES),Marshmello,Marshmello,Universal Music
73,SK - SINGLES DIGITAL - TOP 100,2019,23,74,Unholy,Miley Cyrus,Miley Cyrus,Sony Music
74,SK - SINGLES DIGITAL - TOP 100,2019,23,75,DEUTSCHLAND,Rammstein,Rammstein,Universal Music
75,SK - SINGLES DIGITAL - TOP 100,2019,23,76,So Am I,Ava Max,Ava Max,Warner Music
76,SK - SINGLES DIGITAL - TOP 100,2019,23,77,Body (feat. brando),Loud Luxury,Loud Luxury,Armada
77,SK - SINGLES DIGITAL - TOP 100,2019,23,78,Always Remember UsThis Way,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
78,SK - SINGLES DIGITAL - TOP 100,2019,23,79,Not Ok,Kygo,Kygo,Sony Music
79,SK - SINGLES DIGITAL - TOP 100,2019,23,80,Truth Hurts,Lizzo,Lizzo,Warner Music
80,SK - SINGLES DIGITAL - TOP 100,2019,23,81,Paradise,Bazzi,Bazzi,Warner Music
81,SK - SINGLES DIGITAL - TOP 100,2019,23,82,wish you were gay,Billie Eilish,Billie Eilish,Universal Music
82,SK - SINGLES DIGITAL - TOP 100,2019,23,83,All Day And Night,Jax Jones & Martin Solveig & Madison Beer,Jax Jones,Universal Music
83,SK - SINGLES DIGITAL - TOP 100,2019,23,84,Talk,Khalid,Khalid,Sony Music
84,SK - SINGLES DIGITAL - TOP 100,2019,23,85,Dlouhá noc (feat. Kamil Hoffmann),Yzomandias,Yzomandias,Milion+ Ent./universal Music
85,SK - SINGLES DIGITAL - TOP 100,2019,23,86,Alkohol a Molly,Viktor Sheen,Viktor Sheen,Viktor Sheen
86,SK - SINGLES DIGITAL - TOP 100,2019,23,87,Balla Balla (feat. Dame),Yzomandias,Yzomandias,Milion+ Ent./universal Music
87,SK - SINGLES DIGITAL - TOP 100,2019,23,88,Bohemian Rhapsody,Queen,Queen,Universal Music
88,SK - SINGLES DIGITAL - TOP 100,2019,23,89,Youngblood,5 Seconds Of Summer,5 Seconds Of Summer,Universal Music
89,SK - SINGLES DIGITAL - TOP 100,2019,23,90,Speechless,Robin Schulz,Robin Schulz,Warner Music
90,SK - SINGLES DIGITAL - TOP 100,2019,23,91,Černobílej svět,Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
91,SK - SINGLES DIGITAL - TOP 100,2019,23,92,break up with your girlfriend,Ariana Grande,Ariana Grande,Universal Music
92,SK - SINGLES DIGITAL - TOP 100,2019,23,93,Believer,Imagine Dragons,Imagine Dragons,Universal Music
93,SK - SINGLES DIGITAL - TOP 100,2019,23,94,Take Over,Yzomandias,Yzomandias,Milion+ Ent./universal Music
94,SK - SINGLES DIGITAL - TOP 100,2019,23,95,Close to Me (feat. Diplo & Swae Lee),Ellie Goulding,Ellie Goulding,Universal Music
95,SK - SINGLES DIGITAL - TOP 100,2019,23,96,Emma a Hanna (feat. Nik Tendo & Robin Zoot),Yzomandias,Yzomandias,Milion+ Ent./universal Music
96,SK - SINGLES DIGITAL - TOP 100,2019,23,97,HaBiBi,Yzomandias,Yzomandias,Milion+ Ent./universal Music
97,SK - SINGLES DIGITAL - TOP 100,2019,23,98,Kamufláž,Yzomandias,Yzomandias,Milion+ Ent./universal Music
98,SK - SINGLES DIGITAL - TOP 100,2019,23,99,Platím (feat. Viktor Sheen),Yzomandias,Yzomandias,Milion+ Ent./universal Music
99,SK - SINGLES DIGITAL - TOP 100,2019,23,100,Skrjud (feat. Nik Tendo),Dalyb,Dalyb,Fck Them
0,SK - SINGLES DIGITAL - TOP 100,2019,24,1,Bad Guy,Billie Eilish,Billie Eilish,Universal Music
1,SK - SINGLES DIGITAL - TOP 100,2019,24,2,I Don't Care,Ed Sheeran & Justin Bieber,Ed Sheeran,Universal Music/warner Music
2,SK - SINGLES DIGITAL - TOP 100,2019,24,3,Old Town Road (feat. Billy Ray Cyrus) [Remix],Lil Nas X,Lil Nas X,Sony Music
3,SK - SINGLES DIGITAL - TOP 100,2019,24,4,S.O.S.,Avicii,Avicii,Universal Music
4,SK - SINGLES DIGITAL - TOP 100,2019,24,5,Summer Days (feat. Macklemore & Patrick Stump),Martin Garrix,Martin Garrix,Sony Music
5,SK - SINGLES DIGITAL - TOP 100,2019,24,6,Old Town Road,Lil Nas X,Lil Nas X,Sony Music
6,SK - SINGLES DIGITAL - TOP 100,2019,24,7,Heaven,Avicii,Avicii,Universal Music
7,SK - SINGLES DIGITAL - TOP 100,2019,24,8,If I Can't Have You,Shawn Mendes,Shawn Mendes,Universal Music
8,SK - SINGLES DIGITAL - TOP 100,2019,24,9,Go Go Go,Gleb,Gleb,Fck Them/universal Music
9,SK - SINGLES DIGITAL - TOP 100,2019,24,10,Mother's Daughter,Miley Cyrus,Miley Cyrus,Sony Music
10,SK - SINGLES DIGITAL - TOP 100,2019,24,11,Calma (Remix),Pedro Capó & Farruko,Pedro Capó,Sony Music
11,SK - SINGLES DIGITAL - TOP 100,2019,24,12,Sucker,Jonas Brothers,Jonas Brothers,Universal Music
12,SK - SINGLES DIGITAL - TOP 100,2019,24,13,Gauč Storytelling,Gleb,Gleb,Fck Them/universal Music
13,SK - SINGLES DIGITAL - TOP 100,2019,24,14,Con Calma (feat. Snow),Daddy Yankee,Daddy Yankee,Universal Music
14,SK - SINGLES DIGITAL - TOP 100,2019,24,15,"Až na měsíc (feat. Calin, Hasan & Nik Tendo)",Viktor Sheen,Viktor Sheen,Viktor Sheen/warner Music
15,SK - SINGLES DIGITAL - TOP 100,2019,24,16,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,Ed Sheeran,Warner Music
16,SK - SINGLES DIGITAL - TOP 100,2019,24,17,Never Really Over,Katy Perry,Katy Perry,Universal Music
17,SK - SINGLES DIGITAL - TOP 100,2019,24,18,Bad Liar,Imagine Dragons,Imagine Dragons,Universal Music
18,SK - SINGLES DIGITAL - TOP 100,2019,24,19,Someone You Loved,Lewis Capaldi,Lewis Capaldi,Universal Music
19,SK - SINGLES DIGITAL - TOP 100,2019,24,20,Rescue Me,Onerepublic,Onerepublic,Universal Music
20,SK - SINGLES DIGITAL - TOP 100,2019,24,21,Od nás,Gleb,Gleb,Fck Them/universal Music
21,SK - SINGLES DIGITAL - TOP 100,2019,24,22,Sweet but Psycho,Ava Max,Ava Max,Warner Music
22,SK - SINGLES DIGITAL - TOP 100,2019,24,23,Call You Mine (feat. Bebe Rexha),Chainsmokers,Chainsmokers,Sony Music
23,SK - SINGLES DIGITAL - TOP 100,2019,24,24,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,Post Malone,Universal Music
24,SK - SINGLES DIGITAL - TOP 100,2019,24,25,Piece Of Your Heart,Meduza,Meduza,Universal Music
25,SK - SINGLES DIGITAL - TOP 100,2019,24,26,Only Human,Jonas Brothers,Jonas Brothers,Universal Music
26,SK - SINGLES DIGITAL - TOP 100,2019,24,27,Shallow,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
27,SK - SINGLES DIGITAL - TOP 100,2019,24,28,Gauč n Bass,Gleb,Gleb,Fck Them/universal Music
28,SK - SINGLES DIGITAL - TOP 100,2019,24,29,7 rings,Ariana Grande,Ariana Grande,Universal Music
29,SK - SINGLES DIGITAL - TOP 100,2019,24,30,Wow.,Post Malone,Post Malone,Universal Music
30,SK - SINGLES DIGITAL - TOP 100,2019,24,31,Brány (feat. Samey),Gleb,Gleb,Fck Them/universal Music
31,SK - SINGLES DIGITAL - TOP 100,2019,24,32,Don't Call Me Up,Mabel,Mabel,Universal Music
32,SK - SINGLES DIGITAL - TOP 100,2019,24,33,Motorest,Gleb,Gleb,Fck Them
33,SK - SINGLES DIGITAL - TOP 100,2019,24,34,The London (feat. J. Cole & Travis Scott),Young Thug,Young Thug,Warner Music
34,SK - SINGLES DIGITAL - TOP 100,2019,24,35,Blbé príbehy vol.2,Gleb,Gleb,Fck Them/universal Music
35,SK - SINGLES DIGITAL - TOP 100,2019,24,36,High Hopes,Panic! At The Disco,Panic! At The Disco,Warner Music
36,SK - SINGLES DIGITAL - TOP 100,2019,24,37,"Lui, Gucci, Fendi",Yzomandias,Yzomandias,Milion+ Ent./universal Music
37,SK - SINGLES DIGITAL - TOP 100,2019,24,38,bury a friend,Billie Eilish,Billie Eilish,Universal Music
38,SK - SINGLES DIGITAL - TOP 100,2019,24,39,Happier,Marshmello & Bastille,Marshmello,Universal Music
39,SK - SINGLES DIGITAL - TOP 100,2019,24,40,EARFQUAKE,"Tyler, The Creator","Tyler, The Creator",Sony Music
40,SK - SINGLES DIGITAL - TOP 100,2019,24,41,"Vypadni z mojho gauču (feat. Luna, Fobia Kid, Big",Gleb,Gleb,Fck Them/universal Music
41,SK - SINGLES DIGITAL - TOP 100,2019,24,42,when the party's over,Billie Eilish,Billie Eilish,Universal Music
42,SK - SINGLES DIGITAL - TOP 100,2019,24,43,Carry On (O.S.T Pokémon Detective Pikachu),Kygo & Rita Ora,Kygo,Sony Music
43,SK - SINGLES DIGITAL - TOP 100,2019,24,44,Interview,Gleb,Gleb,Fck Them/universal Music
44,SK - SINGLES DIGITAL - TOP 100,2019,24,45,Without Me,Halsey,Halsey,Universal Music
45,SK - SINGLES DIGITAL - TOP 100,2019,24,46,Sold Out (feat. Nik Tendo),Yzomandias,Yzomandias,Milion+ Ent./universal Music
46,SK - SINGLES DIGITAL - TOP 100,2019,24,47,Lepšia pesnička,Dms,Dms,Dms Records
47,SK - SINGLES DIGITAL - TOP 100,2019,24,48,Giant (with Rag’n’Bone Man),Calvin Harris,Calvin Harris,Sony Music
48,SK - SINGLES DIGITAL - TOP 100,2019,24,49,Easier,5 Seconds Of Summer,5 Seconds Of Summer,Universal Music
49,SK - SINGLES DIGITAL - TOP 100,2019,24,50,Boyz n Da Hood (feat. Hatorri Hanza),Gleb,Gleb,Fck Them/universal Music
50,SK - SINGLES DIGITAL - TOP 100,2019,24,51,Eastside (feat. Halsey & Khalid),Benny Blanco,Benny Blanco,Universal Music
51,SK - SINGLES DIGITAL - TOP 100,2019,24,52,Hudobné okienko skit,Gleb,Gleb,Fck Them/universal Music
52,SK - SINGLES DIGITAL - TOP 100,2019,24,53,Me!(feat. Brendon Urie of Panic! At The Disco),Taylor Swift,Taylor Swift,Universal Music
53,SK - SINGLES DIGITAL - TOP 100,2019,24,54,Nightmare,Halsey,Halsey,Universal Music
54,SK - SINGLES DIGITAL - TOP 100,2019,24,55,Better Now,Post Malone,Post Malone,Universal Music
55,SK - SINGLES DIGITAL - TOP 100,2019,24,56,In My Mind,Dynoro & Gigi D'agostino,Dynoro,Sony Music
56,SK - SINGLES DIGITAL - TOP 100,2019,24,57,i'm so tired...,Lauv & Troye Sivan,Lauv,Lauv
57,SK - SINGLES DIGITAL - TOP 100,2019,24,58,Mad Love,Mabel,Mabel,Universal Music
58,SK - SINGLES DIGITAL - TOP 100,2019,24,59,Je mi... (feat. Rida Radar),Kali,Kali,Kali Records
59,SK - SINGLES DIGITAL - TOP 100,2019,24,60,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,Mark Ronson,Sony Music
60,SK - SINGLES DIGITAL - TOP 100,2019,24,61,So Am I,Ava Max,Ava Max,Warner Music
61,SK - SINGLES DIGITAL - TOP 100,2019,24,62,Z lavičky na gauč intro,Gleb,Gleb,Fck Them/universal Music
