hitparada,rok,mesic,week,pozice,album,interpret,interpret_hlavni,vydavatel
CZ - ALBUMS - TOP 100,2019,01,,3,Greatest Hits (Remastered),Queen,Queen,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,4,Origins,Imagine Dragons,Imagine Dragons,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,5,A Star Is Born,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,6,÷ (Divide),Ed Sheeran,Ed Sheeran,Warner Music
CZ - ALBUMS - TOP 100,2019,01,,7,EvoLucie,Lucie,Lucie,Brainzone
CZ - ALBUMS - TOP 100,2019,01,,8,DANK,Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy/Warner Music
CZ - ALBUMS - TOP 100,2019,01,,9,Evolve,Imagine Dragons,Imagine Dragons,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,10,beerbongs & bentleys,Post Malone,Post Malone,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,11,7,David Guetta,David Guetta,Warner Music
CZ - ALBUMS - TOP 100,2019,01,,12,Platinum Collection,Queen,Queen,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,13,Diamant,Lvcas Dope & Dj Wich,Lvcas Dope,Fck Them
CZ - ALBUMS - TOP 100,2019,01,,14,?,Xxxtentacion,Xxxtentacion,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,15,Růže,Lucie Vondráčková,Lucie Vondráčková,Sagl Production
CZ - ALBUMS - TOP 100,2019,01,,16,Alfa,Ektor,Ektor,Detektor/Universal Music
CZ - ALBUMS - TOP 100,2019,01,,17,Effet Miroir,Zaz,Zaz,Warner Music
CZ - ALBUMS - TOP 100,2019,01,,18,ZG,Deethane,Deethane,Championship Music
CZ - ALBUMS - TOP 100,2019,01,,19,Podla seba,Sima,Sima,Ruka Hore
CZ - ALBUMS - TOP 100,2019,01,,20,Kamikaze,Eminem,Eminem,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,21,7,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2019,01,,22,"Come Over When You're Sober, Pt. 2",Lil Peep,Lil Peep,Sony Music
CZ - ALBUMS - TOP 100,2019,01,,23,Šachoffnice,Traktor,Traktor,Warner Music
CZ - ALBUMS - TOP 100,2019,01,,24,"Dovi, dopo",Kali,Kali,Kali Records
CZ - ALBUMS - TOP 100,2019,01,,25,DUMMY BOY,6Ix9Ine,6Ix9Ine,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,26,Heart To Mouth,Lp,Lp,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,27,Sweetener,Ariana Grande,Ariana Grande,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,28,Prepáčte,Dms,Dms,Dms Records
CZ - ALBUMS - TOP 100,2019,01,,29,Dead Man Walking,Marpo,Marpo,Sherwood Digital
CZ - ALBUMS - TOP 100,2019,01,,30,Red Pill Blues,Maroon 5,Maroon 5,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,31,Trench,Twenty One Pilots,Twenty One Pilots,Warner Music
CZ - ALBUMS - TOP 100,2019,01,,32,ASTROWORLD,Travis Scott,Travis Scott,Sony Music
CZ - ALBUMS - TOP 100,2019,01,,33,25,Kryštof,Kryštof,I.Richmond.P./Universal Music
CZ - ALBUMS - TOP 100,2019,01,,34,Dua Lipa,Dua Lipa,Dua Lipa,Warner Music
CZ - ALBUMS - TOP 100,2019,01,,35,Memories...Do Not Open,Chainsmokers,Chainsmokers,Sony Music
CZ - ALBUMS - TOP 100,2019,01,,36,Oppidum,Lenka Filipová,Lenka Filipová,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,37,Youngblood,5 Seconds Of Summer,5 Seconds Of Summer,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,38,Sbohem Roxano,Yzomandias,Yzomandias,Milion+ Ent
CZ - ALBUMS - TOP 100,2019,01,,39,Forever,Queen,Queen,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,40,Není nám do pláče,Chinaski,Chinaski,Brainzone
CZ - ALBUMS - TOP 100,2019,01,,41,amo,Bring Me The Horizon,Bring Me The Horizon,Sony Music
CZ - ALBUMS - TOP 100,2019,01,,42,Poruba,Jaromír Nohavica,Jaromír Nohavica,Petarda Production
CZ - ALBUMS - TOP 100,2019,01,,43,Camila,Camila Cabello,Camila Cabello,Sony Music
CZ - ALBUMS - TOP 100,2019,01,,44,Scorpion,Drake,Drake,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,45,Nie som tu náhodou,Majk Spirit,Majk Spirit,Spirit Music
CZ - ALBUMS - TOP 100,2019,01,,46,Precedens,Ego,Ego,Ego
CZ - ALBUMS - TOP 100,2019,01,,47,17,Xxxtentacion,Xxxtentacion,Bad Vibes Forever/Empire
CZ - ALBUMS - TOP 100,2019,01,,48,Konnichiwa,Mirai,Mirai,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,49,Nevermind (20th Anniversary Edition),Nirvana,Nirvana,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,50,Svobodu ředkvičkám,Tři Sestry,Tři Sestry,Warner Music
CZ - ALBUMS - TOP 100,2019,01,,51,Rock Line 1970-1974,Různí,Různí,Supraphon
CZ - ALBUMS - TOP 100,2019,01,,52,Má hra 1969-2018,Radim Hladík,Radim Hladík,Supraphon
CZ - ALBUMS - TOP 100,2019,01,,53,Human,Rag 'N' Bone Man,Rag 'N' Bone Man,Sony Music
CZ - ALBUMS - TOP 100,2019,01,,54,One More Light,Linkin Park,Linkin Park,Warner Music
CZ - ALBUMS - TOP 100,2019,01,,55,Kryštof na Strahově (Live),Kryštof,Kryštof,I.Richmond.P./Universal Music
CZ - ALBUMS - TOP 100,2019,01,,56,Greatest Hits II (2011 Remaster),Queen,Queen,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,57,Speak Your Mind (Deluxe),Anne-Marie,Anne-Marie,Warner Music
CZ - ALBUMS - TOP 100,2019,01,,58,NAVŽDY MLADÝ,Zayo,Zayo,Fck Them/Universal Music
CZ - ALBUMS - TOP 100,2019,01,,59,Metallica/Black Album,Metallica,Metallica,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,60,True (Avicii By Avicii),Avicii,Avicii,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,61,This Is Acting,Sia,Sia,Sony Music
CZ - ALBUMS - TOP 100,2019,01,,62,Down The Road Wherever,Mark Knopfler,Mark Knopfler,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,63,Jungler,Viktor Sheen,Viktor Sheen,Viktor Sheen
CZ - ALBUMS - TOP 100,2019,01,,64,The Wall,Pink Floyd,Pink Floyd,Warner Music
CZ - ALBUMS - TOP 100,2019,01,,65,Světlo ve tmě,Jelen,Jelen,Singlton/Universal Music
CZ - ALBUMS - TOP 100,2019,01,,66,Po půlnoci,Mandrage,Mandrage,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,67,Země tvých dlaní,Kamelot,Kamelot,Ton Studio Rajchman
CZ - ALBUMS - TOP 100,2019,01,,68,Sexy exity,Xindl X,Xindl X,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,69,Bad Time For Gentlemen,Monkey Business,Monkey Business,Warner Music
CZ - ALBUMS - TOP 100,2019,01,,70,Best Of (1993-2018),Anna K.,Anna K.,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,71,Spolu,Tomáš Klus,Tomáš Klus,Tomáš Klus / Supraphon
CZ - ALBUMS - TOP 100,2019,01,,72,Live in Buenos Aires,Coldplay,Coldplay,Warner Music
CZ - ALBUMS - TOP 100,2019,01,,73,In The Lonely Hour,Sam Smith,Sam Smith,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,74,TESTING,A$Ap Rocky,A$Ap Rocky,Sony Music
CZ - ALBUMS - TOP 100,2019,01,,75,Já ti zabrnkám / Balady,Václav Neckář,Václav Neckář,Supraphon
CZ - ALBUMS - TOP 100,2019,01,,76,Já nemám strach,Hana Zagorová,Hana Zagorová,Supraphon
CZ - ALBUMS - TOP 100,2019,01,,77,reputation,Taylor Swift,Taylor Swift,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,78,The Thrill Of It All,Sam Smith,Sam Smith,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,79,Revival,Eminem,Eminem,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,80,Světlo,Anna K.,Anna K.,Brainzone
CZ - ALBUMS - TOP 100,2019,01,,81,Lost On You,Lp,Lp,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,82,Joanne,Lady Gaga,Lady Gaga,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,83,Čecháček Made,Xindl X,Xindl X,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,84,Beautiful Trauma,P!Nk,P!Nk,Sony Music
CZ - ALBUMS - TOP 100,2019,01,,85,Miss maringotka,Wohnout,Wohnout,Warner Music
CZ - ALBUMS - TOP 100,2019,01,,86,LM5,Little Mix,Little Mix,Sony Music
CZ - ALBUMS - TOP 100,2019,01,,87,Taneční liga 202,Různí,Různí,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,88,Prach a vzduch,Traktor,Traktor,Warner Music
CZ - ALBUMS - TOP 100,2019,01,,89,Tři bratři  O.S.T.,Různí,Různí,Biograf Jan Svěrák
CZ - ALBUMS - TOP 100,2019,01,,90,Lavicka Pimpin',Gleb,Gleb,Fck Them
CZ - ALBUMS - TOP 100,2019,01,,91,Tulák po hvězdách,Progres 2,Progres 2,Bronz Records
CZ - ALBUMS - TOP 100,2019,01,,92,Si,Andrea Bocelli,Andrea Bocelli,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,93,Intimity,Jitka Zelenková,Jitka Zelenková,Supraphon
CZ - ALBUMS - TOP 100,2019,01,,94,3 (The Purple Album),Lukas Graham,Lukas Graham,Warner Music
CZ - ALBUMS - TOP 100,2019,01,,95,Gemini,Macklemore,Macklemore,Warner Music
CZ - ALBUMS - TOP 100,2019,01,,96,Paris,Zaz,Zaz,Warner Music
CZ - ALBUMS - TOP 100,2019,01,,97,Native,Onerepublic,Onerepublic,Universal Music
CZ - ALBUMS - TOP 100,2019,01,,98,Dark Side Of The Moon,Pink Floyd,Pink Floyd,Warner Music
CZ - ALBUMS - TOP 100,2019,01,,99,Muž s bílým psem,Radůza,Radůza,Supraphon
CZ - ALBUMS - TOP 100,2019,01,,100,Zhora vypadá všechno líp,Yzomandias,Yzomandias,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2019,02,,1,Bohemian Rhapsody O.S.T.,Queen,Queen,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,2,"thank u, next",Ariana Grande,Ariana Grande,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,3,A Star Is Born,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,4,Origins,Imagine Dragons,Imagine Dragons,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,5,Greatest Hits (Remastered),Queen,Queen,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,6,Krtek Money Life,Milion+,Milion+,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2019,02,,7,Trench,Twenty One Pilots,Twenty One Pilots,Warner Music
CZ - ALBUMS - TOP 100,2019,02,,8,÷ (Divide),Ed Sheeran,Ed Sheeran,Warner Music
CZ - ALBUMS - TOP 100,2019,02,,9,Evolve,Imagine Dragons,Imagine Dragons,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,10,Platinum Collection,Queen,Queen,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,11,DANK,Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy/Warner Music
CZ - ALBUMS - TOP 100,2019,02,,12,beerbongs & bentleys,Post Malone,Post Malone,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,13,EvoLucie,Lucie,Lucie,Brainzone
CZ - ALBUMS - TOP 100,2019,02,,14,7,David Guetta,David Guetta,Warner Music
CZ - ALBUMS - TOP 100,2019,02,,15,Alfa,Ektor,Ektor,Detektor/Universal Music
CZ - ALBUMS - TOP 100,2019,02,,16,?,Xxxtentacion,Xxxtentacion,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,17,ZG,Deethane,Deethane,Championship Music
CZ - ALBUMS - TOP 100,2019,02,,18,Resist,Within Temptation,Within Temptation,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,19,"Dovi, dopo",Kali,Kali,Kali Records
CZ - ALBUMS - TOP 100,2019,02,,20,Diamant,Lvcas Dope & Dj Wich,Lvcas Dope,Fck Them
CZ - ALBUMS - TOP 100,2019,02,,21,Moonglow,Avantasia,Avantasia,Nuclear Blast
CZ - ALBUMS - TOP 100,2019,02,,22,Youngblood,5 Seconds Of Summer,5 Seconds Of Summer,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,23,Zlom,Nerez & Lucia,Nerez,Warner Music
CZ - ALBUMS - TOP 100,2019,02,,24,Sweetener,Ariana Grande,Ariana Grande,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,25,Red Pill Blues,Maroon 5,Maroon 5,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,26,Kamikaze,Eminem,Eminem,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,27,Rock Line 1970-1974,Různí,Různí,Supraphon
CZ - ALBUMS - TOP 100,2019,02,,28,Růže,Lucie Vondráčková,Lucie Vondráčková,Sagl Production
CZ - ALBUMS - TOP 100,2019,02,,29,"Come Over When You're Sober, Pt. 2",Lil Peep,Lil Peep,Sony Music
CZ - ALBUMS - TOP 100,2019,02,,30,Dua Lipa,Dua Lipa,Dua Lipa,Warner Music
CZ - ALBUMS - TOP 100,2019,02,,31,Forever,Queen,Queen,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,32,Není nám do pláče,Chinaski,Chinaski,Brainzone
CZ - ALBUMS - TOP 100,2019,02,,33,7,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2019,02,,34,Memories...Do Not Open,Chainsmokers,Chainsmokers,Sony Music
CZ - ALBUMS - TOP 100,2019,02,,35,ASTROWORLD,Travis Scott,Travis Scott,Sony Music
CZ - ALBUMS - TOP 100,2019,02,,36,25,Kryštof,Kryštof,I.Richmond.P./Universal Music
CZ - ALBUMS - TOP 100,2019,02,,37,Zaz,Zaz,Zaz,Warner Music
CZ - ALBUMS - TOP 100,2019,02,,38,Nemůžu popadnout tvůj dech,Jan Spálený & Aspm,Jan Spálený,Warner Music
CZ - ALBUMS - TOP 100,2019,02,,39,Sbohem Roxano,Yzomandias,Yzomandias,Milion+ Ent
CZ - ALBUMS - TOP 100,2019,02,,40,Podla seba,Sima,Sima,Ruka Hore
CZ - ALBUMS - TOP 100,2019,02,,41,Harverd Dropout,Lil Pump,Lil Pump,Warner Music
CZ - ALBUMS - TOP 100,2019,02,,42,Effet Miroir,Zaz,Zaz,Warner Music
CZ - ALBUMS - TOP 100,2019,02,,43,Dead Man Walking,Marpo,Marpo,Sherwood Digital
CZ - ALBUMS - TOP 100,2019,02,,44,Oppidum,Lenka Filipová,Lenka Filipová,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,45,Excellent Mistake,Gaia Mesiah,Gaia Mesiah,Warner Music
CZ - ALBUMS - TOP 100,2019,02,,46,Nikola Šuhaj Loupežník,Hana a Petr Ulrychovi,Hana,Supraphon
CZ - ALBUMS - TOP 100,2019,02,,47,Šachoffnice,Traktor,Traktor,Warner Music
CZ - ALBUMS - TOP 100,2019,02,,48,NAVŽDY MLADÝ,Zayo,Zayo,Fck Them/Universal Music
CZ - ALBUMS - TOP 100,2019,02,,49,Head Above Water,Avril Lavigne,Avril Lavigne,Warner Music
CZ - ALBUMS - TOP 100,2019,02,,50,Precedens,Ego,Ego,Ego
CZ - ALBUMS - TOP 100,2019,02,,51,Nevermind (20th Anniversary Edition),Nirvana,Nirvana,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,52,Speak Your Mind (Deluxe),Anne-Marie,Anne-Marie,Warner Music
CZ - ALBUMS - TOP 100,2019,02,,53,Human,Rag 'N' Bone Man,Rag 'N' Bone Man,Sony Music
CZ - ALBUMS - TOP 100,2019,02,,54,Distance Over Time,Dream Theater,Dream Theater,Sony Music
CZ - ALBUMS - TOP 100,2019,02,,55,Heart To Mouth,Lp,Lp,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,56,amo,Bring Me The Horizon,Bring Me The Horizon,Sony Music
CZ - ALBUMS - TOP 100,2019,02,,57,17,Xxxtentacion,Xxxtentacion,Bad Vibes Forever/Empire
CZ - ALBUMS - TOP 100,2019,02,,58,Camila,Camila Cabello,Camila Cabello,Sony Music
CZ - ALBUMS - TOP 100,2019,02,,59,Prepáčte,Dms,Dms,Dms Records
CZ - ALBUMS - TOP 100,2019,02,,60,Swing & Big Band -To nejlepší,Různí,Různí,Supraphon
CZ - ALBUMS - TOP 100,2019,02,,61,Světlo ve tmě,Jelen,Jelen,Singlton/Universal Music
CZ - ALBUMS - TOP 100,2019,02,,62,Metallica/Black Album,Metallica,Metallica,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,63,True (Avicii By Avicii),Avicii,Avicii,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,64,Jungler,Viktor Sheen,Viktor Sheen,Viktor Sheen
CZ - ALBUMS - TOP 100,2019,02,,65,Svobodu ředkvičkám,Tři Sestry,Tři Sestry,Warner Music
CZ - ALBUMS - TOP 100,2019,02,,66,DUMMY BOY,6Ix9Ine,6Ix9Ine,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,67,Scorpion,Drake,Drake,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,68,Konnichiwa,Mirai,Mirai,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,69,Kazoo Or Die!,Totální Nasazení,Totální Nasazení,Nan
CZ - ALBUMS - TOP 100,2019,02,,70,One More Light,Linkin Park,Linkin Park,Warner Music
CZ - ALBUMS - TOP 100,2019,02,,71,Joanne,Lady Gaga,Lady Gaga,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,72,Po půlnoci,Mandrage,Mandrage,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,73,Tsunami,Divokej Bill,Divokej Bill,Supraphon
CZ - ALBUMS - TOP 100,2019,02,,74,Země tvých dlaní,Kamelot,Kamelot,Ton Studio Rajchman
CZ - ALBUMS - TOP 100,2019,02,,75,In The Lonely Hour,Sam Smith,Sam Smith,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,76,This Is Acting,Sia,Sia,Sony Music
CZ - ALBUMS - TOP 100,2019,02,,77,Sexy exity,Xindl X,Xindl X,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,78,TESTING,A$Ap Rocky,A$Ap Rocky,Sony Music
CZ - ALBUMS - TOP 100,2019,02,,79,Tulák po hvězdách,Progres 2,Progres 2,Bronz Records
CZ - ALBUMS - TOP 100,2019,02,,80,Muž s bílým psem,Radůza,Radůza,Supraphon
CZ - ALBUMS - TOP 100,2019,02,,81,The Thrill Of It All,Sam Smith,Sam Smith,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,82,Vessel,Twenty One Pilots,Twenty One Pilots,Warner Music
CZ - ALBUMS - TOP 100,2019,02,,83,The Wall,Pink Floyd,Pink Floyd,Warner Music
CZ - ALBUMS - TOP 100,2019,02,,84,A Night At The Odeon (Hammersmith 1975),Queen,Queen,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,85,Čecháček Made,Xindl X,Xindl X,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,86,Revival,Eminem,Eminem,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,87,Taneční liga 202,Různí,Různí,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,88,reputation,Taylor Swift,Taylor Swift,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,89,ZE.MĚ,Barbora Poláková,Barbora Poláková,Supraphon
CZ - ALBUMS - TOP 100,2019,02,,90,Kisses On The Bottom,Paul Mccartney,Paul Mccartney,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,91,Greatest Hits II (2011 Remaster),Queen,Queen,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,92,Ta pravá,Karel Gott,Karel Gott,Supraphon
CZ - ALBUMS - TOP 100,2019,02,,93,Dezert,Kali,Kali,Kali Records
CZ - ALBUMS - TOP 100,2019,02,,94,Best Of   +DVD,Lucie,Lucie,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,95,LM5,Little Mix,Little Mix,Sony Music
CZ - ALBUMS - TOP 100,2019,02,,96,Gemini,Macklemore,Macklemore,Warner Music
CZ - ALBUMS - TOP 100,2019,02,,97,20 let písniček,Svěrák/Uhlíř,Svěrák,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,98,Native,Onerepublic,Onerepublic,Universal Music
CZ - ALBUMS - TOP 100,2019,02,,99,Blurryface,Twenty One Pilots,Twenty One Pilots,Warner Music
CZ - ALBUMS - TOP 100,2019,02,,100,Muzikál,Marián Vojtko,Marián Vojtko,Popron Music
CZ - ALBUMS - TOP 100,2019,03,,1,Bohemian Rhapsody O.S.T.,Queen,Queen,Universal Music
CZ - ALBUMS - TOP 100,2019,03,,2,A Star Is Born,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
CZ - ALBUMS - TOP 100,2019,03,,3,"thank u, next",Ariana Grande,Ariana Grande,Universal Music
CZ - ALBUMS - TOP 100,2019,03,,4,Origins,Imagine Dragons,Imagine Dragons,Universal Music
CZ - ALBUMS - TOP 100,2019,03,,5,Krtek Money Life,Milion+,Milion+,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2019,03,,6,Greatest Hits (Remastered),Queen,Queen,Universal Music
CZ - ALBUMS - TOP 100,2019,03,,7,÷ (Divide),Ed Sheeran,Ed Sheeran,Warner Music
CZ - ALBUMS - TOP 100,2019,03,,8,Trench,Twenty One Pilots,Twenty One Pilots,Warner Music
CZ - ALBUMS - TOP 100,2019,03,,9,Evolve,Imagine Dragons,Imagine Dragons,Universal Music
CZ - ALBUMS - TOP 100,2019,03,,10,beerbongs & bentleys,Post Malone,Post Malone,Universal Music
CZ - ALBUMS - TOP 100,2019,03,,11,DANK,Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy/Warner Music
CZ - ALBUMS - TOP 100,2019,03,,12,Báječní muži / Nemám hlas jako zvon,Jiří Schelinger,Jiří Schelinger,Supraphon
CZ - ALBUMS - TOP 100,2019,03,,13,7,David Guetta,David Guetta,Warner Music
CZ - ALBUMS - TOP 100,2019,03,,14,EvoLucie,Lucie,Lucie,Brainzone
CZ - ALBUMS - TOP 100,2019,03,,15,Platinum Collection,Queen,Queen,Universal Music
CZ - ALBUMS - TOP 100,2019,03,,16,Alfa,Ektor,Ektor,Detektor/Universal Music
CZ - ALBUMS - TOP 100,2019,03,,17,ZG,Deethane,Deethane,Championship Music
CZ - ALBUMS - TOP 100,2019,03,,18,"Dovi, dopo",Kali,Kali,Kali Records
CZ - ALBUMS - TOP 100,2019,03,,19,?,Xxxtentacion,Xxxtentacion,Universal Music
CZ - ALBUMS - TOP 100,2019,03,,20,Distance Over Time,Dream Theater,Dream Theater,Sony Music
CZ - ALBUMS - TOP 100,2019,03,,21,Diamant,Lvcas Dope & Dj Wich,Lvcas Dope,Fck Them
CZ - ALBUMS - TOP 100,2019,03,,22,Dead Man Walking,Marpo,Marpo,Sherwood Digital
CZ - ALBUMS - TOP 100,2019,03,,23,Není nám do pláče,Chinaski,Chinaski,Brainzone
CZ - ALBUMS - TOP 100,2019,03,,24,25,Kryštof,Kryštof,I.Richmond.P./Universal Music
CZ - ALBUMS - TOP 100,2019,03,,25,Memories...Do Not Open,Chainsmokers,Chainsmokers,Sony Music
CZ - ALBUMS - TOP 100,2019,03,,26,Sbohem Roxano,Yzomandias,Yzomandias,Milion+ Ent
CZ - ALBUMS - TOP 100,2019,03,,27,Dua Lipa,Dua Lipa,Dua Lipa,Warner Music
CZ - ALBUMS - TOP 100,2019,03,,28,Youngblood,5 Seconds Of Summer,5 Seconds Of Summer,Universal Music
CZ - ALBUMS - TOP 100,2019,03,,29,Red Pill Blues,Maroon 5,Maroon 5,Universal Music
CZ - ALBUMS - TOP 100,2019,03,,30,7,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
CZ - ALBUMS - TOP 100,2019,03,,31,Sweetener,Ariana Grande,Ariana Grande,Universal Music
CZ - ALBUMS - TOP 100,2019,03,,32,Kvítek mandragory,Helena Vondráčková ,Helena Vondráčková,Supraphon
CZ - ALBUMS - TOP 100,2019,03,,33,Kamikaze,Eminem,Eminem,Universal Music
CZ - ALBUMS - TOP 100,2019,03,,34,Forever,Queen,Queen,Universal Music
CZ - ALBUMS - TOP 100,2019,03,,35,Nevermind (20th Anniversary Edition),Nirvana,Nirvana,Universal Music
CZ - ALBUMS - TOP 100,2019,03,,36,"Come Over When You're Sober, Pt. 2",Lil Peep,Lil Peep,Sony Music
CZ - ALBUMS - TOP 100,2019,03,,37,Still on My Mind,Dido,Dido,Warner Music
CZ - ALBUMS - TOP 100,2019,03,,38,Precedens,Ego,Ego,Ego
CZ - ALBUMS - TOP 100,2019,03,,39,Human,Rag 'N' Bone Man,Rag 'N' Bone Man,Sony Music
CZ - ALBUMS - TOP 100,2019,03,,40,Podla seba,Sima,Sima,Ruka Hore
CZ - ALBUMS - TOP 100,2019,03,,41,Jungler,Viktor Sheen,Viktor Sheen,Viktor Sheen
CZ - ALBUMS - TOP 100,2019,03,,42,Růže,Lucie Vondráčková,Lucie Vondráčková,Sagl Production
CZ - ALBUMS - TOP 100,2019,03,,43,Pošli to tam !,Michal Pavlíček,Michal Pavlíček,Warner Music
CZ - ALBUMS - TOP 100,2019,03,,44,Swing & Big Band -To nejlepší,Různí,Různí,Supraphon
CZ - ALBUMS - TOP 100,2019,03,,45,NAVŽDY MLADÝ,Zayo,Zayo,Fck Them/Universal Music
CZ - ALBUMS - TOP 100,2019,03,,46,ASTROWORLD,Travis Scott,Travis Scott,Sony Music
CZ - ALBUMS - TOP 100,2019,03,,47,Camila,Camila Cabello,Camila Cabello,Sony Music
CZ - ALBUMS - TOP 100,2019,03,,48,Effet Miroir,Zaz,Zaz,Warner Music
CZ - ALBUMS - TOP 100,2019,03,,49,Speak Your Mind (Deluxe),Anne-Marie,Anne-Marie,Warner Music
CZ - ALBUMS - TOP 100,2019,03,,50,17,Xxxtentacion,Xxxtentacion,Bad Vibes Forever/Empire
CZ - ALBUMS - TOP 100,2019,03,,51,Metallica/Black Album,Metallica,Metallica,Universal Music
CZ - ALBUMS - TOP 100,2019,03,,52,True (Avicii By Avicii),Avicii,Avicii,Universal Music
CZ - ALBUMS - TOP 100,2019,03,,53,Šachoffnice,Traktor,Traktor,Warner Music
CZ - ALBUMS - TOP 100,2019,03,,54,Zlom,Nerez & Lucia,Nerez,Warner Music
CZ - ALBUMS - TOP 100,2019,03,,55,Shine A Light,Bryan Adams,Bryan Adams,Universal Music
CZ - ALBUMS - TOP 100,2019,03,,56,Po půlnoci,Mandrage,Mandrage,Universal Music
CZ - ALBUMS - TOP 100,2019,03,,57,Joanne,Lady Gaga,Lady Gaga,Universal Music
CZ - ALBUMS - TOP 100,2019,03,,58,Heart To Mouth,Lp,Lp,Universal Music
CZ - ALBUMS - TOP 100,2019,03,,59,Ta pravá,Karel Gott,Karel Gott,Supraphon
CZ - ALBUMS - TOP 100,2019,03,,60,Nikola Šuhaj Loupežník,Hana a Petr Ulrychovi,Hana,Supraphon
