hitparada,rok,tyden,week,pozice,track,interpret,interpret_hlavni,vydavatel
CZ - RADIO - TOP 20 MODERN ROCK,2009,50,2009-50,11,Ubiquity,Kurtizány Z 25. Avenue,Kurtizány Z 25. Avenue,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,50,2009-50,12,New Moon Rising,Wolfmother,Wolfmother,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,50,2009-50,13,Your Decision,Alice In Chains,Alice In Chains,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,50,2009-50,14,Gándhí Mahátmá,Horkýže Slíže,Horkýže Slíže,Horkýže Slíže S.R.O.
CZ - RADIO - TOP 20 MODERN ROCK,2009,50,2009-50,15,Modern Day Delilah,Kiss,Kiss,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,50,2009-50,16,Ashtray Heart,Placebo,Placebo,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,50,2009-50,17,Ich Tu Dir Weh,Rammstein,Rammstein,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,50,2009-50,18,Looking In View,Alice In Chains,Alice In Chains,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,50,2009-50,19,B********,Rammstein,Rammstein,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,50,2009-50,20,Below Zero,Waltari,Waltari,Sony Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,52,2009-52,1,Raci v práci,Kabát,Kabát,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,52,2009-52,2,Because Of You,Skunk Anansie,Skunk Anansie,Edel
CZ - RADIO - TOP 20 MODERN ROCK,2009,52,2009-52,3,Ubiquity,Kurtizány Z 25. Avenue,Kurtizány Z 25. Avenue,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,52,2009-52,4,New Moon Rising,Wolfmother,Wolfmother,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,52,2009-52,5,Your Decision,Alice In Chains,Alice In Chains,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,52,2009-52,6,Gándhí Mahátmá,Horkýže Slíže,Horkýže Slíže,Horkýže Slíže S.R.O.
CZ - RADIO - TOP 20 MODERN ROCK,2009,52,2009-52,7,Modern Day Delilah,Kiss,Kiss,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,52,2009-52,8,Ashtray Heart,Placebo,Placebo,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,52,2009-52,9,Klenot,Vypsaná Fixa,Vypsaná Fixa,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,52,2009-52,10,Ich Tu Dir Weh,Rammstein,Rammstein,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,52,2009-52,11,Collapse,Airfare,Airfare,Pop Off Production
CZ - RADIO - TOP 20 MODERN ROCK,2009,52,2009-52,12,Kings and Queens,Thirty Seconds To Mars,Thirty Seconds To Mars,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,52,2009-52,13,B********,Rammstein,Rammstein,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,52,2009-52,14,Below Zero,Waltari,Waltari,Sony Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,52,2009-52,15,I Cut Like A Buffalo,Dead Weather,Dead Weather,Sony Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,52,2009-52,16,Meet Me On the Equinox,Death Cab For Cutie,Death Cab For Cutie,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,52,2009-52,17,Break,Three Days Grace,Three Days Grace,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,52,2009-52,18,Looking In View,Alice In Chains,Alice In Chains,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,52,2009-52,19,Medicate,Afi,Afi,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2009,52,2009-52,20,Naposled,Egotrip,Egotrip,Egotrip
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,1,Raci v práci,Kabát,Kabát,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,1,Raci v práci,Kabát,Kabát,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,2,Snow,Red Hot Chili Peppers,Red Hot Chili Peppers,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,2,Snow,Red Hot Chili Peppers,Red Hot Chili Peppers,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,3,Work For The Working Man,Bon Jovi,Bon Jovi,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,3,Work For The Working Man,Bon Jovi,Bon Jovi,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,4,Because Of You,Skunk Anansie,Skunk Anansie,Edel
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,4,Because Of You,Skunk Anansie,Skunk Anansie,Edel
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,5,Fixer,Pearl Jam,Pearl Jam,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,5,Snuff,Slipknot,Slipknot,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,6,Heartkiller,Him,Him,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,6,New Moon Rising,Wolfmother,Wolfmother,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,7,Ashtray Heart,Placebo,Placebo,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,7,Heartkiller,Him,Him,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,8,New Moon Rising,Wolfmother,Wolfmother,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,8,Say Yeah,Kiss,Kiss,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,9,Ubiquity,Kurtizány Z 25. Avenue,Kurtizány Z 25. Avenue,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,9,Ubiquity,Kurtizány Z 25. Avenue,Kurtizány Z 25. Avenue,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,10,Klenot,Vypsaná Fixa,Vypsaná Fixa,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,10,Ashtray Heart,Placebo,Placebo,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,11,Modern Day Delilah,Kiss,Kiss,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,11,Crazy,W.A.S.P.,W.A.S.P.,Global Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,12,Gonna See My Friend,Pearl Jam,Pearl Jam,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,12,Ich Tu Dir Weh,Rammstein,Rammstein,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,13,Ich Tu Dir Weh,Rammstein,Rammstein,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,13,Kings and Queens,Thirty Seconds To Mars,Thirty Seconds To Mars,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,14,Collapse,Airfare,Airfare,Pop Off Production
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,14,Looking In View,Alice In Chains,Alice In Chains,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,15,Devil On My Shoulder,Billy Talent,Billy Talent,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,15,Gonna See My Friend,Pearl Jam,Pearl Jam,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,16,B********,Rammstein,Rammstein,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,16,B********,Rammstein,Rammstein,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,17,Overcome,Creed,Creed,Sony Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,17,Below Zero,Waltari,Waltari,Sony Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,18,Meet Me On the Equinox,Death Cab For Cutie,Death Cab For Cutie,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,18,Medicate,Afi,Afi,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,19,Undisclosed Desires,Muse,Muse,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,19,Devil On My Shoulder,Billy Talent,Billy Talent,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,20,Peace Of Mind,Stryper,Stryper,Spv
CZ - RADIO - TOP 20 MODERN ROCK,2010,01,2010-01,20,I Cut Like A Buffalo,Dead Weather,Dead Weather,Sony Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,02,2010-02,1,Raci v práci,Kabát,Kabát,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,02,2010-02,2,Snow,Red Hot Chili Peppers,Red Hot Chili Peppers,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,02,2010-02,3,Work For The Working Man,Bon Jovi,Bon Jovi,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,02,2010-02,4,Say Yeah,Kiss,Kiss,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,02,2010-02,5,Because Of You,Skunk Anansie,Skunk Anansie,Edel
CZ - RADIO - TOP 20 MODERN ROCK,2010,02,2010-02,6,Snuff,Slipknot,Slipknot,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,02,2010-02,7,Ashtray Heart,Placebo,Placebo,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,02,2010-02,8,Crazy,W.A.S.P.,W.A.S.P.,Global Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,02,2010-02,9,New Moon Rising,Wolfmother,Wolfmother,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,02,2010-02,10,Get Into The Spirit,Halford,Halford,Mge
CZ - RADIO - TOP 20 MODERN ROCK,2010,02,2010-02,11,Gonna See My Friend,Pearl Jam,Pearl Jam,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,02,2010-02,12,Ich Tu Dir Weh,Rammstein,Rammstein,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,02,2010-02,13,Heartkiller,Him,Him,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,02,2010-02,14,Kings and Queens,Thirty Seconds To Mars,Thirty Seconds To Mars,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,02,2010-02,15,Looking In View,Alice In Chains,Alice In Chains,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,02,2010-02,16,Below Zero,Waltari,Waltari,Sony Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,02,2010-02,17,Overcome,Creed,Creed,Sony Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,02,2010-02,18,Meet Me On the Equinox,Death Cab For Cutie,Death Cab For Cutie,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,02,2010-02,19,Brick By Boring Brick,Paramore,Paramore,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,02,2010-02,20,Peace Of Mind,Stryper,Stryper,Spv
CZ - RADIO - TOP 20 MODERN ROCK,2010,03,2010-03,1,Raci v práci,Kabát,Kabát,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,03,2010-03,2,Snow,Red Hot Chili Peppers,Red Hot Chili Peppers,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,03,2010-03,3,Sick Bubblegum,Zombie Rob,Zombie Rob,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,03,2010-03,4,Work For The Working Man,Bon Jovi,Bon Jovi,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,03,2010-03,5,Say Yeah,Kiss,Kiss,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,03,2010-03,6,Snuff,Slipknot,Slipknot,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,03,2010-03,7,Get Into The Spirit,Halford,Halford,Mge
CZ - RADIO - TOP 20 MODERN ROCK,2010,03,2010-03,8,Gonna See My Friend,Pearl Jam,Pearl Jam,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,03,2010-03,9,Tanec Sv. Víta,Jolly Joker,Jolly Joker,Ir
CZ - RADIO - TOP 20 MODERN ROCK,2010,03,2010-03,10,Heartkiller,Him,Him,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,03,2010-03,11,Crazy,W.A.S.P.,W.A.S.P.,Global Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,03,2010-03,12,New Moon Rising,Wolfmother,Wolfmother,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,03,2010-03,13,Eskalátor,Jolly Joker,Jolly Joker,Ir
CZ - RADIO - TOP 20 MODERN ROCK,2010,03,2010-03,14,Ich Tu Dir Weh,Rammstein,Rammstein,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,03,2010-03,15,Kings and Queens,Thirty Seconds To Mars,Thirty Seconds To Mars,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,03,2010-03,16,B********,Rammstein,Rammstein,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,03,2010-03,17,Below Zero,Waltari,Waltari,Sony Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,03,2010-03,18,Medicate,Afi,Afi,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,03,2010-03,19,Overcome,Creed,Creed,Sony Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,03,2010-03,20,Living Well Is The Best Revenge,R.E.M.,R.E.M.,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,04,2010-04,1,Raci v práci,Kabát,Kabát,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,04,2010-04,2,Snow,Red Hot Chili Peppers,Red Hot Chili Peppers,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,04,2010-04,3,Sick Bubblegum,Zombie Rob,Zombie Rob,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,04,2010-04,4,Work For The Working Man,Bon Jovi,Bon Jovi,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,04,2010-04,5,Say Yeah,Kiss,Kiss,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,04,2010-04,6,Heartkiller,Him,Him,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,04,2010-04,7,Ich Tu Dir Weh,Rammstein,Rammstein,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,04,2010-04,8,Eskalátor,Jolly Joker,Jolly Joker,Ir
CZ - RADIO - TOP 20 MODERN ROCK,2010,04,2010-04,9,Tanec Sv. Víta,Jolly Joker,Jolly Joker,Ir
CZ - RADIO - TOP 20 MODERN ROCK,2010,04,2010-04,10,Get Into The Spirit,Halford,Halford,Mge
CZ - RADIO - TOP 20 MODERN ROCK,2010,04,2010-04,11,Gonna See My Friend,Pearl Jam,Pearl Jam,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,04,2010-04,12,Fox On The Run,The Academy Is ...,The Academy Is ...,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,04,2010-04,13,Crazy,W.A.S.P.,W.A.S.P.,Global Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,04,2010-04,14,Kings and Queens,Thirty Seconds To Mars,Thirty Seconds To Mars,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,04,2010-04,15,Medicate,Afi,Afi,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,04,2010-04,16,Devil On My Shoulder,Billy Talent,Billy Talent,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,04,2010-04,17,Undisclosed Desires,Muse,Muse,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,04,2010-04,18,I Almost Told You That I Loved You,Papa Roach,Papa Roach,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,04,2010-04,19,Living Well Is The Best Revenge,R.E.M.,R.E.M.,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,04,2010-04,20,Mess Of Me,Switchfoot,Switchfoot,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,05,2010-05,1,Raci v práci,Kabát,Kabát,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,05,2010-05,2,Snow,Red Hot Chili Peppers,Red Hot Chili Peppers,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,05,2010-05,3,Heartkiller,Him,Him,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,05,2010-05,4,Sick Bubblegum,Zombie Rob,Zombie Rob,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,05,2010-05,5,Work For The Working Man,Bon Jovi,Bon Jovi,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,05,2010-05,6,Say Yeah,Kiss,Kiss,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,05,2010-05,7,Snuff,Slipknot,Slipknot,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,05,2010-05,8,Eskalátor,Jolly Joker,Jolly Joker,Ir
CZ - RADIO - TOP 20 MODERN ROCK,2010,05,2010-05,9,Sexy Little Thing,Chickenfoot,Chickenfoot,Edel
CZ - RADIO - TOP 20 MODERN ROCK,2010,05,2010-05,10,Fox On The Run,The Academy Is ...,The Academy Is ...,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,05,2010-05,11,Crazy,W.A.S.P.,W.A.S.P.,Global Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,05,2010-05,12,Get Into The Spirit,Halford,Halford,Mge
CZ - RADIO - TOP 20 MODERN ROCK,2010,05,2010-05,13,Tanec Sv. Víta,Jolly Joker,Jolly Joker,Ir
CZ - RADIO - TOP 20 MODERN ROCK,2010,05,2010-05,14,Gonna See My Friend,Pearl Jam,Pearl Jam,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,05,2010-05,15,Kings and Queens,Thirty Seconds To Mars,Thirty Seconds To Mars,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,05,2010-05,16,Storm To Pass,Atreyu,Atreyu,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,05,2010-05,17,Undisclosed Desires,Muse,Muse,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,05,2010-05,18,Shakin' Hands,Nickelback,Nickelback,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,05,2010-05,19,Brick By Boring Brick,Paramore,Paramore,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,05,2010-05,20,New Fang,Them Crooked Vultures,Them Crooked Vultures,Sony Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,06,2010-06,1,Sick Bubblegum,Zombie Rob,Zombie Rob,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,06,2010-06,2,Heartkiller,Him,Him,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,06,2010-06,3,Say Yeah,Kiss,Kiss,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,06,2010-06,4,Work For The Working Man,Bon Jovi,Bon Jovi,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,06,2010-06,5,Snuff,Slipknot,Slipknot,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,06,2010-06,6,Tanec Sv. Víta,Jolly Joker,Jolly Joker,Ir
CZ - RADIO - TOP 20 MODERN ROCK,2010,06,2010-06,7,Crazy,W.A.S.P.,W.A.S.P.,Global Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,06,2010-06,8,Get Into The Spirit,Halford,Halford,Mge
CZ - RADIO - TOP 20 MODERN ROCK,2010,06,2010-06,9,Sexy Little Thing,Chickenfoot,Chickenfoot,Edel
CZ - RADIO - TOP 20 MODERN ROCK,2010,06,2010-06,10,Gonna See My Friend,Pearl Jam,Pearl Jam,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,06,2010-06,11,Fox On The Run,The Academy Is ...,The Academy Is ...,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,06,2010-06,12,No Way But The Hard Way,Airbourne,Airbourne,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,06,2010-06,13,Eskalátor,Jolly Joker,Jolly Joker,Ir
CZ - RADIO - TOP 20 MODERN ROCK,2010,06,2010-06,14,Kings and Queens,Thirty Seconds To Mars,Thirty Seconds To Mars,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,06,2010-06,15,As Horizons End,Paradise Lost,Paradise Lost,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,06,2010-06,16,B********,Rammstein,Rammstein,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,06,2010-06,17,Brick By Boring Brick,Paramore,Paramore,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,06,2010-06,18,Battle For The Sun,Placebo,Placebo,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,06,2010-06,19,Storm To Pass,Atreyu,Atreyu,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,06,2010-06,20,Devil On My Shoulder,Billy Talent,Billy Talent,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,07,2010-07,1,Raci v práci,Kabát,Kabát,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,07,2010-07,2,Snow,Red Hot Chili Peppers,Red Hot Chili Peppers,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,07,2010-07,3,Sick Bubblegum,Zombie Rob,Zombie Rob,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,07,2010-07,4,Heartkiller,Him,Him,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,07,2010-07,5,Fox On The Run,The Academy Is ...,The Academy Is ...,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,07,2010-07,6,Kings and Queens,Thirty Seconds To Mars,Thirty Seconds To Mars,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,07,2010-07,7,Say Yeah,Kiss,Kiss,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,07,2010-07,8,Snuff,Slipknot,Slipknot,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,07,2010-07,9,Eskalátor,Jolly Joker,Jolly Joker,Ir
CZ - RADIO - TOP 20 MODERN ROCK,2010,07,2010-07,10,Tanec Sv. Víta,Jolly Joker,Jolly Joker,Ir
CZ - RADIO - TOP 20 MODERN ROCK,2010,07,2010-07,11,Crazy,W.A.S.P.,W.A.S.P.,Global Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,07,2010-07,12,No Way But The Hard Way,Airbourne,Airbourne,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,07,2010-07,13,Gonna See My Friend,Pearl Jam,Pearl Jam,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,07,2010-07,14,Get Into The Spirit,Halford,Halford,Mge
CZ - RADIO - TOP 20 MODERN ROCK,2010,07,2010-07,15,Sexy Little Thing,Chickenfoot,Chickenfoot,Edel
CZ - RADIO - TOP 20 MODERN ROCK,2010,07,2010-07,16,When The Pipers Play,Pipes And Pints,Pipes And Pints,Pipes And Pints
CZ - RADIO - TOP 20 MODERN ROCK,2010,07,2010-07,17,It's Not The End Of The World But I Can See It...,Lostprophets,Lostprophets,Sony Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,07,2010-07,18,Devil On My Shoulder,Billy Talent,Billy Talent,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,07,2010-07,19,Shakin' Hands,Nickelback,Nickelback,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,07,2010-07,20,Storm To Pass,Atreyu,Atreyu,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,08,2010-08,1,Raci v práci,Kabát,Kabát,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,08,2010-08,2,Sick Bubblegum,Zombie Rob,Zombie Rob,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,08,2010-08,3,Heartkiller,Him,Him,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,08,2010-08,4,Kings and Queens,Thirty Seconds To Mars,Thirty Seconds To Mars,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,08,2010-08,5,Snuff,Slipknot,Slipknot,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,08,2010-08,6,Eskalátor,Jolly Joker,Jolly Joker,Ir
CZ - RADIO - TOP 20 MODERN ROCK,2010,08,2010-08,7,Crazy,W.A.S.P.,W.A.S.P.,Global Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,08,2010-08,8,No Way But The Hard Way,Airbourne,Airbourne,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,08,2010-08,9,Gonna See My Friend,Pearl Jam,Pearl Jam,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,08,2010-08,10,Fox On The Run,The Academy Is ...,The Academy Is ...,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,08,2010-08,11,Get Into The Spirit,Halford,Halford,Mge
CZ - RADIO - TOP 20 MODERN ROCK,2010,08,2010-08,12,Sexy Little Thing,Chickenfoot,Chickenfoot,Edel
CZ - RADIO - TOP 20 MODERN ROCK,2010,08,2010-08,13,Say Yeah,Kiss,Kiss,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,08,2010-08,14,When The Pipers Play,Pipes And Pints,Pipes And Pints,Pipes And Pints
CZ - RADIO - TOP 20 MODERN ROCK,2010,08,2010-08,15,Tanec Sv. Víta,Jolly Joker,Jolly Joker,Ir
CZ - RADIO - TOP 20 MODERN ROCK,2010,08,2010-08,16,Devil On My Shoulder,Billy Talent,Billy Talent,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,08,2010-08,17,Shakin' Hands,Nickelback,Nickelback,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,08,2010-08,18,Storm To Pass,Atreyu,Atreyu,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,08,2010-08,19,I Won't Tell You,Lacuna Coil,Lacuna Coil,Cm
CZ - RADIO - TOP 20 MODERN ROCK,2010,08,2010-08,20,I Almost Told You That I Loved You,Papa Roach,Papa Roach,Universal Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,09,2010-09,1,Kings and Queens,Thirty Seconds To Mars,Thirty Seconds To Mars,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,09,2010-09,2,Raci v práci,Kabát,Kabát,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,09,2010-09,3,Sick Bubblegum,Zombie Rob,Zombie Rob,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,09,2010-09,4,Snuff,Slipknot,Slipknot,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,09,2010-09,5,Heartkiller,Him,Him,Warner Music
CZ - RADIO - TOP 20 MODERN ROCK,2010,09,2010-09,6,Sexy Little Thing,Chickenfoot,Chickenfoot,Edel
