,hitparada,rok,tyden,pozice,track,interpret,interpret_hlavni,vydavatel
427768,SK - SINGLES DIGITAL - TOP 50 SK,2018,5,43,Apatia,Pil C,Pil C,Comebackgang
427769,SK - SINGLES DIGITAL - TOP 50 SK,2018,5,44,Teen Love,Nik Tendo & Decky Beats,Nik Tendo,Milion+ Ent./universal Music
427770,SK - SINGLES DIGITAL - TOP 50 SK,2018,5,45,365 (feat. Strapo),Ektor,Ektor,Detektor/universal Music
427771,SK - SINGLES DIGITAL - TOP 50 SK,2018,5,46,Mikasa Sukasa,Yzomandias,Yzomandias,Milion+ Ent
427772,SK - SINGLES DIGITAL - TOP 50 SK,2018,5,47,Čo s tým (feat. Idea & Vr),Pil C,Pil C,Comebackgang
427773,SK - SINGLES DIGITAL - TOP 50 SK,2018,5,48,Samurai,Majk Spirit,Majk Spirit,Spirit Music
427774,SK - SINGLES DIGITAL - TOP 50 SK,2018,5,49,Keď sa budú pýtať,Rytmus & Kali,Rytmus,Tvoj Tatko Records
427775,SK - SINGLES DIGITAL - TOP 50 SK,2018,5,50,Ballin,Ektor,Ektor,Detektor/universal Music
430476,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,1,"BUDE LÍP (feat. Nik Tendo, Hasan & Kamil Hoffmann)",Milion+,Milion+,Milion+ Ent./universal Music
430477,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,2,Naháňame šťastie (feat. Ego),Nerieš,Nerieš,Nerieš
430478,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,3,Je mi... (feat. Rida Radar),Kali,Kali,Kali Records
430479,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,4,Poď so mnou,I.m.t.smile,I.m.t.smile,Universal Music
430480,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,5,"HULILA HULILA (feat. Hasan, Nik Tendo & Karlo)",Milion+,Milion+,Milion+ Ent./universal Music
430481,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,6,"KILO (feat. Yzomandias, Nik Tendo & Separ)",Milion+,Milion+,Milion+ Ent./universal Music
430482,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,7,Nenahraditeľná,Sima Martausová,Sima Martausová,Gajlo/warner Music
430483,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,8,"KIWI (feat. Karlo, Yzomandias & Fobia Kid)",Milion+,Milion+,Milion+ Ent./universal Music
430484,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,9,"OBĚŽNÁ DRÁHA (feat. Yzomandias, Karlo, Jickson & K",Milion+,Milion+,Milion+ Ent./universal Music
430485,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,10,"Z nuly na sto (feat.Yzomandias,Hasan,Nik Tendo..)",Milion+,Milion+,Milion+ Ent./universal Music
430486,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,11,Uvolni sa,Kali,Kali,Kali Records
430487,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,12,"SEDM (REMIX) (feat. Nik Tendo, Yzomandias, Konex,",Milion+,Milion+,Milion+ Ent./universal Music
430488,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,13,"MILION+ BANDANANA (feat. Yzomandias, Konex, Karlo",Milion+,Milion+,Milion+ Ent./universal Music
430489,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,14,Daj viac (feat. Dara Rolins),Kali,Kali,Kali Records
430490,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,15,Royal,Separ & Strapo & Čis T,Separ,Nan
430491,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,16,Vozíme (feat. Gyza & Ben Cristovao),Ego,Ego,Ego
430492,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,17,"KOMANDO (feat. Yzomandias, Robin Zoot, Koky & Karl",Milion+,Milion+,Milion+ Ent./universal Music
430493,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,18,Motorest,Gleb,Gleb,Fck Them
430494,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,19,Nádej (feat. Saul),Samey,Samey,Fck Them
430495,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,20,Impresie,Majk Spirit,Majk Spirit,Spirit Music
430496,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,21,V meste snov,Ego,Ego,Ego
430497,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,22,"Cesta (feat. Rytmus, Ego & Kali)",Lvcas Dope & Dj Wich,Lvcas Dope,Nan
430498,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,23,Žiariš (feat. VeronikaS),Majk Spirit,Majk Spirit,Spirit Music
430499,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,24,Pozri sa mi do očí,Kali,Kali,Kali Records
430500,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,25,Nejsom ten pravý,Kali,Kali,Kali Records
430501,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,26,Audiokniha,Gleb,Gleb,Fck Them
430502,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,27,Prízrak (feat. Mišo Biely),Kali,Kali,Kali Records
430503,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,28,Som rád,Kali,Kali,Kali Records
430504,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,29,"MILLY (feat. Nik Tendo, Jickson, Karlo & Konex)",Milion+,Milion+,Milion+ Ent./universal Music
430505,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,30,Oddanost (feat. Ego),Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy/warner Music
430506,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,31,Ak to vydržíme,Kali,Kali,Kali Records
430507,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,32,"MEGASTAR (feat. Fobia Kid, Robin Zoot, Yzomandias",Milion+,Milion+,Milion+ Ent./universal Music
430508,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,33,Baby,Majk Spirit,Majk Spirit,Spirit Music
430509,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,34,Nikto iný,Majk Spirit,Majk Spirit,Spirit Music
430510,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,35,Spolu,Sima,Sima,Ruka Hore
430511,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,36,"VZDUŠNÝ ZÁMKY (feat. Nik Tendo, Hasan, Koky, Yzoma",Milion+,Milion+,Milion+ Ent./universal Music
430512,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,37,"CHTĚLY BY TO MÍT (feat. Nik Tendo, Kamil Hoffmann,",Milion+,Milion+,Milion+ Ent./universal Music
430513,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,38,"Dovi, dopo",Kali & Madskill,Kali,Kali Records
430514,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,39,Jelly Belly,Dalyb,Dalyb,Fck Them
430515,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,40,XXXXX_10 minút,Nerieš & Dms,Nerieš,Nan
430516,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,41,Ideme ďalej (feat. Rytmus),Ego,Ego,Ego
430517,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,42,Musíš prejsť (feat. Tomáš Botló),Kali,Kali,Kali Records
430518,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,43,Spokojný,Majk Spirit,Majk Spirit,Spirit Music
430519,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,44,Trochu lásky,Majk Spirit,Majk Spirit,Spirit Music
430520,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,45,Taká Tá (feat. Čis T a Mišo Biely),Kali,Kali,Kali Records
430521,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,46,Je čas,Kali,Kali,Kali Records
430522,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,47,Sedm (feat. Hasan),Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
430523,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,48,Kairos (feat. Monika Bagárová),Majk Spirit,Majk Spirit,Spirit Music
430524,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,49,"DOBRÁ (feat. Nik Tendo, Kamil Hoffmann, Yzomandias",Milion+,Milion+,Milion+ Ent./universal Music
430525,SK - SINGLES DIGITAL - TOP 50 SK,2018,50,50,Trinity,Majk Spirit,Majk Spirit,Spirit Music
430526,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,1,YYASMIN (feat. Yzomandias),Zayo,Zayo,Fck Them/universal Music
430527,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,2,NETOPIER,Zayo,Zayo,Fck Them/universal Music
430528,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,3,Spolu,Sima,Sima,Ruka Hore
430529,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,4,Pre teba,Sima,Sima,Ruka Hore
430530,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,5,TUTU,Zayo,Zayo,Fck Them/universal Music
430531,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,6,Posledná (feat. Ego),Sima,Sima,Ruka Hore
430532,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,7,Anonym Mood,Sima,Sima,Ruka Hore
430533,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,8,Nevolaj mi,Sima,Sima,Ruka Hore
430534,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,9,EDAY,Zayo,Zayo,Fck Them/universal Music
430535,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,10,Kabrio,Sima,Sima,Ruka Hore
430536,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,11,Už ne,Sima,Sima,Ruka Hore
430537,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,12,Lepšia pesnička,Dms,Dms,Dms Records
430538,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,13,Je mi... (feat. Rida Radar),Kali,Kali,Kali Records
430539,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,14,Ja a moje ženy,Sima,Sima,Ruka Hore
430540,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,15,Naháňame šťastie (feat. Ego),Nerieš,Nerieš,Nerieš
430541,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,16,BAG,Zayo,Zayo,Fck Them/universal Music
430542,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,17,Impresie,Majk Spirit,Majk Spirit,Spirit Music
430543,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,18,IN DA CLUB,Zayo,Zayo,Fck Them/universal Music
430544,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,19,Nenahraditeľná,Sima Martausová,Sima Martausová,Gajlo/warner Music
430545,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,20,Dýchaj,Sima,Sima,Ruka Hore
430546,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,21,Zlatí a zároveň kanál,Dms,Dms,Dms Records
430547,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,22,Stále málo,Dms,Dms,Dms Records
430548,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,23,Žiariš (feat. VeronikaS),Majk Spirit,Majk Spirit,Spirit Music
430549,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,24,Poď so mnou,I.m.t.smile,I.m.t.smile,Universal Music
430550,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,25,Horšia pesnička,Dms,Dms,Dms Records
430551,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,26,RMCDT,Zayo,Zayo,Fck Them/universal Music
430552,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,27,Colštok (feat. Kali),Dms,Dms,Dms Records
430553,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,28,Daj viac (feat. Dara Rolins),Kali,Kali,Kali Records
430554,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,29,Nikto iný,Majk Spirit,Majk Spirit,Spirit Music
430555,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,30,Motorest,Gleb,Gleb,Fck Them
430556,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,31,Big Mac (feat. Nerieš),Dms,Dms,Dms Records
430557,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,32,Vozíme (feat. Gyza & Ben Cristovao),Ego,Ego,Ego
430558,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,33,Wo Ist Mein Hund (feat. Strapo),Dms,Dms,Dms Records
430559,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,34,LOVE NA STOL,Zayo,Zayo,Fck Them/universal Music
430560,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,35,Kairos (feat. Monika Bagárová),Majk Spirit,Majk Spirit,Spirit Music
430561,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,36,Najkrajsie Vianoce,Ivan Tásler & Imt Smile,Ivan Tásler,Universal Music
430562,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,37,Uvolni sa,Kali,Kali,Kali Records
430563,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,38,Vinymočná,Dms,Dms,Dms Records
430564,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,39,JAZDA,Zayo,Zayo,Fck Them/universal Music
430565,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,40,Baby,Majk Spirit,Majk Spirit,Spirit Music
430566,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,41,Des mech celi,Dms,Dms,Dms Records
430567,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,42,Trek nulaštyri,Dms,Dms,Dms Records
430568,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,43,H8klub,Dms,Dms,Dms Records
430569,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,44,V meste snov,Ego,Ego,Ego
430570,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,45,Nádej (feat. Saul),Samey,Samey,Fck Them
430571,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,46,Royal,Separ & Strapo & Čis T,Separ,Nan
430572,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,47,"Cesta (feat. Rytmus, Ego & Kali)",Lvcas Dope & Dj Wich,Lvcas Dope,Nan
430573,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,48,Klasicky,Sima,Sima,Ruka Hore
430574,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,49,Tento klub,Dms,Dms,Dms Records
430575,SK - SINGLES DIGITAL - TOP 50 SK,2018,51.+52,50,Audiokniha,Gleb,Gleb,Fck Them
427776,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,1,V meste snov,Ego,Ego,Ego
427777,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,2,Vozíme (feat. Gyza & Ben Cristovao),Ego,Ego,Ego
427778,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,3,"Robím to, čo chcem",Ego,Ego,Ego
427779,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,4,Láska (feat. Klaris Diam),Ego,Ego,Ego
427780,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,5,Flexim jako Gott (feat. Haha Crew & Yzomandias),Ego,Ego,Ego
427781,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,6,Ideme ďalej (feat. Rytmus),Ego,Ego,Ego
427782,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,7,Runway,Ego & Paulie Garand & Lvcas Dope,Ego,Ty Nikdy Label
427783,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,8,Je nám to úplne jedno,Ego,Ego,Ego
427784,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,9,Keď prídem domov/Prepáč,Ego,Ego,Ego
427785,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,10,A ja,Ego,Ego,Ego
427786,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,11,Všetci,Ego,Ego,Ego
427787,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,12,Ako to cítiš (feat. Tomi),Ego,Ego,Ego
427788,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,13,Najlepší kamarát,Ego,Ego,Ego
427789,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,14,Svitá,Ego,Ego,Ego
427790,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,15,"Kým sme spolu, nikdy nebudeme sami",Ego,Ego,Ego
427791,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,16,"Hej, sokoly!",I.m.t. Smile & Ondrej Kandráč,I.m.t. Smile,Universal Music
427792,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,17,Vyjebala rešpekt,Separ,Separ,Dms Records
427793,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,18,Princíp vzájomnosti,Sima,Sima,Gajlo Records
427794,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,19,Rockstar Steez (feat. Dalyb),Samey,Samey,Fck Them
427795,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,20,Nejsi jediná,Kali,Kali,Kali Records
427796,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,21,Peroxid 2,Pil C,Pil C,Comebackgang
427797,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,22,Som rád,Kali,Kali,Kali Records
427798,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,23,Femina,Sima,Sima,Gajlo Records
427799,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,24,Nedotknutelný,Kali,Kali,Kali Records
427800,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,25,"Tancuj (feat. Mišo Biely, Šorty & Kali)",Peter Pann,Peter Pann,Peter Pann Production
427801,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,26,Povolanie syn,Rytmus,Rytmus,Tvoj Tatko Records
427802,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,27,Nedává to smysl,Ektor,Ektor,Detektor/universal Music
427803,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,28,Kancelář,Ektor,Ektor,Detektor/universal Music
427804,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,29,7 hodín ráno,Pil C,Pil C,Comebackgang
427805,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,30,XXXXX_10 minút,Nerieš & Dms,Nerieš,Nan
427806,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,31,Holly Molly,Yzomandias & Lvcas Dope,Yzomandias,Milion+ Ent
427807,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,32,Ona,Kali,Kali,Kali Records
427808,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,33,Princezny a zámky (feat. Fobia Kid),Pil C,Pil C,Comebackgang
427809,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,34,Pancier,Separ,Separ,Dms Records
427810,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,35,Ikaros,Ektor,Ektor,Detektor/universal Music
427811,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,36,Přestaň,Ektor,Ektor,Detektor/universal Music
427812,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,37,Fénix,Separ,Separ,Nan
427813,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,38,1 uchom dnu 2 von,Pil C & Ego & Majk Spirit,Pil C,Comebackgang
427814,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,39,Dnes už viem,Kali & Peter Pann,Kali,Kali Records
427815,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,40,Apatia,Pil C,Pil C,Comebackgang
427816,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,41,Words,Emma Drobná,Emma Drobná,Warner Music
427817,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,42,Hledám si tu pravou,Ektor,Ektor,Detektor/universal Music
427818,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,43,365 (feat. Strapo),Ektor,Ektor,Detektor/universal Music
427819,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,44,Ballin,Ektor,Ektor,Detektor/universal Music
427820,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,45,Zůstaň tu se mnou (Za sny),Kryštof,Kryštof,I.richmond.p./universal Music
427821,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,46,Čo s tým (feat. Idea & Vr),Pil C,Pil C,Comebackgang
427822,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,47,Keď sa budú pýtať,Rytmus & Kali,Rytmus,Tvoj Tatko Records
427823,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,48,Mikasa Sukasa,Yzomandias,Yzomandias,Milion+ Ent
427824,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,49,Á la carte,Pil C,Pil C,Comebackgang
427825,SK - SINGLES DIGITAL - TOP 50 SK,2018,6,50,Samurai,Majk Spirit,Majk Spirit,Spirit Music
427826,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,1,V meste snov,Ego,Ego,Ego
427827,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,2,Vozíme (feat. Gyza & Ben Cristovao),Ego,Ego,Ego
427828,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,3,"Robím to, čo chcem",Ego,Ego,Ego
427829,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,4,Láska (feat. Klaris Diam),Ego,Ego,Ego
427830,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,5,Flexim jako Gott (feat. Haha Crew & Yzomandias),Ego,Ego,Ego
427831,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,6,Ideme ďalej (feat. Rytmus),Ego,Ego,Ego
427832,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,7,Runway,Ego & Paulie Garand & Lvcas Dope,Ego,Ty Nikdy Label
427833,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,8,Je nám to úplne jedno,Ego,Ego,Ego
427834,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,9,Keď prídem domov/Prepáč,Ego,Ego,Ego
427835,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,10,A ja,Ego,Ego,Ego
427836,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,11,Všetci,Ego,Ego,Ego
427837,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,12,Najlepší kamarát,Ego,Ego,Ego
427838,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,13,Ako to cítiš (feat. Tomi),Ego,Ego,Ego
427839,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,14,Svitá,Ego,Ego,Ego
427840,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,15,"Kým sme spolu, nikdy nebudeme sami",Ego,Ego,Ego
427841,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,16,"Hej, sokoly!",I.m.t. Smile & Ondrej Kandráč,I.m.t. Smile,Universal Music
427842,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,17,Nejsi jediná,Kali,Kali,Kali Records
427843,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,18,Princíp vzájomnosti,Sima,Sima,Gajlo Records
427844,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,19,Peroxid 2,Pil C,Pil C,Comebackgang
427845,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,20,Vyjebala rešpekt,Separ,Separ,Dms Records
427846,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,21,Rockstar Steez (feat. Dalyb),Samey,Samey,Fck Them
427847,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,22,Som rád,Kali,Kali,Kali Records
427848,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,23,Ona,Kali,Kali,Kali Records
427849,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,24,Zůstaň tu se mnou (Za sny),Kryštof,Kryštof,I.richmond.p./universal Music
427850,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,25,Nedotknutelný,Kali,Kali,Kali Records
427851,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,26,"Tancuj (feat. Mišo Biely, Šorty & Kali)",Peter Pann,Peter Pann,Peter Pann Production
427852,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,27,XXXXX_10 minút,Nerieš & Dms,Nerieš,Nan
427853,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,28,Povolanie syn,Rytmus,Rytmus,Tvoj Tatko Records
427854,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,29,4 (feat. Lvcas Dope),Konex,Konex,Milion+ Ent./universal Music
427855,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,30,Nedává to smysl,Ektor,Ektor,Detektor/universal Music
427856,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,31,Princezny a zámky (feat. Fobia Kid),Pil C,Pil C,Comebackgang
427857,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,32,Dnes už viem,Kali & Peter Pann,Kali,Kali Records
427858,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,33,7 hodín ráno,Pil C,Pil C,Comebackgang
427859,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,34,Fénix,Separ,Separ,Nan
427860,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,35,Pancier,Separ,Separ,Dms Records
427861,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,36,Kancelář,Ektor,Ektor,Detektor/universal Music
427862,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,37,Femina,Sima,Sima,Gajlo Records
427863,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,38,Apatia,Pil C,Pil C,Comebackgang
427864,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,39,Přestaň,Ektor,Ektor,Detektor/universal Music
427865,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,40,1 uchom dnu 2 von,Pil C & Ego & Majk Spirit,Pil C,Comebackgang
427866,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,41,Holly Molly,Yzomandias & Lvcas Dope,Yzomandias,Milion+ Ent
427867,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,42,Ikaros,Ektor,Ektor,Detektor/universal Music
427868,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,43,Hledám si tu pravou,Ektor,Ektor,Detektor/universal Music
427869,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,44,Mikasa Sukasa,Yzomandias,Yzomandias,Milion+ Ent
427870,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,45,Keď sa budú pýtať,Rytmus & Kali,Rytmus,Tvoj Tatko Records
427871,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,46,Čo s tým (feat. Idea & Vr),Pil C,Pil C,Comebackgang
427872,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,47,365 (feat. Strapo),Ektor,Ektor,Detektor/universal Music
427873,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,48,Samurai,Majk Spirit,Majk Spirit,Spirit Music
427874,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,49,Á la carte,Pil C,Pil C,Comebackgang
427875,SK - SINGLES DIGITAL - TOP 50 SK,2018,7,50,Dosnívané,Kali,Kali,Kali Records
427976,SK - SINGLES DIGITAL - TOP 50 SK,2018,9,1,V meste snov,Ego,Ego,Ego
427977,SK - SINGLES DIGITAL - TOP 50 SK,2018,9,2,Vozíme (feat. Gyza & Ben Cristovao),Ego,Ego,Ego
427978,SK - SINGLES DIGITAL - TOP 50 SK,2018,9,3,"Robím to, čo chcem",Ego,Ego,Ego
427979,SK - SINGLES DIGITAL - TOP 50 SK,2018,9,4,Láska (feat. Klaris Diam),Ego,Ego,Ego
427980,SK - SINGLES DIGITAL - TOP 50 SK,2018,9,5,Flexim jako Gott (feat. Haha Crew & Yzomandias),Ego,Ego,Ego
