,hitparada,rok,tyden,pozice,track,interpret,interpret_hlavni,vydavatel
1288,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,05,39,Křídla z mýdla,Kryštof/Jaromír Nohavica,Kryštof,Universal Music
1289,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,05,40,V dešti zášti,Slza,Slza,Universal Music
1290,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,05,41,Instagram,Ben Cristovao,Ben Cristovao,Championship Music
1291,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,05,42,Vánoční,Johny Machette & Teri Blitzen,Johny Machette,Championship Music
1292,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,05,43,Terapeut,Pavel Callta,Pavel Callta,Warner Music
1293,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,05,44,Brouci,Mandrage,Mandrage,Universal Music
1294,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,05,45,Atrakce,Slza,Slza,Universal Music
1295,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,05,46,Andělé,Atmo Music,Atmo Music,Warner Music
1296,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,05,47,Pouta,Slza,Slza,Universal Music
1297,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,05,48,Na vodě,Xindl X,Xindl X,Universal Music
1298,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,05,49,Žijeme len raz,Ego Feat. Robert Burian,Ego,Warner Music
1299,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,05,50,Píseň kovbojská,Michal Hrůza & Lenka Dusilová,Michal Hrůza,Universal Music
1300,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,1,Irreplaceable,Carrie Kirsten,Carrie Kirsten,Tubrr
1301,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,2,Prázdnej sex,Ektor,Ektor,Detektor/Universal Music
1302,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,3,Nafrněná,Barbora Poláková,Barbora Poláková,Supraphon
1303,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,4,Ty a já,Kryštof,Kryštof,I.Richmond.P./Universal Music
1304,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,5,Tak pojď hledat břeh,Kryštof,Kryštof,I.Richmond.P./Universal Music
1305,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,6,Ona se smála,Mandrage,Mandrage,Universal Music
1306,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,7,Cudzinka v tvojej zemi,Xindl X & Mirka Miškechová,Xindl X,Universal Music
1307,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,8,Primetime,Majk Spirit,Majk Spirit,Nan
1308,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,9,Celibát,Slza,Slza,Universal Music
1309,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,10,Ráno,Atmo Music & Jakub Děkan,Atmo Music,Warner Music
1310,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,11,Slovenský klín,Chinaski,Chinaski,Brainzone
1311,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,12,Každý ráno,Chinaski,Chinaski,Brainzone
1312,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,13,Katarze,Slza,Slza,Universal Music
1313,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,14,Cesta z města,Mirai,Mirai,Universal Music
1314,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,15,Štěstí,Lipo & Debbi,Lipo,Singlton/Universal Music
1315,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,16,Toulavá,Sebastian,Sebastian,Warner Music
1316,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,17,Nemůžu si dovolit,Ben Cristovao,Ben Cristovao,Championship Music
1317,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,18,Sweet Chilli,Ben Cristovao,Ben Cristovao,Championship Music
1318,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,19,Boomerang,Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy Records
1319,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,20,Těžký váhy,Ben Cristovao,Ben Cristovao,Championship Music
1320,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,21,Srdcebeat,Kryštof,Kryštof,I.Richmond.P./Universal Music
1321,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,22,Zakázané uvolnění,Michal Hrůza,Michal Hrůza,Universal Music
1322,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,23,V blbým věku,Xindl X,Xindl X,Universal Music
1323,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,24,Peníze,Ektor & Rytmus,Ektor,Nan
1324,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,25,Cesta,Kryštof & Tomáš Klus,Kryštof,Universal Music
1325,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,26,Labyrint,Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy Records
1326,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,27,Vstříc nekonečnům,Slza,Slza,Universal Music
1327,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,28,Brouci,Mandrage,Mandrage,Universal Music
1328,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,29,Tělo,Ben Cristovao,Ben Cristovao,Championship Music
1329,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,30,Polety,Atmo Music,Atmo Music,Warner Music
1330,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,31,Lhůta záruční,Slza,Slza,Universal Music
1331,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,32,Let It Go,James Bay,James Bay,Universal Music
1332,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,33,Etikety,Slza,Slza,Universal Music
1333,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,34,Víno,Chinaski,Chinaski,Brainzone
1334,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,35,Instagram,Ben Cristovao,Ben Cristovao,Championship Music
1335,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,36,Záchranný bod,Sebastian,Sebastian,Warner Music
1336,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,37,Láska & hvězdy,Chinaski,Chinaski,Brainzone
1337,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,38,Hlavolam,Chinaski,Chinaski,Universal Music
1338,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,39,Pozice off,Slza,Slza,Universal Music
1339,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,40,Fáze pád,Slza,Slza,Universal Music
1340,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,41,Terapeut,Pavel Callta,Pavel Callta,Warner Music
1341,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,42,Stmívání,Hodiny,Hodiny,Universal Music
1342,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,43,Atrakce,Slza,Slza,Universal Music
1343,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,44,Andělé,Atmo Music,Atmo Music,Warner Music
1344,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,45,Pláštěnky,Nebe,Nebe,Universal Music
1345,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,46,V dešti zášti,Slza,Slza,Universal Music
1346,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,47,Co bylo dál?,Jelen & Jana Kirschner,Jelen,Singlton/Universal Music
1347,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,48,Nádech,Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy Records
1348,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,49,Magdaléna,Jelen,Jelen,Singlton/Universal Music
1349,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,06,50,Tak to vidím ja,Adam Ďurica,Adam Ďurica,Universal Music
1350,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,1,Irreplaceable,Carrie Kirsten,Carrie Kirsten,Tubrr
1351,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,2,Prázdnej sex,Ektor,Ektor,Detektor/Universal Music
1352,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,3,Ty a já,Kryštof,Kryštof,I.Richmond.P./Universal Music
1353,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,4,Celibát,Slza,Slza,Universal Music
1354,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,5,Nafrněná,Barbora Poláková,Barbora Poláková,Supraphon
1355,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,6,Cudzinka v tvojej zemi,Xindl X & Mirka Miškechová,Xindl X,Universal Music
1356,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,7,Toulavá,Sebastian,Sebastian,Warner Music
1357,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,8,Primetime,Majk Spirit,Majk Spirit,Nan
1358,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,9,Ona se smála,Mandrage,Mandrage,Universal Music
1359,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,10,Ráno,Atmo Music & Jakub Děkan,Atmo Music,Warner Music
1360,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,11,Tak pojď hledat břeh,Kryštof,Kryštof,I.Richmond.P./Universal Music
1361,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,12,Katarze,Slza,Slza,Universal Music
1362,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,13,Každý ráno,Chinaski,Chinaski,Brainzone
1363,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,14,Slovenský klín,Chinaski,Chinaski,Brainzone
1364,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,15,Boomerang,Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy Records
1365,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,16,Štěstí,Lipo & Debbi,Lipo,Singlton/Universal Music
1366,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,17,V blbým věku,Xindl X,Xindl X,Universal Music
1367,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,18,Nemůžu si dovolit,Ben Cristovao,Ben Cristovao,Championship Music
1368,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,19,Cesta,Kryštof & Tomáš Klus,Kryštof,Universal Music
1369,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,20,Cesta z města,Mirai,Mirai,Universal Music
1370,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,21,Sweet Chilli,Ben Cristovao,Ben Cristovao,Championship Music
1371,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,22,Těžký váhy,Ben Cristovao,Ben Cristovao,Championship Music
1372,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,23,Zakázané uvolnění,Michal Hrůza,Michal Hrůza,Universal Music
1373,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,24,Peníze,Ektor & Rytmus,Ektor,Nan
1374,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,25,Lhůta záruční,Slza,Slza,Universal Music
1375,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,26,Víno,Chinaski,Chinaski,Brainzone
1376,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,27,Záchranný bod,Sebastian,Sebastian,Warner Music
1377,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,28,Let It Go,James Bay,James Bay,Universal Music
1378,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,29,Vstříc nekonečnům,Slza,Slza,Universal Music
1379,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,30,Etikety,Slza,Slza,Universal Music
1380,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,31,Terapeut,Pavel Callta,Pavel Callta,Warner Music
1381,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,32,Tělo,Ben Cristovao,Ben Cristovao,Championship Music
1382,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,33,Srdcebeat,Kryštof,Kryštof,I.Richmond.P./Universal Music
1383,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,34,Polety,Atmo Music,Atmo Music,Warner Music
1384,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,35,Labyrint,Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy Records
1385,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,36,Pozice off,Slza,Slza,Universal Music
1386,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,37,Fáze pád,Slza,Slza,Universal Music
1387,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,38,Brouci,Mandrage,Mandrage,Universal Music
1388,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,39,V dešti zášti,Slza,Slza,Universal Music
1389,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,40,Hlavolam,Chinaski,Chinaski,Universal Music
1390,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,41,Stmívání,Hodiny,Hodiny,Universal Music
1391,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,42,Atrakce,Slza,Slza,Universal Music
1392,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,43,Láska & hvězdy,Chinaski,Chinaski,Brainzone
1393,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,44,Pláštěnky,Nebe,Nebe,Universal Music
1394,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,45,Andělé,Atmo Music,Atmo Music,Warner Music
1395,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,46,Co bylo dál?,Jelen & Jana Kirschner,Jelen,Singlton/Universal Music
1396,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,47,Nádech,Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy Records
1397,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,48,Burlaci,Kabát,Kabát,Warner Music
1398,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,49,Křídla z mýdla,Kryštof/Jaromír Nohavica,Kryštof,Universal Music
1399,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,07,50,Pouta,Slza,Slza,Universal Music
1400,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,1,Irreplaceable,Carrie Kirsten,Carrie Kirsten,Tubrr
1401,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,2,Prázdnej sex,Ektor,Ektor,Detektor/Universal Music
1402,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,3,Ty a já,Kryštof,Kryštof,I.Richmond.P./Universal Music
1403,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,4,Nafrněná,Barbora Poláková,Barbora Poláková,Supraphon
1404,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,5,Toulavá,Sebastian,Sebastian,Warner Music
1405,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,6,Cudzinka v tvojej zemi,Xindl X & Mirka Miškechová,Xindl X,Universal Music
1406,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,7,Katarze,Slza,Slza,Universal Music
1407,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,8,Primetime,Majk Spirit,Majk Spirit,Nan
1408,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,9,Celibát,Slza,Slza,Universal Music
1409,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,10,Tak pojď hledat břeh,Kryštof,Kryštof,I.Richmond.P./Universal Music
1410,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,11,Každý ráno,Chinaski,Chinaski,Brainzone
1411,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,12,Ona se smála,Mandrage,Mandrage,Universal Music
1412,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,13,Ráno,Atmo Music & Jakub Děkan,Atmo Music,Warner Music
1413,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,14,Slovenský klín,Chinaski,Chinaski,Brainzone
1414,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,15,Těžký váhy,Ben Cristovao,Ben Cristovao,Championship Music
1415,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,16,Nemůžu si dovolit,Ben Cristovao,Ben Cristovao,Championship Music
1416,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,17,Štěstí,Lipo & Debbi,Lipo,Singlton/Universal Music
1417,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,18,V blbým věku,Xindl X,Xindl X,Universal Music
1418,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,19,Boomerang,Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy Records
1419,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,20,Peníze,Ektor & Rytmus,Ektor,Nan
1420,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,21,Záchranný bod,Sebastian,Sebastian,Warner Music
1421,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,22,Cesta z města,Mirai,Mirai,Universal Music
1422,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,23,Lhůta záruční,Slza,Slza,Universal Music
1423,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,24,Polety,Atmo Music,Atmo Music,Warner Music
1424,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,25,Sweet Chilli,Ben Cristovao,Ben Cristovao,Championship Music
1425,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,26,Cesta,Kryštof & Tomáš Klus,Kryštof,Universal Music
1426,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,27,Zakázané uvolnění,Michal Hrůza,Michal Hrůza,Universal Music
1427,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,28,Tělo,Ben Cristovao,Ben Cristovao,Championship Music
1428,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,29,Hlavolam,Chinaski,Chinaski,Universal Music
1429,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,30,Vstříc nekonečnům,Slza,Slza,Universal Music
1430,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,31,Srdcebeat,Kryštof,Kryštof,I.Richmond.P./Universal Music
1431,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,32,Etikety,Slza,Slza,Universal Music
1432,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,33,Brouci,Mandrage,Mandrage,Universal Music
1433,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,34,Labyrint,Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy Records
1434,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,35,Víno,Chinaski,Chinaski,Brainzone
1435,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,36,Andělé,Atmo Music,Atmo Music,Warner Music
1436,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,37,Atrakce,Slza,Slza,Universal Music
1437,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,38,Pozice off,Slza,Slza,Universal Music
1438,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,39,V dešti zášti,Slza,Slza,Universal Music
1439,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,40,Fáze pád,Slza,Slza,Universal Music
1440,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,41,Láska & hvězdy,Chinaski,Chinaski,Brainzone
1441,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,42,Nádech,Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy Records
1442,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,43,Terapeut,Pavel Callta,Pavel Callta,Warner Music
1443,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,44,Stmívání,Hodiny,Hodiny,Universal Music
1444,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,45,Co bylo dál?,Jelen & Jana Kirschner,Jelen,Singlton/Universal Music
1445,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,46,Instagram,Ben Cristovao,Ben Cristovao,Championship Music
1446,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,47,Křídla z mýdla,Kryštof/Jaromír Nohavica,Kryštof,Universal Music
1447,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,48,Pláštěnky,Nebe,Nebe,Universal Music
1448,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,49,Magdaléna,Jelen,Jelen,Singlton/Universal Music
1449,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,08,50,Atentát,Kryštof,Kryštof,Warner Music
1450,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,1,Dřep,Ektor,Ektor,Detektor/Universal Music
1451,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,2,Nasávat ten vibe,Ektor,Ektor,Detektor/Universal Music
1452,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,3,Vodskok,Ektor,Ektor,Detektor/Universal Music
1453,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,4,Hladovej,Ektor,Ektor,Detektor/Universal Music
1454,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,5,Irreplaceable,Carrie Kirsten,Carrie Kirsten,Tubrr
1455,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,6,Prázdnej sex,Ektor,Ektor,Detektor/Universal Music
1456,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,7,Ty a já,Kryštof,Kryštof,I.Richmond.P./Universal Music
1457,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,8,Celibát,Slza,Slza,Universal Music
1458,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,9,Primetime,Majk Spirit,Majk Spirit,Nan
1459,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,10,Štěstí,Lipo & Debbi,Lipo,Singlton/Universal Music
1460,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,11,Každý ráno,Chinaski,Chinaski,Brainzone
1461,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,12,Ona se smála,Mandrage,Mandrage,Universal Music
1462,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,13,Nafrněná,Barbora Poláková,Barbora Poláková,Supraphon
1463,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,14,Katarze,Slza,Slza,Universal Music
1464,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,15,Slovenský klín,Chinaski,Chinaski,Brainzone
1465,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,16,Tak pojď hledat břeh,Kryštof,Kryštof,I.Richmond.P./Universal Music
1466,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,17,Ráno,Atmo Music & Jakub Děkan,Atmo Music,Warner Music
1467,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,18,Cudzinka v tvojej zemi,Xindl X & Mirka Miškechová,Xindl X,Universal Music
1468,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,19,Toulavá,Sebastian,Sebastian,Warner Music
1469,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,20,Nemůžu si dovolit,Ben Cristovao,Ben Cristovao,Championship Music
1470,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,21,Peníze,Ektor & Rytmus,Ektor,Nan
1471,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,22,Boomerang,Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy Records
1472,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,23,Cesta,Kryštof & Tomáš Klus,Kryštof,Universal Music
1473,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,24,Těžký váhy,Ben Cristovao,Ben Cristovao,Championship Music
1474,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,25,V blbým věku,Xindl X,Xindl X,Universal Music
1475,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,26,Sweet Chilli,Ben Cristovao,Ben Cristovao,Championship Music
1476,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,27,Lhůta záruční,Slza,Slza,Universal Music
1477,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,28,Cesta z města,Mirai,Mirai,Universal Music
1478,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,29,Srdcebeat,Kryštof,Kryštof,I.Richmond.P./Universal Music
1479,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,30,Tělo,Ben Cristovao,Ben Cristovao,Championship Music
1480,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,31,Křídla z mýdla,Kryštof/Jaromír Nohavica,Kryštof,Universal Music
1481,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,32,Víno,Chinaski,Chinaski,Brainzone
1482,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,33,Etikety,Slza,Slza,Universal Music
1483,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,34,Polety,Atmo Music,Atmo Music,Warner Music
1484,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,35,Pozice off,Slza,Slza,Universal Music
1485,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,36,Vstříc nekonečnům,Slza,Slza,Universal Music
1486,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,37,Zakázané uvolnění,Michal Hrůza,Michal Hrůza,Universal Music
1487,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,38,Hlavolam,Chinaski,Chinaski,Universal Music
1488,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,39,Labyrint,Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy Records
1489,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,40,Láska & hvězdy,Chinaski,Chinaski,Brainzone
1490,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,41,Záchranný bod,Sebastian,Sebastian,Warner Music
1491,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,42,Terapeut,Pavel Callta,Pavel Callta,Warner Music
1492,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,43,V dešti zášti,Slza,Slza,Universal Music
1493,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,44,Fáze pád,Slza,Slza,Universal Music
1494,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,45,Instagram,Ben Cristovao,Ben Cristovao,Championship Music
1495,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,46,Nádech,Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy Records
1496,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,47,Atrakce,Slza,Slza,Universal Music
1497,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,48,Andělé,Atmo Music,Atmo Music,Warner Music
1498,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,49,Zatančím,Kryštof,Kryštof,Universal Music
1499,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,09,50,Malá dáma,Kabát,Kabát,Warner Music
1500,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,10,1,Dřep,Ektor,Ektor,Detektor/Universal Music
1501,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,10,2,Vodskok,Ektor,Ektor,Detektor/Universal Music
1502,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,10,3,Nasávat ten vibe,Ektor,Ektor,Detektor/Universal Music
1503,CZ - SINGLES DIGITAL - TOP 50  CZ,2016,10,4,Ty a já,Kryštof,Kryštof,I.Richmond.P./Universal Music
