,hitparada,rok,tyden,pozice,track,interpret,interpret_hlavni,vydavatel
365193,SK - RADIO - TOP 50 SK,2018,7,44,Tak poď sem,Igor Kmeto & Elpe,Igor Kmeto,Gitano Records
365194,SK - RADIO - TOP 50 SK,2018,7,45,Don't Leave Me,Lina Mayer,Lina Mayer,Lina Mayer
365195,SK - RADIO - TOP 50 SK,2018,7,46,Primetime,Majk Spirit,Majk Spirit,Nan
365196,SK - RADIO - TOP 50 SK,2018,7,47,Branči Kováč,Vec,Vec,Warner Music
365197,SK - RADIO - TOP 50 SK,2018,7,48,"Nebo, peklo, raj",Dara Rolins & Tomi Popovič,Dara Rolins,Hm/emi
365198,SK - RADIO - TOP 50 SK,2018,7,49,Pri oltári,Kristina,Kristina,Universal Music
365199,SK - RADIO - TOP 50 SK,2018,7,50,"Klid, mír a pokora",Müller Richard & Kerndlová Tereza,Müller Richard,Universal Music
365300,SK - RADIO - TOP 50 SK,2018,9,1,Nevrav mi aký som,Desmod,Desmod,Samonáklad
365301,SK - RADIO - TOP 50 SK,2018,9,2,Zůstaň tu se mnou (Za sny),Kryštof,Kryštof,I.richmond.p./universal Music
365302,SK - RADIO - TOP 50 SK,2018,9,3,Skúšame sa nájsť,Peter Bič Project,Peter Bič Project,Universal Music
365303,SK - RADIO - TOP 50 SK,2018,9,4,Words,Emma Drobná,Emma Drobná,Warner Music
365304,SK - RADIO - TOP 50 SK,2018,9,5,Keď ma raz odsúdia,Lukáš Adamec,Lukáš Adamec,Fazin Plus
365305,SK - RADIO - TOP 50 SK,2018,9,6,"Hej, sokoly!",I.m.t. Smile & Ondrej Kandráč,I.m.t. Smile,Universal Music
365306,SK - RADIO - TOP 50 SK,2018,9,7,Lúč,Buranowski,Buranowski,Universal Music
365307,SK - RADIO - TOP 50 SK,2018,9,8,Oteckovia,Hex,Hex,Clockwise
365308,SK - RADIO - TOP 50 SK,2018,9,9,Horúca láska,Lukáš Adamec,Lukáš Adamec,Fazin Plus
365309,SK - RADIO - TOP 50 SK,2018,9,10,Dnes už viem,Kali & Peter Pann,Kali,Kali Records
365310,SK - RADIO - TOP 50 SK,2018,9,11,Smile,Emma Drobná,Emma Drobná,Warner Music
365311,SK - RADIO - TOP 50 SK,2018,9,12,Prajem si,Bystrík,Bystrík,Street Production
365312,SK - RADIO - TOP 50 SK,2018,9,13,Ty a já,Kryštof,Kryštof,I.richmond.p./universal Music
365313,SK - RADIO - TOP 50 SK,2018,9,14,"Tancuj (feat. Mišo Biely, Šorty & Kali)",Peter Pann,Peter Pann,Peter Pann Production
365314,SK - RADIO - TOP 50 SK,2018,9,15,Go Away,Celeste Buckingham,Celeste Buckingham,Nan
365315,SK - RADIO - TOP 50 SK,2018,9,16,Taká ako ty,Peter Cmorik,Peter Cmorik,Nan
365316,SK - RADIO - TOP 50 SK,2018,9,17,Chýbanie,Desmod,Desmod,Orpheus Production
365317,SK - RADIO - TOP 50 SK,2018,9,18,Unikát,Mária Čírová,Mária Čírová,Street Production
365318,SK - RADIO - TOP 50 SK,2018,9,19,Personal Sky,Lina Mayer,Lina Mayer,Nan
365319,SK - RADIO - TOP 50 SK,2018,9,20,Vďaka,Vadim Polke Blavy,Vadim Polke Blavy,Nan
365320,SK - RADIO - TOP 50 SK,2018,9,21,Veľký sen mora,Škampi Na Žaru,Škampi Na Žaru,Nan
365321,SK - RADIO - TOP 50 SK,2018,9,22,Bezhlavo ti verím,Robo Opatovský,Robo Opatovský,Nan
365322,SK - RADIO - TOP 50 SK,2018,9,23,Všechno nebo nic,Ewa Farna,Ewa Farna,Universal Music
365323,SK - RADIO - TOP 50 SK,2018,9,24,V meste snov,Ego,Ego,Ego
365324,SK - RADIO - TOP 50 SK,2018,9,25,Kolotoč,Ben Cristovao & Forsomeone,Ben Cristovao,Championship Music
365325,SK - RADIO - TOP 50 SK,2018,9,26,Neľutujem,Adam Ďurica,Adam Ďurica,Universal Music
365326,SK - RADIO - TOP 50 SK,2018,9,27,A pak (feat. Tamara Klusová),Tomáš Klus,Tomáš Klus,Tomáš Klus
365327,SK - RADIO - TOP 50 SK,2018,9,28,It's You,Drozďo & Demex,Drozďo,Nan
365328,SK - RADIO - TOP 50 SK,2018,9,29,Cesty II. triedy,Ivan Tásler & Imt Smile,Ivan Tásler,Universal Music
365329,SK - RADIO - TOP 50 SK,2018,9,30,Again,Mark Dann & Jaro Smejkal,Mark Dann,Nan
365330,SK - RADIO - TOP 50 SK,2018,9,31,Milujem se čím dál víc,Petr Kotvald,Petr Kotvald,Sony Music
365331,SK - RADIO - TOP 50 SK,2018,9,32,Cudzinka v tvojej zemi,Xindl X & Mirka Miškechová,Xindl X,Universal Music
365332,SK - RADIO - TOP 50 SK,2018,9,33,Run Run Run,Celeste Buckingham,Celeste Buckingham,Nan
365333,SK - RADIO - TOP 50 SK,2018,9,34,The Way,Mark Dann,Mark Dann,Galgan Music
365334,SK - RADIO - TOP 50 SK,2018,9,35,Movin' On,Support Lesbiens,Support Lesbiens,Universal Music
365335,SK - RADIO - TOP 50 SK,2018,9,36,V blbým věku,Xindl X,Xindl X,Universal Music
365336,SK - RADIO - TOP 50 SK,2018,9,37,Ona má štýl,Kmeťo Igor Feat. Rytmus & Anita Soul,Kmeťo Igor,Nan
365337,SK - RADIO - TOP 50 SK,2018,9,38,Sunflowers,Mark Dann,Mark Dann,Galgan Music
365338,SK - RADIO - TOP 50 SK,2018,9,39,Where Did You Go,Peter Bič Project,Peter Bič Project,Universal Music
365339,SK - RADIO - TOP 50 SK,2018,9,40,Miliony ciest,Gladiator,Gladiator,Nan
365340,SK - RADIO - TOP 50 SK,2018,9,41,Potkal jsem tě po letech,Chinaski,Chinaski,Brainzone
365341,SK - RADIO - TOP 50 SK,2018,9,42,Cigaretka na dva tahy,Richard Müller,Richard Müller,Universal Music
365342,SK - RADIO - TOP 50 SK,2018,9,43,Smej sa,Sima Martausová,Sima Martausová,Nan
365343,SK - RADIO - TOP 50 SK,2018,9,44,Bojím sa nočných zvonení,Story & Peter Lipa,Story,Nan
365344,SK - RADIO - TOP 50 SK,2018,9,45,Príbeh,Tina & Rytmus,Tina,Warner Music
365345,SK - RADIO - TOP 50 SK,2018,9,46,I'm Not Sorry,Celeste Buckingham,Celeste Buckingham,Nan
365346,SK - RADIO - TOP 50 SK,2018,9,47,The Room of Ghosts,Elevenhill,Elevenhill,Elevenhill
365347,SK - RADIO - TOP 50 SK,2018,9,48,Offline,Moja Reč,Moja Reč,Nan
365348,SK - RADIO - TOP 50 SK,2018,9,49,#Heygirl,Šorty & Adiss & Elpe,Šorty,Nan
365349,SK - RADIO - TOP 50 SK,2018,9,50,Mám krásny sen,I.m.t.smile,I.m.t.smile,Universal Music
367944,SK - RADIO - TOP 50 SK,2019,1,1,Nenahraditeľná,Sima Martausová,Sima Martausová,Gajlo/warner Music
367945,SK - RADIO - TOP 50 SK,2019,1,2,Holubička,Adam Ďurica,Adam Ďurica,Universal Music
367946,SK - RADIO - TOP 50 SK,2019,1,3,Poď so mnou,I.m.t.smile,I.m.t.smile,Universal Music
367947,SK - RADIO - TOP 50 SK,2019,1,4,Srdce,Hex,Hex,Clockwise
367948,SK - RADIO - TOP 50 SK,2019,1,5,Budeme to stále my,I.m.t.smile,I.m.t.smile,Universal Music
367949,SK - RADIO - TOP 50 SK,2019,1,6,Môžme si už odpustiť?,Zuzana Smatanová,Zuzana Smatanová,Pandora Art
367950,SK - RADIO - TOP 50 SK,2019,1,7,Anděl,Mirai,Mirai,Universal Music
367951,SK - RADIO - TOP 50 SK,2019,1,8,Skúšame sa nájsť,Peter Bič Project,Peter Bič Project,Universal Music
367952,SK - RADIO - TOP 50 SK,2019,1,9,Zůstaň tu se mnou (Za sny),Kryštof,Kryštof,I.richmond.p./universal Music
367953,SK - RADIO - TOP 50 SK,2019,1,10,Z výšky,Peter Bič Project,Peter Bič Project,Universal Music
367954,SK - RADIO - TOP 50 SK,2019,1,11,How Gorgeous You Are,Dominik Gerda,Dominik Gerda,Nan
367955,SK - RADIO - TOP 50 SK,2019,1,12,Words,Emma Drobná,Emma Drobná,Warner Music
367956,SK - RADIO - TOP 50 SK,2019,1,13,Unikát,Mária Čírová,Mária Čírová,Street Production
367957,SK - RADIO - TOP 50 SK,2019,1,14,Leave Me Now (feat. VeronikaS),Dinelo,Dinelo,Nan
367958,SK - RADIO - TOP 50 SK,2019,1,15,Chýbanie,Desmod,Desmod,Orpheus Production
367959,SK - RADIO - TOP 50 SK,2019,1,16,Vrba,Desmod,Desmod,Nan
367960,SK - RADIO - TOP 50 SK,2019,1,17,Všechno nebo nic,Ewa Farna,Ewa Farna,Universal Music
367961,SK - RADIO - TOP 50 SK,2019,1,18,Bella ciao,Škampi Na Žaru,Škampi Na Žaru,Nan
367962,SK - RADIO - TOP 50 SK,2019,1,19,Horúca láska,Lukáš Adamec,Lukáš Adamec,Fazin Plus
367963,SK - RADIO - TOP 50 SK,2019,1,20,"Hej, sokoly!",I.m.t. Smile & Ondrej Kandráč,I.m.t. Smile,Universal Music
367964,SK - RADIO - TOP 50 SK,2019,1,21,Svety,Katarína Knechtová,Katarína Knechtová,Sukuba Agency
367965,SK - RADIO - TOP 50 SK,2019,1,22,Láska,Dara Rolins,Dara Rolins,Nan
367966,SK - RADIO - TOP 50 SK,2019,1,23,Remember Me,Martin Harich,Martin Harich,Universal Music
367967,SK - RADIO - TOP 50 SK,2019,1,24,Dva prúdy riek,Peter Cmorik,Peter Cmorik,Nan
367968,SK - RADIO - TOP 50 SK,2019,1,25,Permanent War,Rakovicky,Rakovicky,Rakovicky
367969,SK - RADIO - TOP 50 SK,2019,1,26,Jediný a jediná,Zuzana Smatanová,Zuzana Smatanová,Pandora Art
367970,SK - RADIO - TOP 50 SK,2019,1,27,"Nebo, peklo, raj",Dara Rolins & Tomi Popovič,Dara Rolins,Hm/emi
367971,SK - RADIO - TOP 50 SK,2019,1,28,Sen,Lucie,Lucie,Universal Music
367972,SK - RADIO - TOP 50 SK,2019,1,29,V blbým věku,Xindl X,Xindl X,Universal Music
367973,SK - RADIO - TOP 50 SK,2019,1,30,Thinking About You,Peter Bič Project,Peter Bič Project,Universal Music
367974,SK - RADIO - TOP 50 SK,2019,1,31,New Me,Tereza Mašková,Tereza Mašková,Warner Music
367975,SK - RADIO - TOP 50 SK,2019,1,32,Spolu,Adam Ďurica,Adam Ďurica,Universal Music
367976,SK - RADIO - TOP 50 SK,2019,1,33,Keď sme sami,Hex,Hex,Clockwise
367977,SK - RADIO - TOP 50 SK,2019,1,34,Ty a já,Kryštof,Kryštof,I.richmond.p./universal Music
367978,SK - RADIO - TOP 50 SK,2019,1,35,Chci zas v tobě spát,Lucie,Lucie,Universal Music
367979,SK - RADIO - TOP 50 SK,2019,1,36,Za Tebou,Peha,Peha,Universal Music
367980,SK - RADIO - TOP 50 SK,2019,1,37,Cudzinka v tvojej zemi,Xindl X & Mirka Miškechová,Xindl X,Universal Music
367981,SK - RADIO - TOP 50 SK,2019,1,38,Lúč,Buranowski,Buranowski,Universal Music
368474,SK - RADIO - TOP 50 SK,2019,10,1,Nenahraditeľná,Sima Martausová,Sima Martausová,Gajlo/warner Music
368475,SK - RADIO - TOP 50 SK,2019,10,2,Môžme si už odpustiť?,Zuzana Smatanová,Zuzana Smatanová,Pandora Art
368476,SK - RADIO - TOP 50 SK,2019,10,3,Poď so mnou,I.m.t.smile,I.m.t.smile,Universal Music
368477,SK - RADIO - TOP 50 SK,2019,10,4,Anjel,Karmen Pál-baláž,Karmen Pál-baláž,Universal Music
368478,SK - RADIO - TOP 50 SK,2019,10,5,Zůstaň tu se mnou (Za sny),Kryštof,Kryštof,I.richmond.p./universal Music
368479,SK - RADIO - TOP 50 SK,2019,10,6,Holubička,Adam Ďurica,Adam Ďurica,Universal Music
368480,SK - RADIO - TOP 50 SK,2019,10,7,Skúšame sa nájsť,Peter Bič Project,Peter Bič Project,Universal Music
368481,SK - RADIO - TOP 50 SK,2019,10,8,Srdce,Hex,Hex,Clockwise
368482,SK - RADIO - TOP 50 SK,2019,10,9,So High,Lina Mayer,Lina Mayer,Lina Mayer
368483,SK - RADIO - TOP 50 SK,2019,10,10,Dávno si preč,Adam Ďurica,Adam Ďurica,Universal Music
368484,SK - RADIO - TOP 50 SK,2019,10,11,Unikát,Mária Čírová,Mária Čírová,Street Production
368485,SK - RADIO - TOP 50 SK,2019,10,12,Šťastie feat. Majself (prod. ElMurdo),Martin Císar,Martin Císar,Nan
368486,SK - RADIO - TOP 50 SK,2019,10,13,I Was Wrong,Celeste Buckingham & Majk Spirit,Celeste Buckingham,Nan
368487,SK - RADIO - TOP 50 SK,2019,10,14,How Gorgeous You Are,Dominik Gerda,Dominik Gerda,Nan
368488,SK - RADIO - TOP 50 SK,2019,10,15,Budeme to stále my,I.m.t.smile,I.m.t.smile,Universal Music
368489,SK - RADIO - TOP 50 SK,2019,10,16,Words,Emma Drobná,Emma Drobná,Warner Music
368490,SK - RADIO - TOP 50 SK,2019,10,17,"Hej, sokoly!",I.m.t. Smile & Ondrej Kandráč,I.m.t. Smile,Universal Music
368491,SK - RADIO - TOP 50 SK,2019,10,18,Chýbanie,Desmod,Desmod,Orpheus Production
368492,SK - RADIO - TOP 50 SK,2019,10,19,Nevrav mi aký som,Desmod,Desmod,Samonáklad
368493,SK - RADIO - TOP 50 SK,2019,10,20,Vrba,Desmod,Desmod,Nan
368494,SK - RADIO - TOP 50 SK,2019,10,21,Keď sme sami,Hex,Hex,Clockwise
368495,SK - RADIO - TOP 50 SK,2019,10,22,Bella ciao,Škampi Na Žaru,Škampi Na Žaru,Nan
368496,SK - RADIO - TOP 50 SK,2019,10,23,Z výšky,Peter Bič Project,Peter Bič Project,Universal Music
368497,SK - RADIO - TOP 50 SK,2019,10,24,Láska,Dara Rolins,Dara Rolins,Nan
368498,SK - RADIO - TOP 50 SK,2019,10,25,Leave Me Now (feat. VeronikaS),Dinelo,Dinelo,Nan
368499,SK - RADIO - TOP 50 SK,2019,10,26,"Nejlepší, kterou znám",Lucie,Lucie,Brainzone
368500,SK - RADIO - TOP 50 SK,2019,10,27,Dýchaj,Lukáš Adamec,Lukáš Adamec,Fazin Plus
368501,SK - RADIO - TOP 50 SK,2019,10,28,Nie som tu náhodou (feat. Richard Müller),Majk Spirit,Majk Spirit,Spirit Music
368502,SK - RADIO - TOP 50 SK,2019,10,29,Piate ročné obdobie,Michaella,Michaella,R.k.p.
368503,SK - RADIO - TOP 50 SK,2019,10,30,Horúca láska,Lukáš Adamec,Lukáš Adamec,Fazin Plus
368504,SK - RADIO - TOP 50 SK,2019,10,31,V meste snov,Ego,Ego,Ego
368505,SK - RADIO - TOP 50 SK,2019,10,32,Lose Control,Rakovicky,Rakovicky,Nan
368506,SK - RADIO - TOP 50 SK,2019,10,33,Viac,Ivan Tásler & Imt Smile,Ivan Tásler,Universal Music
368507,SK - RADIO - TOP 50 SK,2019,10,34,I'm Not Sorry,Celeste Buckingham,Celeste Buckingham,Nan
368508,SK - RADIO - TOP 50 SK,2019,10,35,The Room of Ghosts,Elevenhill,Elevenhill,Elevenhill
368509,SK - RADIO - TOP 50 SK,2019,10,36,Spolu,Adam Ďurica,Adam Ďurica,Universal Music
368510,SK - RADIO - TOP 50 SK,2019,10,37,"Nebo, peklo, raj",Dara Rolins & Tomi Popovič,Dara Rolins,Hm/emi
368511,SK - RADIO - TOP 50 SK,2019,10,38,Len tebe,Ivan Tásler & Imt Smile,Ivan Tásler,Universal Music
368512,SK - RADIO - TOP 50 SK,2019,10,39,Ty a já,Kryštof,Kryštof,I.richmond.p./universal Music
368513,SK - RADIO - TOP 50 SK,2019,10,40,Svety,Katarína Knechtová,Katarína Knechtová,Sukuba Agency
368514,SK - RADIO - TOP 50 SK,2019,10,41,Run Run Run,Celeste Buckingham,Celeste Buckingham,Nan
368515,SK - RADIO - TOP 50 SK,2019,10,42,Sen,Lucie,Lucie,Universal Music
368516,SK - RADIO - TOP 50 SK,2019,10,43,Chci zas v tobě spát,Lucie,Lucie,Universal Music
368517,SK - RADIO - TOP 50 SK,2019,10,44,Spomal,Peha,Peha,Universal Music
368518,SK - RADIO - TOP 50 SK,2019,10,45,Stín katedrál,Shalom,Shalom,Warner Music
368519,SK - RADIO - TOP 50 SK,2019,10,46,Mandolína,Adam Ďurica,Adam Ďurica,Universal Music
368520,SK - RADIO - TOP 50 SK,2019,10,47,"Myslim, ze moze byt",Ivan Tásler & Imt Smile,Ivan Tásler,Universal Music
368521,SK - RADIO - TOP 50 SK,2019,10,48,Za Tebou,Peha,Peha,Universal Music
368522,SK - RADIO - TOP 50 SK,2019,10,49,Sun Is Shining,Eddie Stoilow,Eddie Stoilow,Warner Music
368523,SK - RADIO - TOP 50 SK,2019,10,50,Fáze pád,Slza,Slza,Universal Music
368524,SK - RADIO - TOP 50 SK,2019,11,1,Nenahraditeľná,Sima Martausová,Sima Martausová,Gajlo/warner Music
368525,SK - RADIO - TOP 50 SK,2019,11,2,Môžme si už odpustiť?,Zuzana Smatanová,Zuzana Smatanová,Pandora Art
368526,SK - RADIO - TOP 50 SK,2019,11,3,Anjel,Karmen Pál-baláž,Karmen Pál-baláž,Universal Music
368527,SK - RADIO - TOP 50 SK,2019,11,4,Poď so mnou,I.m.t.smile,I.m.t.smile,Universal Music
368528,SK - RADIO - TOP 50 SK,2019,11,5,So High,Lina Mayer,Lina Mayer,Lina Mayer
368529,SK - RADIO - TOP 50 SK,2019,11,6,Nevrav mi aký som,Desmod,Desmod,Samonáklad
368530,SK - RADIO - TOP 50 SK,2019,11,7,Srdce,Hex,Hex,Clockwise
368531,SK - RADIO - TOP 50 SK,2019,11,8,Dávno si preč,Adam Ďurica,Adam Ďurica,Universal Music
368532,SK - RADIO - TOP 50 SK,2019,11,9,Holubička,Adam Ďurica,Adam Ďurica,Universal Music
368533,SK - RADIO - TOP 50 SK,2019,11,10,Šťastie feat. Majself (prod. ElMurdo),Martin Císar,Martin Císar,Nan
368534,SK - RADIO - TOP 50 SK,2019,11,11,How Gorgeous You Are,Dominik Gerda,Dominik Gerda,Nan
368535,SK - RADIO - TOP 50 SK,2019,11,12,Unikát,Mária Čírová,Mária Čírová,Street Production
368536,SK - RADIO - TOP 50 SK,2019,11,13,Budeme to stále my,I.m.t.smile,I.m.t.smile,Universal Music
368537,SK - RADIO - TOP 50 SK,2019,11,14,Skúšame sa nájsť,Peter Bič Project,Peter Bič Project,Universal Music
368538,SK - RADIO - TOP 50 SK,2019,11,15,Zůstaň tu se mnou (Za sny),Kryštof,Kryštof,I.richmond.p./universal Music
368539,SK - RADIO - TOP 50 SK,2019,11,16,Horúca láska,Lukáš Adamec,Lukáš Adamec,Fazin Plus
368540,SK - RADIO - TOP 50 SK,2019,11,17,Svety,Katarína Knechtová,Katarína Knechtová,Sukuba Agency
368541,SK - RADIO - TOP 50 SK,2019,11,18,"Hej, sokoly!",I.m.t. Smile & Ondrej Kandráč,I.m.t. Smile,Universal Music
368542,SK - RADIO - TOP 50 SK,2019,11,19,Words,Emma Drobná,Emma Drobná,Warner Music
368543,SK - RADIO - TOP 50 SK,2019,11,20,Chýbanie,Desmod,Desmod,Orpheus Production
368544,SK - RADIO - TOP 50 SK,2019,11,21,Vrba,Desmod,Desmod,Nan
368545,SK - RADIO - TOP 50 SK,2019,11,22,Posledný tanec,Majself,Majself,Neptun Clan
368546,SK - RADIO - TOP 50 SK,2019,11,23,Bella ciao,Škampi Na Žaru,Škampi Na Žaru,Nan
368547,SK - RADIO - TOP 50 SK,2019,11,24,Veľký sen mora,Škampi Na Žaru,Škampi Na Žaru,Nan
368548,SK - RADIO - TOP 50 SK,2019,11,25,Z výšky,Peter Bič Project,Peter Bič Project,Universal Music
368549,SK - RADIO - TOP 50 SK,2019,11,26,New Me,Tereza Mašková,Tereza Mašková,Warner Music
368550,SK - RADIO - TOP 50 SK,2019,11,27,Piate ročné obdobie,Michaella,Michaella,R.k.p.
368551,SK - RADIO - TOP 50 SK,2019,11,28,The Room of Ghosts,Elevenhill,Elevenhill,Elevenhill
368552,SK - RADIO - TOP 50 SK,2019,11,29,Spolu,Adam Ďurica,Adam Ďurica,Universal Music
368553,SK - RADIO - TOP 50 SK,2019,11,30,Mám to rád,Majself,Majself,Neptun Clan
368554,SK - RADIO - TOP 50 SK,2019,11,31,Try,Emma Drobná,Emma Drobná,Warner Music
368555,SK - RADIO - TOP 50 SK,2019,11,32,Leave Me Now (feat. VeronikaS),Dinelo,Dinelo,Nan
368556,SK - RADIO - TOP 50 SK,2019,11,33,Here Eternally,Emma Drobná Feat. Štěpán Urban,Emma Drobná,Warner Music
368557,SK - RADIO - TOP 50 SK,2019,11,34,"Nejlepší, kterou znám",Lucie,Lucie,Brainzone
368558,SK - RADIO - TOP 50 SK,2019,11,35,Dýchaj,Lukáš Adamec,Lukáš Adamec,Fazin Plus
368559,SK - RADIO - TOP 50 SK,2019,11,36,Lose Control,Rakovicky,Rakovicky,Nan
368560,SK - RADIO - TOP 50 SK,2019,11,37,"Nebo, peklo, raj",Dara Rolins & Tomi Popovič,Dara Rolins,Hm/emi
368561,SK - RADIO - TOP 50 SK,2019,11,38,"Viem, že povieš áno",Tina,Tina,Warner Music
368562,SK - RADIO - TOP 50 SK,2019,11,39,Bye Bye,Boki,Boki,Spirit Music
368563,SK - RADIO - TOP 50 SK,2019,11,40,Run Run Run,Celeste Buckingham,Celeste Buckingham,Nan
368564,SK - RADIO - TOP 50 SK,2019,11,41,Smile,Emma Drobná,Emma Drobná,Warner Music
368565,SK - RADIO - TOP 50 SK,2019,11,42,Hey Now,Peter Bič Project,Peter Bič Project,Universal Music
368566,SK - RADIO - TOP 50 SK,2019,11,43,Neľutujem,Adam Ďurica,Adam Ďurica,Universal Music
368567,SK - RADIO - TOP 50 SK,2019,11,44,Všechno nebo nic,Ewa Farna,Ewa Farna,Universal Music
368568,SK - RADIO - TOP 50 SK,2019,11,45,Spomal,Peha,Peha,Universal Music
368569,SK - RADIO - TOP 50 SK,2019,11,46,I'm Not Sorry,Celeste Buckingham,Celeste Buckingham,Nan
368570,SK - RADIO - TOP 50 SK,2019,11,47,Keď sme sami,Hex,Hex,Clockwise
368571,SK - RADIO - TOP 50 SK,2019,11,48,Len tebe,Ivan Tásler & Imt Smile,Ivan Tásler,Universal Music
368572,SK - RADIO - TOP 50 SK,2019,11,49,Sen,Lucie,Lucie,Universal Music
368573,SK - RADIO - TOP 50 SK,2019,11,50,Príbeh,Tina & Rytmus,Tina,Warner Music
368574,SK - RADIO - TOP 50 SK,2019,12,1,Nenahraditeľná,Sima Martausová,Sima Martausová,Gajlo/warner Music
368575,SK - RADIO - TOP 50 SK,2019,12,2,Poď so mnou,I.m.t.smile,I.m.t.smile,Universal Music
368576,SK - RADIO - TOP 50 SK,2019,12,3,Anjel,Karmen Pál-baláž,Karmen Pál-baláž,Universal Music
368577,SK - RADIO - TOP 50 SK,2019,12,4,Môžme si už odpustiť?,Zuzana Smatanová,Zuzana Smatanová,Pandora Art
368578,SK - RADIO - TOP 50 SK,2019,12,5,How Gorgeous You Are,Dominik Gerda,Dominik Gerda,Nan
368579,SK - RADIO - TOP 50 SK,2019,12,6,So High,Lina Mayer,Lina Mayer,Lina Mayer
368580,SK - RADIO - TOP 50 SK,2019,12,7,Nevrav mi aký som,Desmod,Desmod,Samonáklad
368581,SK - RADIO - TOP 50 SK,2019,12,8,Holubička,Adam Ďurica,Adam Ďurica,Universal Music
368582,SK - RADIO - TOP 50 SK,2019,12,9,Srdce,Hex,Hex,Clockwise
368583,SK - RADIO - TOP 50 SK,2019,12,10,Dávno si preč,Adam Ďurica,Adam Ďurica,Universal Music
368584,SK - RADIO - TOP 50 SK,2019,12,11,Z výšky,Peter Bič Project,Peter Bič Project,Universal Music
368585,SK - RADIO - TOP 50 SK,2019,12,12,Zůstaň tu se mnou (Za sny),Kryštof,Kryštof,I.richmond.p./universal Music
368586,SK - RADIO - TOP 50 SK,2019,12,13,Skúšame sa nájsť,Peter Bič Project,Peter Bič Project,Universal Music
368587,SK - RADIO - TOP 50 SK,2019,12,14,Vrba,Desmod,Desmod,Nan
368588,SK - RADIO - TOP 50 SK,2019,12,15,Chýbanie,Desmod,Desmod,Orpheus Production
368589,SK - RADIO - TOP 50 SK,2019,12,16,Budeme to stále my,I.m.t.smile,I.m.t.smile,Universal Music
368590,SK - RADIO - TOP 50 SK,2019,12,17,Šťastie feat. Majself (prod. ElMurdo),Martin Císar,Martin Císar,Nan
368591,SK - RADIO - TOP 50 SK,2019,12,18,Unikát,Mária Čírová,Mária Čírová,Street Production
368592,SK - RADIO - TOP 50 SK,2019,12,19,Words,Emma Drobná,Emma Drobná,Warner Music
368593,SK - RADIO - TOP 50 SK,2019,12,20,Piate ročné obdobie,Michaella,Michaella,R.k.p.
368594,SK - RADIO - TOP 50 SK,2019,12,21,Veľký sen mora,Škampi Na Žaru,Škampi Na Žaru,Nan
368595,SK - RADIO - TOP 50 SK,2019,12,22,Bella ciao,Škampi Na Žaru,Škampi Na Žaru,Nan
368596,SK - RADIO - TOP 50 SK,2019,12,23,Sunflowers,Mark Dann,Mark Dann,Galgan Music
368597,SK - RADIO - TOP 50 SK,2019,12,24,.com,Buranowski,Buranowski,Universal Music
368598,SK - RADIO - TOP 50 SK,2019,12,25,Tancuj mi,Lukáš Adamec,Lukáš Adamec,Fazin Plus
368599,SK - RADIO - TOP 50 SK,2019,12,26,Dunaj,Jana Kirschner,Jana Kirschner,Universal Music
368600,SK - RADIO - TOP 50 SK,2019,12,27,"Nejlepší, kterou znám",Lucie,Lucie,Brainzone
368601,SK - RADIO - TOP 50 SK,2019,12,28,Try,Emma Drobná,Emma Drobná,Warner Music
368602,SK - RADIO - TOP 50 SK,2019,12,29,Posledný tanec,Majself,Majself,Neptun Clan
368603,SK - RADIO - TOP 50 SK,2019,12,30,Spolu,Adam Ďurica,Adam Ďurica,Universal Music
368604,SK - RADIO - TOP 50 SK,2019,12,31,Horúca láska,Lukáš Adamec,Lukáš Adamec,Fazin Plus
368605,SK - RADIO - TOP 50 SK,2019,12,32,Svety,Katarína Knechtová,Katarína Knechtová,Sukuba Agency
368606,SK - RADIO - TOP 50 SK,2019,12,33,Falling,Lina Mayer,Lina Mayer,Lina Mayer
368607,SK - RADIO - TOP 50 SK,2019,12,34,Permanent War,Rakovicky,Rakovicky,Rakovicky
368608,SK - RADIO - TOP 50 SK,2019,12,35,Leave Me Now (feat. VeronikaS),Dinelo,Dinelo,Nan
368609,SK - RADIO - TOP 50 SK,2019,12,36,Dýchaj,Lukáš Adamec,Lukáš Adamec,Fazin Plus
368610,SK - RADIO - TOP 50 SK,2019,12,37,Bye Bye,Boki,Boki,Spirit Music
368611,SK - RADIO - TOP 50 SK,2019,12,38,V meste snov,Ego,Ego,Ego
368612,SK - RADIO - TOP 50 SK,2019,12,39,Say My Name,Peter Bažík,Peter Bažík,Nan
368613,SK - RADIO - TOP 50 SK,2019,12,40,Movin' On,Support Lesbiens,Support Lesbiens,Universal Music
368614,SK - RADIO - TOP 50 SK,2019,12,41,Len tebe,Ivan Tásler & Imt Smile,Ivan Tásler,Universal Music
368615,SK - RADIO - TOP 50 SK,2019,12,42,Stín katedrál,Shalom,Shalom,Warner Music
368616,SK - RADIO - TOP 50 SK,2019,12,43,"Hej, sokoly!",I.m.t. Smile & Ondrej Kandráč,I.m.t. Smile,Universal Music
368617,SK - RADIO - TOP 50 SK,2019,12,44,Svadobná,Para,Para,Nan
368618,SK - RADIO - TOP 50 SK,2019,12,45,Buena Onda (feat. Eusebio),Drozďo & Demex,Drozďo,Nan
368619,SK - RADIO - TOP 50 SK,2019,12,46,Personal Sky,Lina Mayer,Lina Mayer,Nan
