hitparada,rok,mesic,week,pozice,track,interpret,interpret_hlavni,vydavatel
CZ - RADIO - TOP 100,2021,10,,69,Slow Mover,James Harries,James Harries,Tranzistor
CZ - RADIO - TOP 100,2021,10,,70,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],Riton & Nightcrawlers,Riton,Sony Music
CZ - RADIO - TOP 100,2021,10,,71,Don't Freak Out,Lil Huddy & Iann Dior & Travis Barker & Tyson Ritt,Lil Huddy,Universal Music
CZ - RADIO - TOP 100,2021,10,,72,Someone to You,Banners,Banners,Universal Music
CZ - RADIO - TOP 100,2021,10,,73,Hned teď (pojď být světlometem),Kryštof,Kryštof,I.Richmond.P./Universal Music
CZ - RADIO - TOP 100,2021,10,,74,We're All Gonna Fly (feat. Ben Cristovao),Pam Rabbit,Pam Rabbit,Championship Music
CZ - RADIO - TOP 100,2021,10,,75,No Sleep (feat. Bonn),Martin Garrix,Martin Garrix,Sony Music
CZ - RADIO - TOP 100,2021,10,,76,Breaking Me,Topic,Topic,Universal Music
CZ - RADIO - TOP 100,2021,10,,77,Faded Love,Leony,Leony,Universal Music
CZ - RADIO - TOP 100,2021,10,,78,Pro Emu,Michal Hrůza,Michal Hrůza,Universal Music
CZ - RADIO - TOP 100,2021,10,,79,Who's Hurting Who,Jack Savoretti & Nile Rodgers,Jack Savoretti,Universal Music
CZ - RADIO - TOP 100,2021,10,,80,Runaway,R3Hab & Sigala & Jp Cooper,R3Hab,Universal Music
CZ - RADIO - TOP 100,2021,10,,81,Fear You,Kat Von D,Kat Von D,Nan
CZ - RADIO - TOP 100,2021,10,,82,Head & Heart (feat. MNEK),Joel Corry,Joel Corry,Warner Music
CZ - RADIO - TOP 100,2021,10,,83,"Jediný, co chci",Jelen,Jelen,Singlton/Universal Music
CZ - RADIO - TOP 100,2021,10,,84,Fotky,Slza,Slza,Universal Music
CZ - RADIO - TOP 100,2021,10,,85,la di die,Nessa Barrett & Jxdn,Nessa Barrett,Warner Music
CZ - RADIO - TOP 100,2021,10,,86,Chci tančit,Mirai,Mirai,Universal Music
CZ - RADIO - TOP 100,2021,10,,87,CHARM,Annabelle,Annabelle,Universal Music
CZ - RADIO - TOP 100,2021,10,,88,BED,Joel Corry & Raye & David Guetta,Joel Corry,Warner Music
CZ - RADIO - TOP 100,2021,10,,89,@ my worst,Blackbear,Blackbear,Sony Music
CZ - RADIO - TOP 100,2021,10,,90,Blinding Lights,The Weeknd,The Weeknd,Universal Music
CZ - RADIO - TOP 100,2021,10,,91,I Got A Feeling (feat. Georgia Ku),Felix Jaehn & Robin Schulz,Felix Jaehn,Universal Music
CZ - RADIO - TOP 100,2021,10,,92,My Universe,Coldplay & Bts,Coldplay,Warner Music
CZ - RADIO - TOP 100,2021,10,,93,Distorted Light Beam,Bastille,Bastille,Universal Music
CZ - RADIO - TOP 100,2021,10,,94,ME PASE (feat. Farruko),Enrique Iglesias,Enrique Iglesias,Sony Music
CZ - RADIO - TOP 100,2021,10,,95,Magia,Alvaro Soler,Alvaro Soler,Universal Music
CZ - RADIO - TOP 100,2021,10,,96,The Business,Tiësto,Tiësto,Warner Music
CZ - RADIO - TOP 100,2021,10,,97,"I am not a woman, I'm a god",Halsey,Halsey,Universal Music
CZ - RADIO - TOP 100,2021,10,,98,Love Runs Out,Martin Garrix & G-Eazy & Sasha Alex Sloan,Martin Garrix,Sony Music
CZ - RADIO - TOP 100,2021,10,,99,In My Bones,Ray Dalton,Ray Dalton,Sony Music
CZ - RADIO - TOP 100,2021,10,,100,Unforgettable,Nico Santos,Nico Santos,Universal Music
CZ - RADIO - TOP 100,2021,11,,1,Love Again,Dua Lipa,Dua Lipa,Warner Music
CZ - RADIO - TOP 100,2021,11,,2,Bad Habits,Ed Sheeran,Ed Sheeran,Warner Music
CZ - RADIO - TOP 100,2021,11,,3,Easy On Me,Adele,Adele,Sony Music
CZ - RADIO - TOP 100,2021,11,,4,Rampampam,Minelli,Minelli,Warner Music
CZ - RADIO - TOP 100,2021,11,,5,Ještě jednu noc,Jelen,Jelen,Singlton/Universal Music
CZ - RADIO - TOP 100,2021,11,,6,Moje milá,Marek Ztracený,Marek Ztracený,Marek Ztracený/Supraphon
CZ - RADIO - TOP 100,2021,11,,7,Higher Power,Coldplay,Coldplay,Warner Music
CZ - RADIO - TOP 100,2021,11,,8,Remember,Becky Hill & David Guetta,Becky Hill,Universal Music
CZ - RADIO - TOP 100,2021,11,,9,Wrecked,Imagine Dragons,Imagine Dragons,Universal Music
CZ - RADIO - TOP 100,2021,11,,10,BRA3,O5 & Radeček,O5,Brainzone
CZ - RADIO - TOP 100,2021,11,,11,Volám,Mirai,Mirai,Universal Music
CZ - RADIO - TOP 100,2021,11,,12,Where Are You Now,Lost Frequencies & Calum Scott,Lost Frequencies,Sony Music
CZ - RADIO - TOP 100,2021,11,,13,Shivers,Ed Sheeran,Ed Sheeran,Warner Music
CZ - RADIO - TOP 100,2021,11,,14,Do nebe se propadám,Kryštof,Kryštof,I.Richmond.P./Universal Music
CZ - RADIO - TOP 100,2021,11,,15,Stay,Kid Laroi & Justin Bieber,Kid Laroi,Sony Music
CZ - RADIO - TOP 100,2021,11,,16,Better Days,Dermot Kennedy,Dermot Kennedy,Universal Music
CZ - RADIO - TOP 100,2021,11,,17,Take My Breath,The Weeknd,The Weeknd,Universal Music
CZ - RADIO - TOP 100,2021,11,,18,I přes to všechno,Mirai,Mirai,Universal Music
CZ - RADIO - TOP 100,2021,11,,19,Samotní nejsme nic,Lenka Filipová/Lenny,Lenka Filipová,Universal Music
CZ - RADIO - TOP 100,2021,11,,20,Farmářům,David Stypka & Bandjeez,David Stypka,Singlton/Universal Music
CZ - RADIO - TOP 100,2021,11,,21,Don't Wait Up,Shakira,Shakira,Sony Music
CZ - RADIO - TOP 100,2021,11,,22,Dobrý kafe,Lucie Bílá,Lucie Bílá,Supraphon
CZ - RADIO - TOP 100,2021,11,,23,Cover Me In Sunshine,P!Nk & Willow Sage Hart,P!Nk,Sony Music
CZ - RADIO - TOP 100,2021,11,,24,good 4 u,Olivia Rodrigo,Olivia Rodrigo,Universal Music
CZ - RADIO - TOP 100,2021,11,,25,"Má chata, můj hrad",Xindl X,Xindl X,Universal Music
CZ - RADIO - TOP 100,2021,11,,26,If You Really Love Me (How Will I Know),"David Guetta, Mista Jam & John Newman","David Guetta, Mista Jam",Warner Music
CZ - RADIO - TOP 100,2021,11,,27,Don't Be Shy,Tiësto & Karol G,Tiësto,Warner Music
CZ - RADIO - TOP 100,2021,11,,28,Told You So,Nathan Evans,Nathan Evans,Universal Music
CZ - RADIO - TOP 100,2021,11,,29,My Universe,Coldplay & Bts,Coldplay,Warner Music
CZ - RADIO - TOP 100,2021,11,,30,Elity,No Name,No Name,Nn Music
CZ - RADIO - TOP 100,2021,11,,31,Run,Onerepublic,Onerepublic,Universal Music
CZ - RADIO - TOP 100,2021,11,,32,EveryTime I Cry,Ava Max,Ava Max,Warner Music
CZ - RADIO - TOP 100,2021,11,,33,Electric,Katy Perry,Katy Perry,Universal Music
CZ - RADIO - TOP 100,2021,11,,34,Little Bit of Love,Tom Grennan,Tom Grennan,Sony Music
CZ - RADIO - TOP 100,2021,11,,35,Angels Like You,Miley Cyrus,Miley Cyrus,Sony Music
CZ - RADIO - TOP 100,2021,11,,36,Manana (feat. Cali y El Dandee),Alvaro Soler,Alvaro Soler,Universal Music
CZ - RADIO - TOP 100,2021,11,,37,Hypnotized,Purple Disco Machine & Sophie And The Giants,Purple Disco Machine,Sony Music
CZ - RADIO - TOP 100,2021,11,,38,Runaway,R3Hab & Sigala & Jp Cooper,R3Hab,Universal Music
CZ - RADIO - TOP 100,2021,11,,39,Bouře,Slza,Slza,Universal Music
CZ - RADIO - TOP 100,2021,11,,40,Take You Dancing,Jason Derulo,Jason Derulo,Warner Music
CZ - RADIO - TOP 100,2021,11,,41,Vítr do plachet (film Gump),Marek Ztracený,Marek Ztracený,Marek Ztracený/Supraphon
CZ - RADIO - TOP 100,2021,11,,42,Following the Sun,Super-Hi & Neeka,Super-Hi,Nan
CZ - RADIO - TOP 100,2021,11,,43,Slow Mover,James Harries,James Harries,Tranzistor
CZ - RADIO - TOP 100,2021,11,,44,Some Say,Nea,Nea,Sony Music
CZ - RADIO - TOP 100,2021,11,,45,Love Tonight,Shouse,Shouse,Ingrooves
CZ - RADIO - TOP 100,2021,11,,46,Láska a data,Chinaski,Chinaski,Brainzone
CZ - RADIO - TOP 100,2021,11,,47,Missing Piece,Joy Vance,Joy Vance,Warner Music
CZ - RADIO - TOP 100,2021,11,,48,I Need You To Hate Me,Jc Stewart,Jc Stewart,Warner Music
CZ - RADIO - TOP 100,2021,11,,49,All We Got (feat. KIDDO),Robin Schulz,Robin Schulz,Warner Music
CZ - RADIO - TOP 100,2021,11,,50,You for Me,Sigala & Rita Ora,Sigala,Sony Music
CZ - RADIO - TOP 100,2021,11,,51,Don't Freak Out,Lil Huddy & Iann Dior & Travis Barker & Tyson Ritt,Lil Huddy,Universal Music
CZ - RADIO - TOP 100,2021,11,,52,@ my worst,Blackbear,Blackbear,Sony Music
CZ - RADIO - TOP 100,2021,11,,53,Here Goes Nothing,Michael Schulte,Michael Schulte,Universal Music
CZ - RADIO - TOP 100,2021,11,,54,Halywůd,Kryštof,Kryštof,I.Richmond.P./Universal Music
CZ - RADIO - TOP 100,2021,11,,55,Follow You,Imagine Dragons,Imagine Dragons,Universal Music
CZ - RADIO - TOP 100,2021,11,,56,I Got A Feeling (feat. Georgia Ku),Felix Jaehn & Robin Schulz,Felix Jaehn,Universal Music
CZ - RADIO - TOP 100,2021,11,,57,Before You Go,Lewis Capaldi,Lewis Capaldi,Universal Music
CZ - RADIO - TOP 100,2021,11,,58,CHARM,Annabelle,Annabelle,Universal Music
CZ - RADIO - TOP 100,2021,11,,59,Kings & Queens,Ava Max,Ava Max,Warner Music
CZ - RADIO - TOP 100,2021,11,,60,Runaway,Fate Magazine,Fate Magazine,Nan
CZ - RADIO - TOP 100,2021,11,,61,We're All Gonna Fly (feat. Ben Cristovao),Pam Rabbit,Pam Rabbit,Championship Music
CZ - RADIO - TOP 100,2021,11,,62,Jsme jaký jsme,Robin Mood & Eva Burešová,Robin Mood,Warner Music
CZ - RADIO - TOP 100,2021,11,,63,Tajemství,Tomáš Klus,Tomáš Klus,Tomáš Klus / Supraphon
CZ - RADIO - TOP 100,2021,11,,64,My Heart Goes (La Di Da),Becky Hill,Becky Hill,Universal Music
CZ - RADIO - TOP 100,2021,11,,65,Would I Lie To You,Nico Santos,Nico Santos,Universal Music
CZ - RADIO - TOP 100,2021,11,,66,Pitstop,Jakub Ondra,Jakub Ondra,Irascible Music
CZ - RADIO - TOP 100,2021,11,,67,Friendships,Pascal Letoublon,Pascal Letoublon,Universal Music
CZ - RADIO - TOP 100,2021,11,,68,Good Ones,Charli Xcx,Charli Xcx,Warner Music
CZ - RADIO - TOP 100,2021,11,,69,My Head & My Heart,Ava Max,Ava Max,Warner Music
CZ - RADIO - TOP 100,2021,11,,70,Breaking Me,Topic,Topic,Universal Music
CZ - RADIO - TOP 100,2021,11,,71,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry & Jax Jones,Joel Corry,Warner Music
CZ - RADIO - TOP 100,2021,11,,72,Bílý den,Aneta Langerová,Aneta Langerová,Art Shock/Supraphon
CZ - RADIO - TOP 100,2021,11,,73,Someone to You,Banners,Banners,Universal Music
CZ - RADIO - TOP 100,2021,11,,74,Na malou chvíli,Anna K.,Anna K.,Brainzone
CZ - RADIO - TOP 100,2021,11,,75,Leave Before You Love Me,Marshmello & Jonas Brothers,Marshmello,Universal Music
CZ - RADIO - TOP 100,2021,11,,76,Fotky,Slza,Slza,Universal Music
CZ - RADIO - TOP 100,2021,11,,77,No Sleep (feat. Bonn),Martin Garrix,Martin Garrix,Sony Music
CZ - RADIO - TOP 100,2021,11,,78,In My Bones,Ray Dalton,Ray Dalton,Sony Music
CZ - RADIO - TOP 100,2021,11,,79,Ghost,Justin Bieber,Justin Bieber,Universal Music
CZ - RADIO - TOP 100,2021,11,,80,Heat Waves,Glass Animals,Glass Animals,Universal Music
CZ - RADIO - TOP 100,2021,11,,81,Head & Heart (feat. MNEK),Joel Corry,Joel Corry,Warner Music
CZ - RADIO - TOP 100,2021,11,,82,Love Me Now (feat. Zoe Wees),Kygo,Kygo,Sony Music
CZ - RADIO - TOP 100,2021,11,,83,Lifetime (feat. Ty Dolla $ign & 070 Shake),Swedish House Mafia,Swedish House Mafia,Universal Music
CZ - RADIO - TOP 100,2021,11,,84,ME PASE (feat. Farruko),Enrique Iglesias,Enrique Iglesias,Sony Music
CZ - RADIO - TOP 100,2021,11,,85,My Own Monster,X Ambassadors,X Ambassadors,Universal Music
CZ - RADIO - TOP 100,2021,11,,86,Lost,Maroon 5,Maroon 5,Universal Music
CZ - RADIO - TOP 100,2021,11,,87,Love Runs Out,Martin Garrix & G-Eazy & Sasha Alex Sloan,Martin Garrix,Sony Music
CZ - RADIO - TOP 100,2021,11,,88,Pro Emu,Michal Hrůza,Michal Hrůza,Universal Music
CZ - RADIO - TOP 100,2021,11,,89,Báseň,Chinaski,Chinaski,Brainzone
CZ - RADIO - TOP 100,2021,11,,90,fleabag,Yungblud,Yungblud,Universal Music
CZ - RADIO - TOP 100,2021,11,,91,Back For You,Tiggi Hawke & Clmd,Tiggi Hawke,Brainzone
CZ - RADIO - TOP 100,2021,11,,92,Srdce nehasnou,Karel Gott/Charlotte Ella Gottová,Karel Gott,Supraphon
CZ - RADIO - TOP 100,2021,11,,93,Mountains,Czech It,Czech It,Nan
CZ - RADIO - TOP 100,2021,11,,94,Unforgettable,Nico Santos,Nico Santos,Universal Music
CZ - RADIO - TOP 100,2021,11,,95,Don't Trust You,The Silver Spoons & Ulysses Wells,The Silver Spoons,The Silver Spoons
CZ - RADIO - TOP 100,2021,11,,96,Summer Of Love,Shawn Mendes & Tainy,Shawn Mendes,Universal Music
CZ - RADIO - TOP 100,2021,11,,97,"Jediný, co chci",Jelen,Jelen,Singlton/Universal Music
CZ - RADIO - TOP 100,2021,11,,98,Dark Blue Sky,Andy Cermak,Andy Cermak,Supraphon
CZ - RADIO - TOP 100,2021,11,,99,Blue,Martin Harich,Martin Harich,Cap-Sounds
CZ - RADIO - TOP 100,2021,11,,100,Blinding Lights,The Weeknd,The Weeknd,Universal Music
CZ - RADIO - TOP 100,2021,12,,1,Easy On Me,Adele,Adele,Sony Music
CZ - RADIO - TOP 100,2021,12,,2,Bad Habits,Ed Sheeran,Ed Sheeran,Warner Music
CZ - RADIO - TOP 100,2021,12,,3,Do nebe se propadám,Kryštof,Kryštof,I.Richmond.P./Universal Music
CZ - RADIO - TOP 100,2021,12,,4,Where Are You Now,Lost Frequencies & Calum Scott,Lost Frequencies,Sony Music
CZ - RADIO - TOP 100,2021,12,,5,Better Days,Dermot Kennedy,Dermot Kennedy,Universal Music
CZ - RADIO - TOP 100,2021,12,,6,Love Again,Dua Lipa,Dua Lipa,Warner Music
CZ - RADIO - TOP 100,2021,12,,7,Ještě jednu noc,Jelen,Jelen,Singlton/Universal Music
CZ - RADIO - TOP 100,2021,12,,8,Volám,Mirai,Mirai,Universal Music
CZ - RADIO - TOP 100,2021,12,,9,Higher Power,Coldplay,Coldplay,Warner Music
CZ - RADIO - TOP 100,2021,12,,10,Shivers,Ed Sheeran,Ed Sheeran,Warner Music
CZ - RADIO - TOP 100,2021,12,,11,My Universe,Coldplay & Bts,Coldplay,Warner Music
CZ - RADIO - TOP 100,2021,12,,12,Don't Be Shy,Tiësto & Karol G,Tiësto,Warner Music
CZ - RADIO - TOP 100,2021,12,,13,Wrecked,Imagine Dragons,Imagine Dragons,Universal Music
CZ - RADIO - TOP 100,2021,12,,14,BRA3,O5 & Radeček,O5,Brainzone
CZ - RADIO - TOP 100,2021,12,,15,Moje milá,Marek Ztracený,Marek Ztracený,Marek Ztracený/Supraphon
CZ - RADIO - TOP 100,2021,12,,16,Rampampam,Minelli,Minelli,Warner Music
CZ - RADIO - TOP 100,2021,12,,17,Here Goes Nothing,Michael Schulte,Michael Schulte,Universal Music
CZ - RADIO - TOP 100,2021,12,,18,Stay,Kid Laroi & Justin Bieber,Kid Laroi,Sony Music
CZ - RADIO - TOP 100,2021,12,,19,Remember,Becky Hill & David Guetta,Becky Hill,Universal Music
CZ - RADIO - TOP 100,2021,12,,20,Cover Me In Sunshine,P!Nk & Willow Sage Hart,P!Nk,Sony Music
CZ - RADIO - TOP 100,2021,12,,21,Cold Heart (PNAU Remix),Elton John & Dua Lipa,Elton John,Universal Music
CZ - RADIO - TOP 100,2021,12,,22,Manana (feat. Cali y El Dandee),Alvaro Soler,Alvaro Soler,Universal Music
CZ - RADIO - TOP 100,2021,12,,23,Little Bit of Love,Tom Grennan,Tom Grennan,Sony Music
CZ - RADIO - TOP 100,2021,12,,24,@ my worst,Blackbear,Blackbear,Sony Music
CZ - RADIO - TOP 100,2021,12,,25,Vánoční,Kryštof/Karel Gott,Kryštof,I.Richmond.P./Universal Music
CZ - RADIO - TOP 100,2021,12,,26,My Heart Goes (La Di Da),Becky Hill,Becky Hill,Universal Music
CZ - RADIO - TOP 100,2021,12,,27,Last Christmas,Wham!,Wham!,Sony Music
CZ - RADIO - TOP 100,2021,12,,28,Dobrý kafe,Lucie Bílá,Lucie Bílá,Supraphon
CZ - RADIO - TOP 100,2021,12,,29,I přes to všechno,Mirai,Mirai,Universal Music
CZ - RADIO - TOP 100,2021,12,,30,Would I Lie To You,Nico Santos,Nico Santos,Universal Music
CZ - RADIO - TOP 100,2021,12,,31,Told You So,Nathan Evans,Nathan Evans,Universal Music
CZ - RADIO - TOP 100,2021,12,,32,Půlnoční,Václav Neckář & Umakart,Václav Neckář,Supraphon
CZ - RADIO - TOP 100,2021,12,,33,Run,Onerepublic,Onerepublic,Universal Music
CZ - RADIO - TOP 100,2021,12,,34,I Got A Feeling (feat. Georgia Ku),Felix Jaehn & Robin Schulz,Felix Jaehn,Universal Music
CZ - RADIO - TOP 100,2021,12,,35,Vánoce na míru,Ewa Farna,Ewa Farna,Ewolution/Warner Music
CZ - RADIO - TOP 100,2021,12,,36,Love Tonight,Shouse,Shouse,Ingrooves
CZ - RADIO - TOP 100,2021,12,,37,Elity,No Name,No Name,Nn Music
CZ - RADIO - TOP 100,2021,12,,38,Angels Like You,Miley Cyrus,Miley Cyrus,Sony Music
CZ - RADIO - TOP 100,2021,12,,39,Some Say,Nea,Nea,Sony Music
CZ - RADIO - TOP 100,2021,12,,40,Runaway,Fate Magazine,Fate Magazine,Nan
CZ - RADIO - TOP 100,2021,12,,41,CHARM,Annabelle,Annabelle,Universal Music
CZ - RADIO - TOP 100,2021,12,,42,Farmářům,David Stypka & Bandjeez,David Stypka,Singlton/Universal Music
CZ - RADIO - TOP 100,2021,12,,43,Take My Breath,The Weeknd,The Weeknd,Universal Music
CZ - RADIO - TOP 100,2021,12,,44,I Need You To Hate Me,Jc Stewart,Jc Stewart,Warner Music
CZ - RADIO - TOP 100,2021,12,,45,Love Runs Out,Martin Garrix & G-Eazy & Sasha Alex Sloan,Martin Garrix,Sony Music
CZ - RADIO - TOP 100,2021,12,,46,"Má chata, můj hrad",Xindl X,Xindl X,Universal Music
CZ - RADIO - TOP 100,2021,12,,47,Tell It To My Heart (feat. Hozier),Meduza,Meduza,Universal Music
CZ - RADIO - TOP 100,2021,12,,48,All I Want For Christmas Is You,Mariah Carey,Mariah Carey,Sony Music
CZ - RADIO - TOP 100,2021,12,,49,Missing Piece,Joy Vance,Joy Vance,Warner Music
CZ - RADIO - TOP 100,2021,12,,50,Sunshine,Onerepublic,Onerepublic,Universal Music
CZ - RADIO - TOP 100,2021,12,,51,Bite Me,Avril Lavigne,Avril Lavigne,Warner Music
CZ - RADIO - TOP 100,2021,12,,52,good 4 u,Olivia Rodrigo,Olivia Rodrigo,Universal Music
CZ - RADIO - TOP 100,2021,12,,53,If You Really Love Me (How Will I Know),"David Guetta, Mista Jam & John Newman","David Guetta, Mista Jam",Warner Music
CZ - RADIO - TOP 100,2021,12,,54,Christmas Is All Around,Billy Mack,Billy Mack,Universal Music
CZ - RADIO - TOP 100,2021,12,,55,Dark Blue Sky,Andy Cermak,Andy Cermak,Supraphon
CZ - RADIO - TOP 100,2021,12,,56,Vzkaz v láhvi,Lucie Vondráčková,Lucie Vondráčková,Super Projects
CZ - RADIO - TOP 100,2021,12,,57,Jsme jaký jsme,Robin Mood & Eva Burešová,Robin Mood,Warner Music
CZ - RADIO - TOP 100,2021,12,,58,Ghost,Justin Bieber,Justin Bieber,Universal Music
CZ - RADIO - TOP 100,2021,12,,59,Leave Before You Love Me,Marshmello & Jonas Brothers,Marshmello,Universal Music
CZ - RADIO - TOP 100,2021,12,,60,Bílý den,Aneta Langerová,Aneta Langerová,Art Shock/Supraphon
CZ - RADIO - TOP 100,2021,12,,61,Something Beautiful (feat. Masked Wolf),Tom Walker,Tom Walker,Sony Music
CZ - RADIO - TOP 100,2021,12,,62,By Now,Emma Smetana & Jordan Haj,Emma Smetana,Universal Music
CZ - RADIO - TOP 100,2021,12,,63,Heat Waves,Glass Animals,Glass Animals,Universal Music
CZ - RADIO - TOP 100,2021,12,,64,THATS WHAT I WANT,Lil Nas X,Lil Nas X,Sony Music
CZ - RADIO - TOP 100,2021,12,,65,Don't Freak Out,Lil Huddy & Iann Dior & Travis Barker & Tyson Ritt,Lil Huddy,Universal Music
CZ - RADIO - TOP 100,2021,12,,66,Don't Break the Heart,Tom Grennan,Tom Grennan,Sony Music
CZ - RADIO - TOP 100,2021,12,,67,Láska a data,Chinaski,Chinaski,Brainzone
CZ - RADIO - TOP 100,2021,12,,68,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry & Jax Jones,Joel Corry,Warner Music
CZ - RADIO - TOP 100,2021,12,,69,Take You Dancing,Jason Derulo,Jason Derulo,Warner Music
CZ - RADIO - TOP 100,2021,12,,70,Samotní nejsme nic,Lenka Filipová/Lenny,Lenka Filipová,Universal Music
CZ - RADIO - TOP 100,2021,12,,71,Hypnotized,Purple Disco Machine & Sophie And The Giants,Purple Disco Machine,Sony Music
CZ - RADIO - TOP 100,2021,12,,72,EveryTime I Cry,Ava Max,Ava Max,Warner Music
CZ - RADIO - TOP 100,2021,12,,73,Follow You,Imagine Dragons,Imagine Dragons,Universal Music
CZ - RADIO - TOP 100,2021,12,,74,Love Me Now (feat. Zoe Wees),Kygo,Kygo,Sony Music
CZ - RADIO - TOP 100,2021,12,,75,Báseň,Chinaski,Chinaski,Brainzone
CZ - RADIO - TOP 100,2021,12,,76,Na malou chvíli,Anna K.,Anna K.,Brainzone
CZ - RADIO - TOP 100,2021,12,,77,All We Got (feat. KIDDO),Robin Schulz,Robin Schulz,Warner Music
CZ - RADIO - TOP 100,2021,12,,78,Fotky,Slza,Slza,Universal Music
CZ - RADIO - TOP 100,2021,12,,79,Following the Sun,Super-Hi & Neeka,Super-Hi,Nan
CZ - RADIO - TOP 100,2021,12,,80,Pro Emu,Michal Hrůza,Michal Hrůza,Universal Music
CZ - RADIO - TOP 100,2021,12,,81,Head & Heart (feat. MNEK),Joel Corry,Joel Corry,Warner Music
CZ - RADIO - TOP 100,2021,12,,82,Merry Christmas,Ed Sheeran & Elton John,Ed Sheeran,Warner Music
CZ - RADIO - TOP 100,2021,12,,83,We're All Gonna Fly (feat. Ben Cristovao),Pam Rabbit,Pam Rabbit,Championship Music
CZ - RADIO - TOP 100,2021,12,,84,Tak se nezlob (Podpantoflák),Marek Ztracený,Marek Ztracený,Supraphon
CZ - RADIO - TOP 100,2021,12,,85,Breaking Me,Topic,Topic,Universal Music
CZ - RADIO - TOP 100,2021,12,,86,Blinding Lights,The Weeknd,The Weeknd,Universal Music
CZ - RADIO - TOP 100,2021,12,,87,fleabag,Yungblud,Yungblud,Universal Music
CZ - RADIO - TOP 100,2021,12,,88,Bouře,Slza,Slza,Universal Music
CZ - RADIO - TOP 100,2021,12,,89,No Bad Days,Bastille,Bastille,Universal Music
CZ - RADIO - TOP 100,2021,12,,90,Good Ones,Charli Xcx,Charli Xcx,Warner Music
CZ - RADIO - TOP 100,2021,12,,91,Gravity,Timmy White,Timmy White,Nan
CZ - RADIO - TOP 100,2021,12,,92,The Motto,Tiësto & Ava Max,Tiësto,Warner Music
CZ - RADIO - TOP 100,2021,12,,93,Chci tančit,Mirai,Mirai,Universal Music
CZ - RADIO - TOP 100,2021,12,,94,SOS,James Arthur,James Arthur,Sony Music
CZ - RADIO - TOP 100,2021,12,,95,Don't Wait Up,Shakira,Shakira,Sony Music
CZ - RADIO - TOP 100,2021,12,,96,Back For You,Tiggi Hawke & Clmd,Tiggi Hawke,Brainzone
CZ - RADIO - TOP 100,2021,12,,97,In My Bones,Ray Dalton,Ray Dalton,Sony Music
CZ - RADIO - TOP 100,2021,12,,98,Better Days,Neiked & Mae Muller & Polo G,Neiked,Universal Music
CZ - RADIO - TOP 100,2021,12,,99,No Sleep (feat. Bonn),Martin Garrix,Martin Garrix,Sony Music
CZ - RADIO - TOP 100,2021,12,,100,Naše cesty,Marek Ztracený,Marek Ztracený,Supraphon
CZ - RADIO - TOP 100,2022,01,,1,Easy On Me,Adele,Adele,Sony Music
CZ - RADIO - TOP 100,2022,01,,2,Bad Habits,Ed Sheeran,Ed Sheeran,Warner Music
CZ - RADIO - TOP 100,2022,01,,3,Ještě jednu noc,Jelen,Jelen,Singlton/Universal Music
CZ - RADIO - TOP 100,2022,01,,4,Do nebe se propadám,Kryštof,Kryštof,I.Richmond.P./Universal Music
CZ - RADIO - TOP 100,2022,01,,5,Cold Heart (PNAU Remix),Elton John & Dua Lipa,Elton John,Universal Music
CZ - RADIO - TOP 100,2022,01,,6,Angels Like You,Miley Cyrus,Miley Cyrus,Sony Music
CZ - RADIO - TOP 100,2022,01,,7,My Universe,Coldplay & Bts,Coldplay,Warner Music
CZ - RADIO - TOP 100,2022,01,,8,Better Days,Dermot Kennedy,Dermot Kennedy,Universal Music
CZ - RADIO - TOP 100,2022,01,,9,Moje milá,Marek Ztracený,Marek Ztracený,Marek Ztracený/Supraphon
CZ - RADIO - TOP 100,2022,01,,10,Higher Power,Coldplay,Coldplay,Warner Music
CZ - RADIO - TOP 100,2022,01,,11,I Got A Feeling (feat. Georgia Ku),Felix Jaehn & Robin Schulz,Felix Jaehn,Universal Music
CZ - RADIO - TOP 100,2022,01,,12,I přes to všechno,Mirai,Mirai,Universal Music
CZ - RADIO - TOP 100,2022,01,,13,Sunshine,Onerepublic,Onerepublic,Universal Music
CZ - RADIO - TOP 100,2022,01,,14,Stay,Kid Laroi & Justin Bieber,Kid Laroi,Sony Music
CZ - RADIO - TOP 100,2022,01,,15,BRA3,O5 & Radeček,O5,Brainzone
CZ - RADIO - TOP 100,2022,01,,16,Volám,Mirai,Mirai,Universal Music
CZ - RADIO - TOP 100,2022,01,,17,@ my worst,Blackbear,Blackbear,Sony Music
CZ - RADIO - TOP 100,2022,01,,18,Bouře,Slza,Slza,Universal Music
CZ - RADIO - TOP 100,2022,01,,19,Shivers,Ed Sheeran,Ed Sheeran,Warner Music
CZ - RADIO - TOP 100,2022,01,,20,Here Goes Nothing,Michael Schulte,Michael Schulte,Universal Music
CZ - RADIO - TOP 100,2022,01,,21,THATS WHAT I WANT,Lil Nas X,Lil Nas X,Sony Music
CZ - RADIO - TOP 100,2022,01,,22,Cover Me In Sunshine,P!Nk & Willow Sage Hart,P!Nk,Sony Music
CZ - RADIO - TOP 100,2022,01,,23,Remember,Becky Hill & David Guetta,Becky Hill,Universal Music
CZ - RADIO - TOP 100,2022,01,,24,Verze 02,Ewa Farna,Ewa Farna,Ewolution
