hitparada,rok,tyden,week,pozice,track,interpret,interpret_hlavni,vydavatel
SK - RADIO - TOP 100,2020,10,2020-10,54,Like I Love You (feat. The NGHBRS),Lost Frequencies,Lost Frequencies,Armada
SK - RADIO - TOP 100,2020,10,2020-10,55,What A Man Gotta Do,Jonas Brothers,Jonas Brothers,Universal Music
SK - RADIO - TOP 100,2020,10,2020-10,56,Sanctuary,Welshly Arms,Welshly Arms,Universal Music
SK - RADIO - TOP 100,2020,10,2020-10,57,everything i wanted,Billie Eilish,Billie Eilish,Universal Music
SK - RADIO - TOP 100,2020,10,2020-10,58,So Close (feat. Georgia Ku),Notd & Felix Jaehn & Captain Cuts,Notd,Universal Music
SK - RADIO - TOP 100,2020,10,2020-10,59,Pridaj sa k nám (Keď sme s vami),Hex,Hex,Clockwise
SK - RADIO - TOP 100,2020,10,2020-10,60,On My Way (feat. Sabrina Carpenter),Alan Walker,Alan Walker,Sony Music
SK - RADIO - TOP 100,2020,10,2020-10,61,As Far as Feelings Go,Alle Farben & Justin Jesso,Alle Farben,Sony Music
SK - RADIO - TOP 100,2020,10,2020-10,62,Wanted,Onerepublic,Onerepublic,Universal Music
SK - RADIO - TOP 100,2020,10,2020-10,63,Roses,Saint Jhn,Saint Jhn,Sony Music
SK - RADIO - TOP 100,2020,10,2020-10,64,Aj keby,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 100,2020,10,2020-10,65,"These Days (feat. Jess Glynne, Macklemore...)",Rudimental,Rudimental,Warner Music
SK - RADIO - TOP 100,2020,10,2020-10,66,ROXANNE,Arizona Zervas,Arizona Zervas,Nan
SK - RADIO - TOP 100,2020,10,2020-10,67,All Day And Night,Jax Jones & Martin Solveig & Madison Beer,Jax Jones,Universal Music
SK - RADIO - TOP 100,2020,10,2020-10,68,Let You Love Me,Rita Ora,Rita Ora,Warner Music
SK - RADIO - TOP 100,2020,10,2020-10,69,Zatancuj si so mnou,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 100,2020,10,2020-10,70,Friends,Marshmello & Anne-Marie,Marshmello,Warner Music
SK - RADIO - TOP 100,2020,10,2020-10,71,Without You,Avicii & Sandro Cavazza,Avicii,Universal Music
SK - RADIO - TOP 100,2020,10,2020-10,72,Another Place,Bastille,Bastille,Universal Music
SK - RADIO - TOP 100,2020,10,2020-10,73,Liar,Camila Cabello,Camila Cabello,Sony Music
SK - RADIO - TOP 100,2020,10,2020-10,74,You should be sad,Halsey,Halsey,Universal Music
SK - RADIO - TOP 100,2020,10,2020-10,75,Breaking Me,Topic,Topic,Universal Music
SK - RADIO - TOP 100,2020,10,2020-10,76,Power Over Me,Dermot Kennedy,Dermot Kennedy,Universal Music
SK - RADIO - TOP 100,2020,10,2020-10,77,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2020,10,2020-10,78,Close Your Eyes (feat. Miss Li),Felix Jaehn & Vize,Felix Jaehn,Universal Music
SK - RADIO - TOP 100,2020,10,2020-10,79,Watermelon Sugar,Harry Styles,Harry Styles,Sony Music
SK - RADIO - TOP 100,2020,10,2020-10,80,Remind Me To Forget,Kygo,Kygo,Sony Music
SK - RADIO - TOP 100,2020,10,2020-10,81,Hold Me While You Wait,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - RADIO - TOP 100,2020,10,2020-10,82,S.O.S.,Avicii,Avicii,Universal Music
SK - RADIO - TOP 100,2020,10,2020-10,83,IDGAF,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2020,10,2020-10,84,Sign of the Times,Harry Styles,Harry Styles,Sony Music
SK - RADIO - TOP 100,2020,10,2020-10,85,Girls Go Wild,Lp,Lp,Universal Music
SK - RADIO - TOP 100,2020,10,2020-10,86,Dreamer,Axwell / Ingrosso,Axwell,Universal Music
SK - RADIO - TOP 100,2020,10,2020-10,87,Anjel,Karmen Pál-Baláž,Karmen Pál-Baláž,Universal Music
SK - RADIO - TOP 100,2020,10,2020-10,88,(I Just) Died In Your Arms,Komodo,Komodo,Sony Music
SK - RADIO - TOP 100,2020,10,2020-10,89,Tancuj mi,Lukáš Adamec,Lukáš Adamec,Fazin Plus
SK - RADIO - TOP 100,2020,10,2020-10,90,Whatever It Takes,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2020,10,2020-10,91,Legendary,Welshly Arms,Welshly Arms,Universal Music
SK - RADIO - TOP 100,2020,10,2020-10,92,Posledný krát (feat. Buranowski),Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 100,2020,10,2020-10,93,Walk Me Home,P!Nk,P!Nk,Sony Music
SK - RADIO - TOP 100,2020,10,2020-10,94,I Like Me Better,Lauv,Lauv,Nan
SK - RADIO - TOP 100,2020,10,2020-10,95,Flames,David Guetta & Sia,David Guetta,Warner Music
SK - RADIO - TOP 100,2020,10,2020-10,96,Body (feat. brando),Loud Luxury,Loud Luxury,Armada
SK - RADIO - TOP 100,2020,10,2020-10,97,Physical,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2020,10,2020-10,98,La Libertad,Alvaro Soler,Alvaro Soler,Universal Music
SK - RADIO - TOP 100,2020,10,2020-10,99,Salt,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2020,10,2020-10,100,Love Me Like You Do,Ellie Goulding,Ellie Goulding,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,1,Memories,Maroon 5,Maroon 5,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,2,Blinding Lights,The Weeknd,The Weeknd,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,3,Ride It,Regard,Regard,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,4,Don't Start Now,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2020,11,2020-11,5,Stars (feat. Laniia),Vize,Vize,Kontor Records
SK - RADIO - TOP 100,2020,11,2020-11,6,Turn Me On (feat. Vula & Oliver Heldens),Riton,Riton,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,7,Before You Go,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,8,Torn,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2020,11,2020-11,9,South of the Border (feat. Camila Cabello & Cardi,Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2020,11,2020-11,10,Čoskoro,Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,11,Post Malone (feat. RANI),Sam Feldt,Sam Feldt,Warner Music
SK - RADIO - TOP 100,2020,11,2020-11,12,Lose Control (feat. Becky Hill & GOODBOYS),Meduza,Meduza,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,13,Dance Monkey,Tones And I,Tones And I,Warner Music
SK - RADIO - TOP 100,2020,11,2020-11,14,Príliš osobná známosť,I.M.T. Smile & Nikol Štíbrová,I.M.T. Smile,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,15,Unstoppable,Sia,Sia,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,16,Circles,Post Malone,Post Malone,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,17,Castles,Freya Ridings,Freya Ridings,Nan
SK - RADIO - TOP 100,2020,11,2020-11,18,Can We Pretend (feat. Cash Cash),P!Nk,P!Nk,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,19,Hvězdáři (feat. Sima Martausová),Kryštof,Kryštof,I.Richmond.P./Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,20,10 000 Hours,Dan + Shay & Justin Bieber,Dan + Shay,Warner Music
SK - RADIO - TOP 100,2020,11,2020-11,21,Good As Hell,Lizzo,Lizzo,Warner Music
SK - RADIO - TOP 100,2020,11,2020-11,22,Original (from Dolittle),Sia,Sia,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,23,Small Steps,Tom Gregory,Tom Gregory,Kontor Records
SK - RADIO - TOP 100,2020,11,2020-11,24,What A Man Gotta Do,Jonas Brothers,Jonas Brothers,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,25,In Your Eyes,Robin Schulz & Alida,Robin Schulz,Warner Music
SK - RADIO - TOP 100,2020,11,2020-11,26,Kingdom,Dennyiah,Dennyiah,Dennyiah
SK - RADIO - TOP 100,2020,11,2020-11,27,Senorita,Shawn Mendes & Camila Cabello,Shawn Mendes,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,28,I Don't Care,Ed Sheeran & Justin Bieber,Ed Sheeran,Universal Music/Warner Music
SK - RADIO - TOP 100,2020,11,2020-11,29,Architekti šťastia,Nocadeň,Nocadeň,Warner Music
SK - RADIO - TOP 100,2020,11,2020-11,30,Alone,Alan Walker,Alan Walker,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,31,Birds,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,32,In My Mind,Dynoro & Gigi D'Agostino,Dynoro,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,33,Adore You,Harry Styles,Harry Styles,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,34,Someone You Loved,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,35,Call You Mine (feat. Bebe Rexha),Chainsmokers,Chainsmokers,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,36,everything i wanted,Billie Eilish,Billie Eilish,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,37,Better Half of Me,Tom Walker,Tom Walker,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,38,Natural,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,39,Sucker,Jonas Brothers,Jonas Brothers,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,40,Physical,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2020,11,2020-11,41,Shallow,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,42,Roses,Saint Jhn,Saint Jhn,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,43,Always Remember UsThis Way,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,44,One Kiss,Calvin Harris & Dua Lipa,Calvin Harris,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,45,Calma (Remix),Pedro Capó & Farruko,Pedro Capó,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,46,Power Over Me,Dermot Kennedy,Dermot Kennedy,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,47,Poď so mnou,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,48,Forever Yours (Avicii Tribute),"Kygo, Avicii & Sandro Cavazza","Kygo, Avicii",Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,49,Hurts 2B Human (feat. Khalid),P!Nk,P!Nk,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,50,Only Human,Jonas Brothers,Jonas Brothers,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,51,Ritual (feat. Tiësto & Rita Ora),Jonas Blue,Jonas Blue,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,52,Breaking Me,Topic,Topic,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,53,So Close (feat. Georgia Ku),Notd & Felix Jaehn & Captain Cuts,Notd,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,54,Instagram,Dimitri Vegas & Like Mike,Dimitri Vegas,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,55,Bad Liar,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,56,As Far as Feelings Go,Alle Farben & Justin Jesso,Alle Farben,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,57,Another Place,Bastille,Bastille,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,58,Wanted,Onerepublic,Onerepublic,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,59,Higher Love (feat. Whitney Houston),Kygo,Kygo,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,60,Zatancuj si so mnou,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,61,Liar,Camila Cabello,Camila Cabello,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,62,Flames,David Guetta & Sia,David Guetta,Warner Music
SK - RADIO - TOP 100,2020,11,2020-11,63,Anjel,Karmen Pál-Baláž,Karmen Pál-Baláž,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,64,Body (feat. brando),Loud Luxury,Loud Luxury,Armada
SK - RADIO - TOP 100,2020,11,2020-11,65,Tancuj mi,Lukáš Adamec,Lukáš Adamec,Fazin Plus
SK - RADIO - TOP 100,2020,11,2020-11,66,On My Way (feat. Sabrina Carpenter),Alan Walker,Alan Walker,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,67,All Day And Night,Jax Jones & Martin Solveig & Madison Beer,Jax Jones,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,68,"These Days (feat. Jess Glynne, Macklemore...)",Rudimental,Rudimental,Warner Music
SK - RADIO - TOP 100,2020,11,2020-11,69,Close Your Eyes (feat. Miss Li),Felix Jaehn & Vize,Felix Jaehn,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,70,(I Just) Died In Your Arms,Komodo,Komodo,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,71,Nenahraditeľná,Sima Martausová,Sima Martausová,Gajlo/Warner Music
SK - RADIO - TOP 100,2020,11,2020-11,72,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2020,11,2020-11,73,Beautiful People (feat. Khalid),Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2020,11,2020-11,74,Let You Love Me,Rita Ora,Rita Ora,Warner Music
SK - RADIO - TOP 100,2020,11,2020-11,75,Aj keby,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,76,What About Us,P!Nk,P!Nk,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,77,Friends,Marshmello & Anne-Marie,Marshmello,Warner Music
SK - RADIO - TOP 100,2020,11,2020-11,78,Sweet but Psycho,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2020,11,2020-11,79,Havana,Camila Cabello,Camila Cabello,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,80,Rise (feat. Jack & Jack),Jonas Blue,Jonas Blue,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,81,You should be sad,Halsey,Halsey,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,82,Dreamer,Axwell / Ingrosso,Axwell,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,83,ROXANNE,Arizona Zervas,Arizona Zervas,Nan
SK - RADIO - TOP 100,2020,11,2020-11,84,Watermelon Sugar,Harry Styles,Harry Styles,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,85,More Than You Know,Axwell / Ingrosso,Axwell,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,86,Remind Me To Forget,Kygo,Kygo,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,87,Wolves,Selena Gomez & Marshmello,Selena Gomez,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,88,Freedom (feat. Dani Slovak),Mark Dann,Mark Dann,Galgan Music
SK - RADIO - TOP 100,2020,11,2020-11,89,Without You,Avicii & Sandro Cavazza,Avicii,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,90,Reasons I Drink,Alanis Morissette,Alanis Morissette,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,91,S.O.S.,Avicii,Avicii,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,92,High Hopes,Panic! At The Disco,Panic! At The Disco,Warner Music
SK - RADIO - TOP 100,2020,11,2020-11,93,Shotgun,George Ezra,George Ezra,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,94,Rolling In The Deep,Adele,Adele,Sony Music
SK - RADIO - TOP 100,2020,11,2020-11,95,IDGAF,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2020,11,2020-11,96,La Libertad,Alvaro Soler,Alvaro Soler,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,97,Budeme to stále my,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,98,I Took A Pill In Ibiza (SeeB Remix),Mike Posner,Mike Posner,Universal Music
SK - RADIO - TOP 100,2020,11,2020-11,99,Pozri,Teri Čikoš,Teri Čikoš,Nan
SK - RADIO - TOP 100,2020,11,2020-11,100,Salt,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2020,12,2020-12,1,Memories,Maroon 5,Maroon 5,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,2,Ride It,Regard,Regard,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,3,Stars (feat. Laniia),Vize,Vize,Kontor Records
SK - RADIO - TOP 100,2020,12,2020-12,4,Torn,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2020,12,2020-12,5,Don't Start Now,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2020,12,2020-12,6,Turn Me On (feat. Vula & Oliver Heldens),Riton,Riton,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,7,Blinding Lights,The Weeknd,The Weeknd,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,8,Before You Go,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,9,Čoskoro,Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,10,Castles,Freya Ridings,Freya Ridings,Nan
SK - RADIO - TOP 100,2020,12,2020-12,11,South of the Border (feat. Camila Cabello & Cardi,Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2020,12,2020-12,12,Dance Monkey,Tones And I,Tones And I,Warner Music
SK - RADIO - TOP 100,2020,12,2020-12,13,Circles,Post Malone,Post Malone,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,14,Príliš osobná známosť,I.M.T. Smile & Nikol Štíbrová,I.M.T. Smile,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,15,Unstoppable,Sia,Sia,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,16,Can We Pretend (feat. Cash Cash),P!Nk,P!Nk,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,17,In Your Eyes,Robin Schulz & Alida,Robin Schulz,Warner Music
SK - RADIO - TOP 100,2020,12,2020-12,18,Physical,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2020,12,2020-12,19,Hvězdáři (feat. Sima Martausová),Kryštof,Kryštof,I.Richmond.P./Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,20,Kingdom,Dennyiah,Dennyiah,Dennyiah
SK - RADIO - TOP 100,2020,12,2020-12,21,Original (from Dolittle),Sia,Sia,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,22,Good As Hell,Lizzo,Lizzo,Warner Music
SK - RADIO - TOP 100,2020,12,2020-12,23,Lose Control (feat. Becky Hill & GOODBOYS),Meduza,Meduza,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,24,Architekti šťastia,Nocadeň,Nocadeň,Warner Music
SK - RADIO - TOP 100,2020,12,2020-12,25,Small Steps,Tom Gregory,Tom Gregory,Kontor Records
SK - RADIO - TOP 100,2020,12,2020-12,26,I Don't Care,Ed Sheeran & Justin Bieber,Ed Sheeran,Universal Music/Warner Music
SK - RADIO - TOP 100,2020,12,2020-12,27,10 000 Hours,Dan + Shay & Justin Bieber,Dan + Shay,Warner Music
SK - RADIO - TOP 100,2020,12,2020-12,28,Senorita,Shawn Mendes & Camila Cabello,Shawn Mendes,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,29,Bad Liar,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,30,everything i wanted,Billie Eilish,Billie Eilish,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,31,Someone You Loved,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,32,Post Malone (feat. RANI),Sam Feldt,Sam Feldt,Warner Music
SK - RADIO - TOP 100,2020,12,2020-12,33,What A Man Gotta Do,Jonas Brothers,Jonas Brothers,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,34,Alone,Alan Walker,Alan Walker,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,35,One Kiss,Calvin Harris & Dua Lipa,Calvin Harris,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,36,Better Half of Me,Tom Walker,Tom Walker,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,37,Roses,Saint Jhn,Saint Jhn,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,38,Forever Yours (Avicii Tribute),"Kygo, Avicii & Sandro Cavazza","Kygo, Avicii",Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,39,Call You Mine (feat. Bebe Rexha),Chainsmokers,Chainsmokers,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,40,Natural,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,41,Poď so mnou,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,42,Stack It Up (feat. A Boogie wit da Hoodie),Liam Payne,Liam Payne,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,43,Ritual (feat. Tiësto & Rita Ora),Jonas Blue,Jonas Blue,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,44,Higher Love (feat. Whitney Houston),Kygo,Kygo,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,45,IDGAF,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2020,12,2020-12,46,Shallow,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,47,Only Human,Jonas Brothers,Jonas Brothers,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,48,Ako poslední,Elevenhill & Zuzana Smatanová,Elevenhill,Rog Label
SK - RADIO - TOP 100,2020,12,2020-12,49,Beautiful People (feat. Khalid),Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2020,12,2020-12,50,Calma (Remix),Pedro Capó & Farruko,Pedro Capó,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,51,Body (feat. brando),Loud Luxury,Loud Luxury,Armada
SK - RADIO - TOP 100,2020,12,2020-12,52,Breaking Me,Topic,Topic,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,53,Adore You,Harry Styles,Harry Styles,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,54,Sanctuary,Welshly Arms,Welshly Arms,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,55,Promises (with Sam Smith),Calvin Harris,Calvin Harris,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,56,Rise (feat. Jack & Jack),Jonas Blue,Jonas Blue,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,57,As Far as Feelings Go,Alle Farben & Justin Jesso,Alle Farben,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,58,In My Bones,Ray Dalton,Ray Dalton,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,59,Power Over Me,Dermot Kennedy,Dermot Kennedy,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,60,So Close (feat. Georgia Ku),Notd & Felix Jaehn & Captain Cuts,Notd,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,61,Zatancuj si so mnou,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,62,Another Place,Bastille,Bastille,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,63,Let You Love Me,Rita Ora,Rita Ora,Warner Music
SK - RADIO - TOP 100,2020,12,2020-12,64,Sweet but Psycho,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2020,12,2020-12,65,Liar,Camila Cabello,Camila Cabello,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,66,Instagram,Dimitri Vegas & Like Mike,Dimitri Vegas,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,67,All Day And Night,Jax Jones & Martin Solveig & Madison Beer,Jax Jones,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,68,Friends,Marshmello & Anne-Marie,Marshmello,Warner Music
SK - RADIO - TOP 100,2020,12,2020-12,69,In My Mind,Dynoro & Gigi D'Agostino,Dynoro,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,70,Sucker,Jonas Brothers,Jonas Brothers,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,71,(I Just) Died In Your Arms,Komodo,Komodo,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,72,Nenahraditeľná,Sima Martausová,Sima Martausová,Gajlo/Warner Music
SK - RADIO - TOP 100,2020,12,2020-12,73,On My Way (feat. Sabrina Carpenter),Alan Walker,Alan Walker,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,74,Close Your Eyes (feat. Miss Li),Felix Jaehn & Vize,Felix Jaehn,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,75,Skin,Rag 'N' Bone Man,Rag 'N' Bone Man,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,76,Aj keby,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,77,More Than You Know,Axwell / Ingrosso,Axwell,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,78,Remind Me To Forget,Kygo,Kygo,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,79,Always Remember UsThis Way,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,80,Tancuj mi,Lukáš Adamec,Lukáš Adamec,Fazin Plus
SK - RADIO - TOP 100,2020,12,2020-12,81,Birds,Imagine Dragons,Imagine Dragons,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,82,ROXANNE,Arizona Zervas,Arizona Zervas,Nan
SK - RADIO - TOP 100,2020,12,2020-12,83,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2020,12,2020-12,84,Watermelon Sugar,Harry Styles,Harry Styles,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,85,Wolves,Selena Gomez & Marshmello,Selena Gomez,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,86,Hurts 2B Human (feat. Khalid),P!Nk,P!Nk,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,87,Leave a Light On,Tom Walker,Tom Walker,Sony Music
SK - RADIO - TOP 100,2020,12,2020-12,88,Salt,Ava Max,Ava Max,Warner Music
SK - RADIO - TOP 100,2020,12,2020-12,89,Posledný krát (feat. Buranowski),Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,90,Freedom (feat. Dani Slovak),Mark Dann,Mark Dann,Galgan Music
SK - RADIO - TOP 100,2020,12,2020-12,91,Dreamer,Axwell / Ingrosso,Axwell,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,92,Be Alright,Dean Lewis,Dean Lewis,Universal Music
SK - RADIO - TOP 100,2020,12,2020-12,93,Shotgun,George Ezra,George Ezra,Sony Music
